Fabric Code,Name,Safety Lock,Min Alert Qty,Delivery Days,Per Yard Retail Price
LN-5176-FB,"Blanc White French Linen Fabric","0","0","0","0.0000","",""
LN-5177-FB,"Denim Blue French Linen Fabric","0","0","0","0.0000","",""
LN-5178-FB,"Tango Red French Linen Fabric","0","0","0","0.0000","",""
LN-5179-FB,"Carbon Grey French Linen Fabric","0","0","0","0.0000","",""
LN-5520-FB,"Grigio Grey French Linen Fabric","0","0","0","0.0000","",""
PDCH-HANB08-FB,"Marshland Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB10-FB,"Salt and Pepper Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB23-FB,"Poppy Fields Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB35-FB,"Chartreuse Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB44-FB,"Blood Orange Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB46-FB,"Cherrywood Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB52-FB,"Blue Agave Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB56-FB,"Blue Nile Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB57-FB,"Pacific Storm Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB60-FB,"Sable Yarn Dyed Faux Dupioni Silk Fabric","0","50","0","0.0000","",""
PDCH-HANB80-FB,"Parchment Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB81-FB,"Winter Ivory Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB83-FB,"Fiji Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-HANB84-FB,"Thistle Yarn Dyed Faux Dupioni Silk Fabric","0","50","0","0.0000","",""
PDCH-HANB85-FB,"Empire Gold Yarn Dyed Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS1-FB,"Ice Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS10-FB,"Sea Glass Vintage Textured Faux Dupioni Silk Fabric","0","50","0","0.0000","",""
PDCH-KBS11-FB,"Smokey Plum Vintage Textured Faux Dupioni Silk Fabric","0","50","0","0.0000","",""
PDCH-KBS12-FB,"Rose Blush Vintage Textured Faux Dupioni Silk Fabric","0","50","0","0.0000","",""
PDCH-KBS13-FB,"Spice Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS14-FB,"Peacock Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS15-FB,"Lunar Blue Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS16-FB,"Burnt Orange Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS17-FB,"Mulberry Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS18-FB,"Provencial Blue Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS2-FB,"Off White Textured Vintage Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS3-FB,"Almond Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS4-FB,"Brut Vintage Textured Faux Dupioni Silk Fabric","0","50","0","0.0000","",""
PDCH-KBS5-FB,"Ruby Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS6-FB,"Coffee Bean Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS7-FB,"Storm Grey Textured Vintage Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS8-FB,"Flax Gold Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PDCH-KBS9-FB,"Silver Vintage Textured Faux Dupioni Silk Fabric","0","0","0","0.0000","",""
PRTW-D01-FB,"Ogee Black Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D02-FB,"Mayan Teal Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D04-FB,"Sahara Desert Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D05-FB,"Allium Blue Gray Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D06A-FB,"Nairobi Desert Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D06B-FB,"Nairobi Denim Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D09-FB,"Bali Red Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D11-FB,"Isles Mustard Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D12-FB,"Impressions Grey Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D13-FB,"Jakarta Khaki Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D15-FB,"Cabana Burgundy Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D16-FB,"Cabana Navy Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D17-FB,"Cabana Black Printed Cotton Fabric","2","2","0","2.0000","",""
PRTW-D20-FB,"Medina Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D21-FB,"Palu Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D22-FB,"Sorong Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D23-FB,"Mecca Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D24A-FB,"Ikat Blue Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D24B-FB,"Ikat Black Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D25-FB,"Honeycomb Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D26-FB,"Deuville Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D27-FB,"Panama Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D28-FB,"Marabella Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D29A-FB,"Tide Sands Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D29B-FB,"Tide Pools Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D30-FB,"Picante Stripes Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D31-FB,"Cabana Spice Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D32-FB,"Cabana Teal Printed Cotton Fabric","0","0","0","0.0000","",""
PRTW-D33-FB,"Cabana Yellow Printed Cotton Fabric","0","0","0","0.0000","",""
PTCH-JTSP001-FB,"Azul Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP003-FB,"Mediterranean Faux Solid Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP005-FB,"Graphite Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP100-FB,"Fern Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP102-FB,"Dahlia Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP104-FB," Rum Raisin Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP1066-FB,"Syrah Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP112-FB,"Platinum Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP120-FB,"Eggshell Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP130907-FB,"Antique Beige Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP190912-FB,"Java Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP194010-FB,"Navy Blue Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP202-FB,"Flamingo Pink  Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP203-FB,"Fuchsia Rose Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP204--FB,"Hollywood Red Faux Silk Taffeta Fabric","0","50","0","0.0000","",""
PTCH-JTSP205-FB,"Harvest Orange Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP206-FB,"Gold Nugget Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP207-FB,"Wisteria Blue Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP208-FB,"Emerald Green Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP209-FB,"Copper Brown Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP27-FB,"Mushroom Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP29-FB,"White Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP41-FB,"Jet Black Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP5-FB,"Robins Egg Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP54-FB,"Honey Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTCH-JTSP87-FB,"Paprika Faux Silk Taffeta Fabric","0","0","0","0.0000","",""
PTSCH-11082-FB,"Verona Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-11083-FB,"Regency Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-11087-FB,"Catalina Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-11089-FB,"Presidio Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-11091-FB,"Annabelle Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-11093-FB,"Crockett Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-11095-FB,"Rialto Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-11096-FB,"Hampton Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-11098-FB,"Orinda Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-11100-FB,"Millazo Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-12012-FB,"Marin Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-13400-FB," Park Ave Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-13401-FB,"Roxbury Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-13402-FB,"Orleans Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-13403-FB," Bergamo Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-13404-FB,"Bijoux Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-32012-FB,"Sake Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-42012-FB,"Burma Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-52012-FB,"Mirage Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-72012-FB,"Kaleidoscope Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-SLK211-FB,"Manchester Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
PTSCH-SLK218-FB,"Cappuccino Faux Silk Taffeta Stripe Fabric","0","0","0","0.0000","",""
SH-ORG12-FB,"Ivory Silk Organza Sheer Fabric","0","0","0","0.0000","",""
