SKU,UPC,Price,BaseCustomPrice
HDW-AB-3714-22-WP-8,"799418021058","279.0000","279.0000"
HDW-AB-3746-22,"799418020730","19.9900","19.9900"
HDW-AB-3747-22,"799418020709","19.9900","19.9900"
HDW-AB-3748-22,"799418020402","14.9900","14.9900"
HDW-AB-3862-22,"799418020457","7.5000","7.5000"
HDW-AB-3863-22,"799418020471","19.9900","19.9900"
HDW-AB-3863-22-WP-4,"","199.0000","199.0000"
HDW-AB-3863-22-WP-6,"799418021201","239.0000","239.0000"
HDW-AB-3863-22-WP-8,"799418021157","279.0000","279.0000"
HDW-AB-3909-22,"799418020587","19.9900","19.9900"
HDW-AB-9301-22,"799418020242","14.9900","14.9900"
HDW-AB-9306-22,"799418020068","39.9900","39.9900"
HDW-AB-9309-22,"799418020082","59.9900","59.9900"
HDW-AB-9311-22,"799418020266","14.9900","14.9900"
HDW-AB-9319-22,"799418020129","68.9900","68.9900"
HDW-AB-9321-22,"799418020143","109.9900","109.9900"
HDW-AB-9323-22,"799418020037","28.9900","28.9900"
HDW-AB-9324-22,"799418020198","14.9900","14.9900"
HDW-AB-9326-22,"799418020013","19.9900","19.9900"
HDW-AB-9353-22,"799418020211","16.9900","16.9900"
HDW-HG-2018-12,"799418020532","21.9900","21.9900"
HDW-HG-2018-12-WP-4,"","199.0000","199.0000"
HDW-HG-2018-12-WP-6,"","239.0000","239.0000"
HDW-HG-2018-12-WP-8,"799418021362","279.0000","279.0000"
HDW-HG-2031-12-WP-4,"","199.0000","199.0000"
HDW-HG-2031-12-WP-6,"","239.0000","239.0000"
HDW-HG-2031-12-WP-8,"799418021355","279.0000","279.0000"
HDW-HG-2035-79-WP-4,"","199.0000","199.0000"
HDW-HG-2035-79-WP-6,"","239.0000","239.0000"
HDW-HG-2035-79-WP-8,"","279.0000","279.0000"
HDW-HG-2035-80-WP-4,"","199.0000","199.0000"
HDW-HG-2035-80-WP-6,"","239.0000","239.0000"
HDW-HG-2035-80-WP-8,"","279.0000","279.0000"
HDW-HG-2035-81-WP-4,"","249.0000","249.0000"
HDW-HG-2035-81-WP-6,"","289.0000","289.0000"
HDW-HG-2035-81-WP-8,"","349.0000","349.0000"
HDW-HG-2040-12,"799418020518","21.9900","21.9900"
HDW-HG-2041-12,"799418020433","14.9900","14.9900"
HDW-HG-2042-79-WP-4,"","199.0000","199.0000"
HDW-HG-2042-79-WP-6,"","239.0000","239.0000"
HDW-HG-2042-79-WP-8,"","279.0000","279.0000"
HDW-HG-2042-80-WP-4,"","199.0000","199.0000"
HDW-HG-2042-80-WP-6,"","239.0000","239.0000"
HDW-HG-2042-80-WP-8,"","279.0000","279.0000"
HDW-HG-2042-81-WP-4,"","249.0000","249.0000"
HDW-HG-2042-81-WP-6,"","289.0000","289.0000"
HDW-HG-2042-81-WP-8,"","349.0000","349.0000"
HDW-HG-3032-12,"799418020303","0.0000","0.0000"
HDW-HG-3046-12,"799418020563","22.9900","22.9900"
HDW-HG-3049-12,"799418020655","29.9900","29.9900"
HDW-HG-3058-12,"799418020686","29.9900","29.9900"
HDW-HG-3588-12,"799418020389","19.9900","19.9900"
HDW-HG-3714-12-WP-4,"","199.0000","199.0000"
HDW-HG-3714-12-WP-6,"","239.0000","239.0000"
HDW-HG-3714-12-WP-8,"799418021386","279.0000","279.0000"
HDW-HG-3746-12,"799418020747","19.9900","19.9900"
HDW-HG-3747-12,"799418020716","19.9900","19.9900"
HDW-HG-3748-12,"799418020419","14.9900","14.9900"
HDW-HG-3862-12,"799418020464","7.5000","7.5000"
HDW-HG-3863-12,"799418020488","19.9900","19.9900"
HDW-HG-3863-12-WP-4,"","0.0000","0.0000"
HDW-HG-3863-12-WP-6,"799418021447","0.0000","0.0000"
HDW-HG-3863-12-WP-8,"799418021393","199.0000","0.0000"
HDW-HG-3909-12,"799418020594","19.9900","19.9900"
HDW-HG-9301-12,"799418020259","14.9900","14.9900"
HDW-HG-9306-12,"799418020099","39.9900","39.9900"
HDW-HG-9309-12,"799418020112","59.9900","59.9900"
HDW-HG-9311-12,"799418020273","14.9900","14.9900"
HDW-HG-9320-12,"799418020167","79.9900","79.9900"
HDW-HG-9321-12,"799418020174","109.9900","109.9900"
HDW-HG-9324-12,"799418020204","14.9900","14.9900"
HDW-HG-9326-12,"799418020020","19.9900","19.9900"
HDW-HG-9326-12,"799418020044","19.9900","19.9900"
HDW-HG-9353-12,"799418020228","16.9900","16.9900"
JQCH-2012201-108,"610395227151","89.0000","89.0000"
JQCH-2012201-120,"610395227168","99.0000","99.0000"
JQCH-2012201-84,"610395227137","69.0000","69.0000"
JQCH-2012201-96,"610395227144","79.0000","79.0000"
JQCH-2012201-FP-108,"610395232513","99.0000","99.0000"
JQCH-2012201-FP-120,"610395232520","109.0000","109.0000"
JQCH-2012201-FP-84,"610395232490","79.0000","79.0000"
JQCH-2012201-FP-96,"610395232506","89.0000","89.0000"
JQCH-20122010-108,"610395227274","89.0000","89.0000"
JQCH-20122010-120,"610395227281","99.0000","99.0000"
JQCH-20122010-84,"610395227250","69.0000","69.0000"
JQCH-20122010-96,"610395227267","79.0000","79.0000"
JQCH-20122010-FP-108,"610395232636","99.0000","99.0000"
JQCH-20122010-FP-120,"610395232643","109.0000","109.0000"
JQCH-20122010-FP-84,"610395232612","79.0000","79.0000"
JQCH-20122010-FP-96,"610395232629","89.0000","89.0000"
JQCH-2012204-108,"610395227199","109.0000","109.0000"
JQCH-2012204-120,"610395227205","99.0000","99.0000"
JQCH-2012204-84,"610395227175","79.0000","79.0000"
JQCH-2012204-96,"610395227182","89.0000","89.0000"
JQCH-2012204-FP-108,"610395232551","99.0000","99.0000"
JQCH-2012204-FP-120,"610395232568","109.0000","109.0000"
JQCH-2012204-FP-84,"610395232537","79.0000","79.0000"
JQCH-2012204-FP-96,"610395232544","89.0000","89.0000"
JQCH-201263-108,"610395226956","89.0000","89.0000"
JQCH-201263-120,"610395226963","99.0000","99.0000"
JQCH-201263-84,"610395226932","69.0000","69.0000"
JQCH-201263-96,"610395226949","79.0000","79.0000"
JQCH-201263-FP-108,"610395232797","99.0000","99.0000"
JQCH-201263-FP-120,"610395232803","109.0000","109.0000"
JQCH-201263-FP-84,"610395232773","79.0000","79.0000"
JQCH-201263-FP-96,"610395232780","89.0000","89.0000"
JQCH-201266-108,"610395226994","89.0000","89.0000"
JQCH-201266-120,"610395227007","99.0000","99.0000"
JQCH-201266-84,"610395226970","69.0000","69.0000"
JQCH-201266-96,"610395226987","79.0000","79.0000"
JQCH-201266-FP-108,"610395232834","99.0000","99.0000"
JQCH-201266-FP-120,"610395232841","109.0000","109.0000"
JQCH-201266-FP-84,"610395232810","79.0000","79.0000"
JQCH-201266-FP-96,"610395232827","89.0000","89.0000"
JQCH-201268-108,"610395227038","89.0000","89.0000"
JQCH-201268-120,"610395227045","99.0000","99.0000"
JQCH-201268-84,"610395227014","69.0000","69.0000"
JQCH-201268-96,"610395227021","79.0000","79.0000"
JQCH-201268-FP-108,"610395232872","99.0000","99.0000"
JQCH-201268-FP-120,"610395232889","109.0000","109.0000"
JQCH-201268-FP-84,"610395232858","79.0000","79.0000"
JQCH-201268-FP-96,"610395232865","89.0000","89.0000"
JQCH-201301-108,"799665822866","89.0000","89.0000"
JQCH-201301-120,"799665822859","99.0000","99.0000"
JQCH-201301-84,"799665822835","69.0000","69.0000"
JQCH-201301-96,"799665822842","79.0000","79.0000"
JQCH-201301-FP-108,"799665816391","99.0000","99.0000"
JQCH-201301-FP-120,"799665816407","109.0000","109.0000"
JQCH-201301-FP-84,"799665816377","79.0000","79.0000"
JQCH-201301-FP-96,"799665816384","89.0000","89.0000"
JQCH-201302-108,"799665822781","89.0000","89.0000"
JQCH-201302-120,"799665822774","99.0000","99.0000"
JQCH-201302-84,"799665822750","69.0000","69.0000"
JQCH-201302-96,"799665822767","79.0000","79.0000"
JQCH-201302-FP-108,"799665816438","99.0000","99.0000"
JQCH-201302-FP-120,"799665816445","109.0000","109.0000"
JQCH-201302-FP-84,"799665816414","79.0000","79.0000"
JQCH-201302-FP-96,"799665816421","89.0000","89.0000"
JQCH-HANB10-108,"799418013275","119.0000","119.0000"
JQCH-HANB10-120,"799418013282","129.0000","129.0000"
JQCH-HANB10-84,"799418013251","99.0000","99.0000"
JQCH-HANB10-96,"799418013268","109.0000","109.0000"
JQCH-HANB11-108,"799418013343","159.0000","159.0000"
JQCH-HANB11-120,"799418013350","169.0000","169.0000"
JQCH-HANB11-84,"799418013329","139.0000","139.0000"
JQCH-HANB11-96,"799418013336","149.0000","149.0000"
JQCH-HANB12A-108,"799418013411","119.0000","119.0000"
JQCH-HANB12A-120,"799418013428","129.0000","129.0000"
JQCH-HANB12A-84,"799418013398","99.0000","99.0000"
JQCH-HANB12A-96,"799418013404","109.0000","109.0000"
JQCH-HANB12B-108,"799418013480","119.0000","119.0000"
JQCH-HANB12B-120,"799418013497","129.0000","129.0000"
JQCH-HANB12B-84,"799418013466","99.0000","99.0000"
JQCH-HANB12B-96,"799418013473","109.0000","109.0000"
JQCH-HANB13A-108,"799418013558","99.0000","99.0000"
JQCH-HANB13A-120,"799418013565","109.0000","109.0000"
JQCH-HANB13A-84,"799418013534","79.0000","79.0000"
JQCH-HANB13A-96,"799418013541","89.0000","89.0000"
JQCH-HANB13B-108,"799418013626","99.0000","99.0000"
JQCH-HANB13B-120,"799418013633","109.0000","109.0000"
JQCH-HANB13B-84,"799418013602","79.0000","79.0000"
JQCH-HANB13B-96,"799418013619","89.0000","89.0000"
JQCH-HANB13C-108,"799418013695","99.0000","99.0000"
JQCH-HANB13C-120,"799418013701","109.0000","109.0000"
JQCH-HANB13C-84,"799418013671","79.0000","79.0000"
JQCH-HANB13C-96,"799418013688","89.0000","89.0000"
JQCH-HANB13D-108,"799418013763","99.0000","99.0000"
JQCH-HANB13D-120,"799418013770","109.0000","109.0000"
JQCH-HANB13D-84,"799418013749","75.0000","75.0000"
JQCH-HANB13D-96,"799418013756","89.0000","89.0000"
JQCH-HANB14A-108,"799418013831","79.0000","79.0000"
JQCH-HANB14A-84,"799418013817","59.0000","59.0000"
JQCH-HANB14A-96,"799418013824","69.0000","69.0000"
JQCH-HANB14B-108,"799418013893","79.0000","79.0000"
JQCH-HANB14B-84,"799418013879","59.0000","59.0000"
JQCH-HANB14B-96,"799418013886","69.0000","69.0000"
JQCH-HANB14C-108,"799418013954","79.0000","79.0000"
JQCH-HANB14C-84,"799418013930","59.0000","59.0000"
JQCH-HANB14C-96,"799418013947","69.0000","69.0000"
JQCH-HANB15-108,"799418014012","79.0000","79.0000"
JQCH-HANB15-84,"799418013992","59.0000","59.0000"
JQCH-HANB15-96,"799418014005","69.0000","69.0000"
JQCH-HANB1A-108,"799418012360","139.0000","139.0000"
JQCH-HANB1A-120,"799418012377","149.0000","149.0000"
JQCH-HANB1A-84,"799418012346","119.0000","119.0000"
JQCH-HANB1A-96,"799418012353","129.0000","129.0000"
JQCH-HANB1B-108,"799418012438","139.0000","139.0000"
JQCH-HANB1B-120,"799418012445","149.0000","149.0000"
JQCH-HANB1B-84,"799418012414","119.0000","119.0000"
JQCH-HANB1B-96,"799418012421","129.0000","129.0000"
JQCH-HANB2-108,"799418012506","119.0000","119.0000"
JQCH-HANB2-120,"799418012513","129.0000","129.0000"
JQCH-HANB2-84,"799418012483","99.0000","99.0000"
JQCH-HANB2-96,"799418012490","109.0000","109.0000"
JQCH-HANB3A-108,"799418012575","119.0000","119.0000"
JQCH-HANB3A-120,"799418012582","129.0000","129.0000"
JQCH-HANB3A-84,"799418012551","99.0000","99.0000"
JQCH-HANB3A-96,"799418012568","109.0000","109.0000"
JQCH-HANB3B-108,"799418012643","119.0000","119.0000"
JQCH-HANB3B-120,"799418012650","129.0000","129.0000"
JQCH-HANB3B-84,"799418012629","99.0000","99.0000"
JQCH-HANB3B-96,"799418012636","109.0000","109.0000"
JQCH-HANB4-108,"799418012711","109.0000","109.0000"
JQCH-HANB4-120,"799418012728","119.0000","119.0000"
JQCH-HANB4-84,"799418012698","89.0000","89.0000"
JQCH-HANB4-96,"799418012704","99.0000","99.0000"
JQCH-HANB5A-108,"799418012780","139.0000","139.0000"
JQCH-HANB5A-120,"799418012797","149.0000","149.0000"
JQCH-HANB5A-84,"799418012766","119.0000","119.0000"
JQCH-HANB5A-96,"799418012773","129.0000","129.0000"
JQCH-HANB5B-108,"799418012858","139.0000","139.0000"
JQCH-HANB5B-120,"799418012865","149.0000","149.0000"
JQCH-HANB5B-84,"799418012834","119.0000","119.0000"
JQCH-HANB5B-96,"799418012841","129.0000","129.0000"
JQCH-HANB5C-108,"799418012926","139.0000","139.0000"
JQCH-HANB5C-120,"799418012933","149.0000","149.0000"
JQCH-HANB5C-84,"799418012902","119.0000","119.0000"
JQCH-HANB5C-96,"799418012919","129.0000","129.0000"
JQCH-HANB6-108,"799418012995","139.0000","139.0000"
JQCH-HANB6-120,"799418013008","149.0000","149.0000"
JQCH-HANB6-84,"799418012971","119.0000","119.0000"
JQCH-HANB6-96,"799418012988","129.0000","129.0000"
JQCH-HANB7-108,"799418013060","119.0000","119.0000"
JQCH-HANB7-120,"799418013077","129.0000","129.0000"
JQCH-HANB7-84,"799418013046","99.0000","99.0000"
JQCH-HANB7-96,"799418013053","109.0000","109.0000"
JQCH-HANB8-108,"799418013138","119.0000","119.0000"
JQCH-HANB8-120,"799418013145","129.0000","129.0000"
JQCH-HANB8-84,"799418013114","99.0000","99.0000"
JQCH-HANB8-96,"799418013121","109.0000","109.0000"
JQCH-HANB9-108,"799418013206","149.0000","149.0000"
JQCH-HANB9-120,"799418013213","159.0000","159.0000"
JQCH-HANB9-84,"799418013183","129.0000","129.0000"
JQCH-HANB9-96,"799418013190","139.0000","139.0000"
JQCH-ROM-CAS,"799665813727","0.0000","0.0000"
JQCH-ROM-FSL,"799665814007","0.0000","0.0000"
JQCH-ROM-RLX,"799418021591","0.0000","0.0000"
JQCH-ROM-SFL,"799665813864","0.0000","0.0000"
LN-5000-108,"799418018294","159.0000","159.0000"
LN-5000-120,"799418018300","174.0000","174.0000"
LN-5000-84,"799418018270","129.0000","129.0000"
LN-5000-96,"799418018287","144.0000","144.0000"
LN-5100-108,"799418018430","159.0000","159.0000"
LN-5100-120,"799418018447","174.0000","174.0000"
LN-5100-84,"799418018416","129.0000","129.0000"
LN-5100-96,"799418018423","144.0000","144.0000"
LN-5175-108,"799418018508","159.0000","159.0000"
LN-5175-120,"799418018515","174.0000","174.0000"
LN-5175-84,"799418018485","129.0000","129.0000"
LN-5175-96,"799418018492","144.0000","144.0000"
LN-5176-108,"799418018577","159.0000","159.0000"
LN-5176-120,"799418018584","174.0000","174.0000"
LN-5176-84,"799418018553","129.0000","129.0000"
LN-5176-96,"799418018560","144.0000","144.0000"
LN-5177-108,"799418018645","159.0000","159.0000"
LN-5177-120,"799418018652","174.0000","174.0000"
LN-5177-84,"799418018621","129.0000","129.0000"
LN-5177-96,"799418018638","144.0000","144.0000"
LN-5178-108,"799418018713","159.0000","159.0000"
LN-5178-120,"799418018720","174.0000","174.0000"
LN-5178-84,"799418018690","129.0000","129.0000"
LN-5178-96,"799418018706","144.0000","144.0000"
LN-5179-108,"799418018782","159.0000","159.0000"
LN-5179-120,"799418018799","174.0000","174.0000"
LN-5179-84,"799418018768","129.0000","129.0000"
LN-5179-96,"799418018775","144.0000","144.0000"
LN-5520-108,"799418018362","159.0000","159.0000"
LN-5520-120,"799418018379","174.0000","174.0000"
LN-5520-84,"799418018348","129.0000","129.0000"
LN-5520-96,"799418018355","144.0000","144.0000"
LN-ROM-CAS,"799665813680","0.0000","0.0000"
LN-ROM-FSL,"799665813963","0.0000","0.0000"
LN-ROM-RLX,"799418019987","0.0000","0.0000"
LN-ROM-SFL,"799665813826","0.0000","0.0000"
PDCH-HANB08-108,"799418010960","128.0000","128.0000"
PDCH-HANB08-120,"799418010977","138.0000","138.0000"
PDCH-HANB08-84,"799665835873","108.0000","108.0000"
PDCH-HANB08-96,"799665835880","118.0000","118.0000"
PDCH-HANB10-108,"799418011103","128.0000","128.0000"
PDCH-HANB10-120,"799418011110","138.0000","138.0000"
PDCH-HANB10-84,"799418011080","108.0000","108.0000"
PDCH-HANB10-96,"799418011097","118.0000","118.0000"
PDCH-HANB23-108,"799665835613","128.0000","128.0000"
PDCH-HANB23-120,"799665835620","138.0000","138.0000"
PDCH-HANB23-84,"799665835590","108.0000","108.0000"
PDCH-HANB23-96,"799665835606","118.0000","118.0000"
PDCH-HANB35-108,"799665835828","128.0000","128.0000"
PDCH-HANB35-120,"799665835835","138.0000","138.0000"
PDCH-HANB35-84,"799665835804","108.0000","108.0000"
PDCH-HANB35-96,"799665835811","118.0000","118.0000"
PDCH-HANB44-108,"799665835682","128.0000","128.0000"
PDCH-HANB44-120,"799665835699","138.0000","138.0000"
PDCH-HANB44-84,"799665835668","108.0000","108.0000"
PDCH-HANB44-96,"799665835675","118.0000","118.0000"
PDCH-HANB46-108,"799665835750","128.0000","128.0000"
PDCH-HANB46-120,"799665835767","138.0000","138.0000"
PDCH-HANB46-84,"799665835736","108.0000","108.0000"
PDCH-HANB46-96,"799665835743","118.0000","118.0000"
PDCH-HANB52-108,"799418011172","128.0000","128.0000"
PDCH-HANB52-120,"799418011189","138.0000","138.0000"
PDCH-HANB52-84,"799418011158","108.0000","108.0000"
PDCH-HANB52-96,"799418011165","118.0000","118.0000"
PDCH-HANB56-108,"799665835477","128.0000","128.0000"
PDCH-HANB56-120,"799665835484","138.0000","138.0000"
PDCH-HANB56-84,"799665835453","108.0000","108.0000"
PDCH-HANB56-96,"799665835460","118.0000","118.0000"
PDCH-HANB57-108,"799665835545","128.0000","128.0000"
PDCH-HANB57-120,"799665835552","138.0000","138.0000"
PDCH-HANB57-84,"799665835521","108.0000","108.0000"
PDCH-HANB57-96,"799665835538","118.0000","118.0000"
PDCH-HANB60-108,"799418011035","128.0000","128.0000"
PDCH-HANB60-120,"799418011042","138.0000","138.0000"
PDCH-HANB60-84,"799418011011","108.0000","108.0000"
PDCH-HANB60-96,"799418011028","118.0000","118.0000"
PDCH-HANB80-108,"799418011240","128.0000","128.0000"
PDCH-HANB80-120,"799418011257","138.0000","138.0000"
PDCH-HANB80-84,"799418011226","108.0000","108.0000"
PDCH-HANB80-96,"799418011233","118.0000","118.0000"
PDCH-HANB81-108,"799418011318","128.0000","128.0000"
PDCH-HANB81-120,"799418011325","138.0000","138.0000"
PDCH-HANB81-84,"799418011295","108.0000","108.0000"
PDCH-HANB81-96,"799418011301","118.0000","118.0000"
PDCH-HANB83-108,"799418011387","128.0000","128.0000"
PDCH-HANB83-120,"799418011394","138.0000","138.0000"
PDCH-HANB83-84,"799418011363","108.0000","108.0000"
PDCH-HANB83-96,"799418011370","118.0000","118.0000"
PDCH-HANB84-108,"799418011455","0.0000","0.0000"
PDCH-HANB84-120,"799418011462","0.0000","0.0000"
PDCH-HANB84-84,"799418011431","0.0000","0.0000"
PDCH-HANB84-96,"799418011448","0.0000","0.0000"
PDCH-HANB85-108,"799418011523","128.0000","128.0000"
PDCH-HANB85-120,"799418011530","138.0000","138.0000"
PDCH-HANB85-84,"799418011509","108.0000","108.0000"
PDCH-HANB85-96,"799418011516","118.0000","118.0000"
PDCH-KBS1-108,"797734455625","20.0000","20.0000"
PDCH-KBS1-108,"797734455625","99.0000","99.0000"
PDCH-KBS1-120,"797734455632","30.0000","30.0000"
PDCH-KBS1-120,"797734455632","109.0000","109.0000"
PDCH-KBS1-84,"797734455601","0.0000","0.0000"
PDCH-KBS1-84,"797734455601","79.0000","79.0000"
PDCH-KBS1-96,"797734455618","10.0000","10.0000"
PDCH-KBS1-96,"797734455618","89.0000","89.0000"
PDCH-KBS10-96,"797734455977","0.0000","0.0000"
PDCH-KBS11-108,"797734456028","20.0000","20.0000"
PDCH-KBS11-108,"797734456028","99.0000","99.0000"
PDCH-KBS11-120,"797734456035","30.0000","30.0000"
PDCH-KBS11-120,"797734456035","109.0000","109.0000"
PDCH-KBS11-84,"797734456004","0.0000","0.0000"
PDCH-KBS11-84,"797734456004","79.0000","79.0000"
PDCH-KBS11-96,"797734456011","10.0000","10.0000"
PDCH-KBS11-96,"797734456011","89.0000","89.0000"
PDCH-KBS13-108,"797734456103","0.0000","0.0000"
PDCH-KBS13-120,"797734456110","10.0000","10.0000"
PDCH-KBS14-108,"797734456141","0.0000","0.0000"
PDCH-KBS14-108,"797734456141","99.0000","99.0000"
PDCH-KBS14-120,"797734456158","10.0000","10.0000"
PDCH-KBS14-120,"797734456158","109.0000","109.0000"
PDCH-KBS14-84,"797734456127","79.0000","79.0000"
PDCH-KBS14-96,"797734456134","89.0000","89.0000"
PDCH-KBS15-108,"797734458695","20.0000","20.0000"
PDCH-KBS15-108,"797734458695","99.0000","99.0000"
PDCH-KBS15-120,"797734458701","30.0000","30.0000"
PDCH-KBS15-120,"797734458701","109.0000","109.0000"
PDCH-KBS15-84,"797734458671","0.0000","0.0000"
PDCH-KBS15-84,"797734458671","79.0000","79.0000"
PDCH-KBS15-96,"797734458688","10.0000","10.0000"
PDCH-KBS15-96,"797734458688","89.0000","89.0000"
PDCH-KBS16-108,"797734458732","99.0000","99.0000"
PDCH-KBS16-120,"797734458749","109.0000","109.0000"
PDCH-KBS16-84,"797734458718","79.0000","79.0000"
PDCH-KBS16-96,"797734458725","89.0000","89.0000"
PDCH-KBS17-108,"797734458770","25.0000","25.0000"
PDCH-KBS17-120,"797734458787","35.0000","35.0000"
PDCH-KBS17-84,"797734458756","0.0000","0.0000"
PDCH-KBS17-96,"797734458763","15.0000","15.0000"
PDCH-KBS18-108,"797734458817","99.0000","99.0000"
PDCH-KBS18-120,"797734458824","109.0000","109.0000"
PDCH-KBS18-84,"797734458794","79.0000","79.0000"
PDCH-KBS18-96,"797734458800","89.0000","89.0000"
PDCH-KBS18-96,"797734458800","89.0000","89.0000"
PDCH-KBS2-108,"797734455663","99.0000","99.0000"
PDCH-KBS2-120,"797734455670","109.0000","109.0000"
PDCH-KBS2-84,"797734455649","79.0000","79.0000"
PDCH-KBS2-96,"797734455656","89.0000","89.0000"
PDCH-KBS3-108,"797734455700","99.0000","99.0000"
PDCH-KBS3-120,"797734455717","109.0000","109.0000"
PDCH-KBS3-84,"797734455687","79.0000","79.0000"
PDCH-KBS3-96,"797734455694","89.0000","89.0000"
PDCH-KBS5-108,"797734455786","99.0000","99.0000"
PDCH-KBS5-120,"797734455793","109.0000","109.0000"
PDCH-KBS5-84,"797734455762","79.0000","79.0000"
PDCH-KBS5-96,"797734455779","89.0000","89.0000"
PDCH-KBS6-108,"797734455823","99.0000","99.0000"
PDCH-KBS6-120,"797734455830","109.0000","109.0000"
PDCH-KBS6-84,"797734455809","79.0000","79.0000"
PDCH-KBS6-96,"797734455816","89.0000","89.0000"
PDCH-KBS6-FB,"799665823450","15.0000","15.0000"
PDCH-KBS7-108,"797734455946","99.0000","99.0000"
PDCH-KBS7-120,"797734455953","109.0000","109.0000"
PDCH-KBS7-84,"797734455922","79.0000","79.0000"
PDCH-KBS7-96,"797734455939","89.0000","89.0000"
PDCH-KBS8-108,"797734455861","20.0000","20.0000"
PDCH-KBS8-108,"797734455861","99.0000","99.0000"
PDCH-KBS8-120,"797734455878","109.0000","109.0000"
PDCH-KBS8-84,"797734455847","0.0000","0.0000"
PDCH-KBS8-84,"797734455847","79.0000","79.0000"
PDCH-KBS8-96,"797734455854","10.0000","10.0000"
PDCH-KBS8-96,"797734455854","89.0000","89.0000"
PDCH-KBS9-108,"797734455908","20.0000","20.0000"
PDCH-KBS9-108,"797734455908","99.0000","99.0000"
PDCH-KBS9-120,"797734455915","30.0000","30.0000"
PDCH-KBS9-120,"797734455915","109.0000","109.0000"
PDCH-KBS9-84,"797734455885","0.0000","0.0000"
PDCH-KBS9-84,"797734455885","79.0000","79.0000"
PDCH-KBS9-96,"797734455892","10.0000","10.0000"
PDCH-KBS9-96,"797734455892","89.0000","89.0000"
PDCH-ROM-CAS,"799665813628","0.0000","0.0000"
PDCH-ROM-FSL,"799665813901","0.0000","0.0000"
PDCH-ROM-RLX,"799418021607","0.0000","0.0000"
PDCH-ROM-SFL,"799665813765","0.0000","0.0000"
pp1,"1234","20.0000","20.0000"
PRTW-D01-108,"610395233312","129.0000","129.0000"
PRTW-D01-120,"610395233329","139.0000","139.0000"
PRTW-D01-84,"610395233299","99.0000","99.0000"
PRTW-D01-96,"610395233305","119.0000","119.0000"
PRTW-D02-108,"610395233190","238.9900","238.9900"
PRTW-D02-108,"610395233190","238.9900","238.9900"
PRTW-D02-120,"610395233206","258.9900","258.9900"
PRTW-D02-120,"610395233206","258.9900","258.9900"
PRTW-D02-84,"610395233176","198.9900","198.9900"
PRTW-D02-84,"610395233176","198.9900","198.9900"
PRTW-D02-96,"610395233183","218.9900","218.9900"
PRTW-D02-96,"610395233183","218.9900","218.9900"
PRTW-D04-108,"610395233510","129.0000","129.0000"
PRTW-D04-120,"610395233527","139.0000","139.0000"
PRTW-D04-84,"610395233497","99.0000","99.0000"
PRTW-D04-96,"610395233503","119.0000","119.0000"
PRTW-D05-108,"610395233350","129.0000","129.0000"
PRTW-D05-120,"610395233367","139.0000","139.0000"
PRTW-D05-84,"610395233336","99.0000","99.0000"
PRTW-D05-96,"610395233343","119.0000","119.0000"
PRTW-D06A-108,"610395233275","129.0000","129.0000"
PRTW-D06A-120,"610395233282","139.0000","139.0000"
PRTW-D06A-84,"610395233251","99.0000","99.0000"
PRTW-D06A-96,"610395233268","119.0000","119.0000"
PRTW-D06B-108,"610395233237","129.0000","129.0000"
PRTW-D06B-120,"610395233244","139.0000","139.0000"
PRTW-D06B-84,"610395233213","99.0000","99.0000"
PRTW-D06B-96,"610395233220","119.0000","119.0000"
PRTW-D09-108,"799665812102","129.0000","129.0000"
PRTW-D09-120,"799665812119","139.0000","139.0000"
PRTW-D09-84,"799665812089","99.0000","99.0000"
PRTW-D09-96,"799665812096","119.0000","119.0000"
PRTW-D11-108,"610395233435","129.0000","129.0000"
PRTW-D11-120,"610395233442","139.0000","139.0000"
PRTW-D11-84,"610395233411","99.0000","99.0000"
PRTW-D11-96,"610395233428","119.0000","119.0000"
PRTW-D12-108,"610395233398","129.0000","129.0000"
PRTW-D12-120,"610395233404","139.0000","139.0000"
PRTW-D12-84,"610395233374","99.0000","99.0000"
PRTW-D12-96,"610395233381","119.0000","119.0000"
PRTW-D13-108,"610395233473","129.0000","129.0000"
PRTW-D13-120,"610395233480","139.0000","139.0000"
PRTW-D13-84,"610395233459","99.0000","99.0000"
PRTW-D13-96,"610395233466","119.0000","119.0000"
PRTW-D15-108,"610395233114","129.0000","129.0000"
PRTW-D15-120,"610395233121","139.0000","139.0000"
PRTW-D15-84,"610395233091","99.0000","99.0000"
PRTW-D15-96,"610395233107","119.0000","119.0000"
PRTW-D16-108,"610395233152","129.0000","129.0000"
PRTW-D16-120,"610395233169","139.0000","139.0000"
PRTW-D16-84,"610395233138","99.0000","99.0000"
PRTW-D16-96,"610395233145","119.0000","119.0000"
PRTW-D17-108,"610395233077","129.0000","129.0000"
PRTW-D17-120,"610395233084","139.0000","139.0000"
PRTW-D17-84,"610395233053","99.0000","99.0000"
PRTW-D17-96,"610395233060","119.0000","119.0000"
PRTW-D20-108,"799665826604","129.0000","129.0000"
PRTW-D20-120,"799665826598","139.0000","139.0000"
PRTW-D20-84,"799665826574","99.0000","99.0000"
PRTW-D20-96,"799665826581","119.0000","119.0000"
PRTW-D21-108,"799665826680","129.0000","129.0000"
PRTW-D21-120,"799665826673","139.0000","139.0000"
PRTW-D21-84,"799665826659","99.0000","99.0000"
PRTW-D21-96,"799665826666","119.0000","119.0000"
PRTW-D22-108,"799665826765","129.0000","129.0000"
