SKU,UPC,IsBuy1Get1,Startdate,Enddate
JQCH-HANB5C-84,"799418012902","No","12/16/2013","12/16/2013"
JQCH-HANB5C-108,"799418012926","No","12/16/2013","12/16/2013"
JQCH-HANB5C-120,"799418012933","No","12/16/2013","12/16/2013"
JQCH-HANB5A-96,"799418012773","No","12/16/2013","12/16/2013"
JQCH-HANB5A-84,"799418012766","No","12/16/2013","12/16/2013"
JQCH-HANB5A-108,"799418012780","No","12/16/2013","12/16/2013"
JQCH-HANB5A-120,"799418012797","No","12/16/2013","12/16/2013"
JQCH-HANB1A-96,"799418012353","No","12/16/2013","12/16/2013"
JQCH-HANB1A-84,"799418012346","No","12/16/2013","12/16/2013"
JQCH-HANB1A-108,"799418012360","No","12/16/2013","12/16/2013"
JQCH-HANB1A-120,"799418012377","No","12/16/2013","12/16/2013"
JQCH-HANB1B-96,"799418012421","No","12/16/2013","12/16/2013"
JQCH-HANB1B-84,"799418012414","No","12/16/2013","12/16/2013"
JQCH-HANB1B-108,"799418012438","No","12/16/2013","12/16/2013"
JQCH-HANB1B-120,"799418012445","No","12/16/2013","12/16/2013"
JQCH-HANB12B-96,"799418013473","No","12/16/2013","12/16/2013"
JQCH-HANB12B-84,"799418013466","No","12/16/2013","12/16/2013"
JQCH-HANB12B-108,"799418013480","No","12/16/2013","12/16/2013"
JQCH-HANB12B-120,"799418013497","No","12/16/2013","12/16/2013"
JQCH-HANB12A-96,"799418013404","No","12/16/2013","12/16/2013"
JQCH-HANB12A-84,"799418013398","No","12/16/2013","12/16/2013"
JQCH-HANB12A-108,"799418013411","No","12/16/2013","12/16/2013"
JQCH-HANB12A-120,"799418013428","No","12/16/2013","12/16/2013"
JQCH-HANB3A-96,"799418012568","No","12/16/2013","12/16/2013"
JQCH-HANB3A-84,"799418012551","No","12/16/2013","12/16/2013"
JQCH-HANB3A-108,"799418012575","No","12/16/2013","12/16/2013"
JQCH-HANB3A-120,"799418012582","No","12/16/2013","12/16/2013"
JQCH-HANB3B-96,"799418012636","No","12/16/2013","12/16/2013"
JQCH-HANB3B-84,"799418012629","No","12/16/2013","12/16/2013"
JQCH-HANB3B-108,"799418012643","No","12/16/2013","12/16/2013"
JQCH-HANB3B-120,"799418012650","No","12/16/2013","12/16/2013"
JQCH-HANB11-96,"799418013336","No","12/16/2013","12/16/2013"
JQCH-HANB11-84,"799418013329","No","12/16/2013","12/16/2013"
JQCH-HANB11-108,"799418013343","No","12/16/2013","12/16/2013"
JQCH-HANB11-120,"799418013350","No","12/16/2013","12/16/2013"
JQCH-HANB9-96,"799418013190","No","12/16/2013","12/16/2013"
JQCH-HANB9-84,"799418013183","No","12/16/2013","12/16/2013"
JQCH-HANB9-108,"799418013206","No","12/16/2013","12/16/2013"
JQCH-HANB9-120,"799418013213","No","12/16/2013","12/16/2013"
EFSCH-20134D2-96,"799418014838","No","12/16/2013","12/16/2013"
EFSCH-20134D2-84,"799418014821","No","12/16/2013","12/16/2013"
EFSCH-20134D2-108,"799418014845","No","12/16/2013","12/16/2013"
EFSCH-20134D2-120,"799418014852","No","12/16/2013","12/16/2013"
EFSCH-20134D1-96,"799418014760","No","12/16/2013","12/16/2013"
EFSCH-20134D1-84,"799418014753","No","12/16/2013","12/16/2013"
EFSCH-20134D1-108,"799418014777","No","12/16/2013","12/16/2013"
EFSCH-20134D1-120,"799418014784","No","12/16/2013","12/16/2013"
EFSCH-20134C-96,"799418015040","No","12/16/2013","12/16/2013"
EFSCH-20134C-84,"799418015033","No","12/16/2013","12/16/2013"
EFSCH-20134C-108,"799418015057","No","12/16/2013","12/16/2013"
EFSCH-20134C-120,"799418015064","No","12/16/2013","12/16/2013"
EFSCH-20134B-96,"799418015187","No","12/16/2013","12/16/2013"
EFSCH-20134B-84,"799418015170","No","12/16/2013","12/16/2013"
EFSCH-20134B-108,"799418015194","No","12/16/2013","12/16/2013"
EFSCH-20134B-120,"799418015200","No","12/16/2013","12/16/2013"
JQCH-HANB2-96,"799418012490","No","12/16/2013","12/16/2013"
JQCH-HANB2-84,"799418012483","No","12/16/2013","12/16/2013"
JQCH-HANB2-108,"799418012506","No","12/16/2013","12/16/2013"
JQCH-HANB2-120,"799418012513","No","12/16/2013","12/16/2013"
EFSCH-20134E2-96,"799418014975","No","12/16/2013","12/16/2013"
EFSCH-20134E2-84,"799418014968","No","12/16/2013","12/16/2013"
EFSCH-20134E2-108,"799418014982","No","12/16/2013","12/16/2013"
EFSCH-20134E2-120,"799418014999","No","12/16/2013","12/16/2013"
JQCH-HANB13C-96,"799418013688","No","12/16/2013","12/16/2013"
JQCH-HANB13C-84,"799418013671","No","12/16/2013","12/16/2013"
JQCH-HANB13C-108,"799418013695","No","12/16/2013","12/16/2013"
JQCH-HANB13C-120,"799418013701","No","12/16/2013","12/16/2013"
JQCH-HANB13B-96,"799418013619","No","12/16/2013","12/16/2013"
JQCH-HANB13B-84,"799418013602","No","12/16/2013","12/16/2013"
JQCH-HANB13B-108,"799418013626","No","12/16/2013","12/16/2013"
JQCH-HANB13B-120,"799418013633","No","12/16/2013","12/16/2013"
JQCH-HANB13A-96,"799418013541","No","12/16/2013","12/16/2013"
JQCH-HANB13A-84,"799418013534","No","12/16/2013","12/16/2013"
JQCH-HANB13A-108,"799418013558","No","12/16/2013","12/16/2013"
JQCH-HANB13A-120,"799418013565","No","12/16/2013","12/16/2013"
EFSCH-PLK850C1-96,"799418014067","No","12/16/2013","12/16/2013"
EFSCH-PLK850C1-84,"799418014050","No","12/16/2013","12/16/2013"
EFSCH-PLK850C1-108,"799418014074","No","12/16/2013","12/16/2013"
EFSCH-PLK850C1-120,"799418014081","No","12/16/2013","12/16/2013"
EFSCH-PLK850C2-96,"799418014135","No","12/16/2013","12/16/2013"
EFSCH-PLK850C2-84,"799418014128","No","12/16/2013","12/16/2013"
EFSCH-PLK850C2-108,"799418014142","No","12/16/2013","12/16/2013"
EFSCH-PLK850C2-120,"799418014159","No","12/16/2013","12/16/2013"
EFSCH-PLK850C4-96,"799418014272","No","12/16/2013","12/16/2013"
EFSCH-PLK850C4-84,"799418014265","No","12/16/2013","12/16/2013"
EFSCH-PLK850C4-108,"799418014289","No","12/16/2013","12/16/2013"
EFSCH-PLK850C4-120,"799418014296","No","12/16/2013","12/16/2013"
EFSCH-PLK850C3-96,"799418014203","No","12/16/2013","12/16/2013"
EFSCH-PLK850C3-84,"799418014197","No","12/16/2013","12/16/2013"
EFSCH-PLK850C3-108,"799418014210","No","12/16/2013","12/16/2013"
EFSCH-PLK850C3-120,"799418014227","No","12/16/2013","12/16/2013"
EFSCH-PLK850C5-96,"799418014340","No","12/16/2013","12/16/2013"
EFSCH-PLK850C5-84,"799418014333","No","12/16/2013","12/16/2013"
EFSCH-PLK850C5-108,"799418014357","No","12/16/2013","12/16/2013"
EFSCH-PLK850C5-120,"799418014364","No","12/16/2013","12/16/2013"
JQCH-HANB7-96,"799418013053","No","12/16/2013","12/16/2013"
JQCH-HANB7-84,"799418013046","No","12/16/2013","12/16/2013"
JQCH-HANB7-108,"799418013060","No","12/16/2013","12/16/2013"
JQCH-HANB7-120,"799418013077","No","12/16/2013","12/16/2013"
DS-TS002-96,"799418019857","No","12/16/2013","12/16/2013"
DS-TS002-84,"799418019840","No","12/16/2013","12/16/2013"
DS-TS002-108,"799418019864","No","12/16/2013","12/16/2013"
DS-TS002-120,"799418019871","No","12/16/2013","12/16/2013"
DS-TS001-96,"799418019789","No","12/16/2013","12/16/2013"
DS-TS001-84,"799418019772","No","12/16/2013","12/16/2013"
DS-TS001-108,"799418019796","No","12/16/2013","12/16/2013"
DS-TS001-120,"799418019802","No","12/16/2013","12/16/2013"
DS-SLK02-96,"799418019505","No","12/16/2013","12/16/2013"
DS-SLK02-84,"799418019499","No","12/16/2013","12/16/2013"
DS-SLK02-108,"799418019512","No","12/16/2013","12/16/2013"
DS-SLK02-120,"799418019529","No","12/16/2013","12/16/2013"
DS-PS002-96,"799418019369","No","12/16/2013","12/16/2013"
DS-PS002-108,"799418019376","No","12/16/2013","12/16/2013"
DS-PS002-84,"799418019352","No","12/16/2013","12/16/2013"
DS-PS002-120,"799418019383","No","12/16/2013","12/16/2013"
DS-PS003-96,"799418019437","No","12/16/2013","12/16/2013"
DS-PS003-84,"799418019420","No","12/16/2013","12/16/2013"
DS-PS003-108,"799418019444","No","12/16/2013","12/16/2013"
DS-PS003-120,"799418019451","No","12/16/2013","12/16/2013"
DS-PS001-96,"799418019291","No","12/16/2013","12/16/2013"
DS-PS001-84,"799418019284","No","12/16/2013","12/16/2013"
DS-PS001-108,"799418019307","No","12/16/2013","12/16/2013"
DS-EFCH10A-120,"799665818890","No","12/16/2013","12/16/2015"
DS-EFCH10A-96,"799665818883","No","12/16/2013","12/16/2013"
DS-EFCH10A-84,"799665818876","No","12/16/2013","12/16/2013"
DS-EFCH10A-108,"799665818906","No","12/16/2013","12/16/2013"
DS-D22012-96,"799665818760","No","06/01/2015","06/30/2015"
DS-D22012-84,"799665818753","No","",""
DS-D22012-108,"799665818784","No","12/16/2013","12/16/2013"
DS-D22012-120,"799665818777","No","12/16/2013","12/16/2013"
DS-CHX14-108,"799418019093","No","02/14/2015","02/14/2015"
DS-CHX14-84,"799418019079","No","",""
DS-CHX14-96,"799418019086","No","02/14/2015","02/14/2015"
DS-CHX14-120,"799418019109","No","",""
DS-SLK33-96,"799418019017","No","12/16/2013","12/16/2013"
DS-SLK33-84,"799418019000","No","12/16/2013","12/16/2013"
DS-SLK33-108,"799418019024","No","12/16/2013","12/16/2013"
DS-SLK33-120,"799418019031","No","12/16/2013","12/16/2013"
DS-SLK196-96,"799418019710","No","12/16/2013","12/16/2013"
DS-SLK196-84,"799418019703","No","12/16/2013","12/16/2013"
DS-SLK196-108,"799418019727","No","12/16/2013","12/16/2013"
DS-SLK196-120,"799418019734","No","12/16/2013","12/16/2013"
DS-SLK83-96,"799418019574","No","12/16/2013","12/16/2013"
DS-SLK83-120,"799418019598","No","12/16/2013","12/16/2013"
DS-SLK83-84,"799418019567","No","12/16/2013","12/16/2013"
DS-SLK83-108,"799418019581","No","12/16/2013","12/16/2013"
DS-CHX4-84,"799418019147","No","12/18/2013","12/18/2013"
DS-CHX4-96,"799418019154","No","12/18/2013","12/18/2013"
DS-CHX4-108,"799418019161","No","12/18/2013","12/18/2013"
DS-CHX4-120,"799418019178","No","12/18/2013","12/18/2013"
SS-ROM-CAS,"799665813611","No","12/20/2013","12/20/2013"
SS-ROM-SFL,"799665813758","No","12/20/2013","12/20/2013"
SS-ROM-FSL,"799665813895","No","12/20/2013","12/20/2013"
SS-ROM-RLX,"799418019918","No","12/20/2013","12/20/2013"
SS-SBR13-FB,"799665819705","No","12/20/2013","12/20/2013"
SS-SBN11-FB,"799665820121","No","12/20/2013","12/20/2013"
SS-SCY22-FB,"799665819644","No","12/20/2013","12/20/2013"
SS-SCB01-FB,"799665820183","No","12/20/2013","12/20/2013"
SS-SGD21-FB,"799665819941","No","12/20/2013","12/20/2013"
SS-SMR04-FB,"799665819767","No","12/20/2013","12/20/2013"
SS-SMB19-FB,"799665820244","No","12/20/2013","12/20/2013"
SS-SPW28-FB,"799665820305","No","12/20/2013","12/20/2013"
SS-SG05-FB,"799665820008","No","12/20/2013","12/20/2013"
SS-SSB02-FB,"799665819880","No","12/20/2013","12/20/2013"
SS-SG17-FB,"799665819828","No","12/20/2013","12/20/2013"
SS-STG16-FB,"799665820060","No","12/20/2013","12/20/2013"
DIS-ID7727-FB,"799665819163","No","12/20/2013","12/20/2013"
DIS-ID20-FB,"799665819026","No","12/20/2013","12/20/2013"
DIS-ID15-FB,"799665819002","No","12/20/2013","12/20/2013"
DIS-ID1-FB,"799665818944","No","12/20/2013","12/20/2013"
DIS-ID224-FB,"799418021348","No","12/20/2013","12/20/2013"
DIS-ID124-FB,"799665818982","No","12/20/2013","12/20/2013"
DIS-ID37-FB,"799665819088","No","12/20/2013","12/20/2013"
DIS-ID221-FB,"799665819040","No","12/20/2013","12/20/2013"
DIS-ID7906-FB,"799665819200","No","12/20/2013","12/20/2013"
DIS-ID511-FB,"799665819125","No","12/20/2013","12/20/2013"
DIS-ID68-FB,"799665819149","No","12/20/2013","12/20/2013"
DIS-ID7806-FB,"799665819187","No","12/20/2013","12/20/2013"
DIS-ID112-FB,"799665818968","No","12/20/2013","12/20/2013"
DIS-ID9-FB,"799665819224","No","12/20/2013","12/20/2013"
DIS-ID50-FB,"799665819101","No","12/20/2013","12/20/2013"
DS-ROM-CAS,"799665813635","No","12/20/2013","12/20/2013"
DS-ROM-SFL,"799665813772","No","12/20/2013","12/20/2013"
DS-ROM-FSL,"799665813918","No","12/20/2013","12/20/2013"
DS-ROM-RLX,"799418019932","No","12/20/2013","12/20/2013"
DS-MSTK1-FB,"799418019277","No","12/20/2013","12/20/2013"
DS-TS002-FB,"799418019901","No","12/20/2013","12/20/2013"
DS-TS001-FB,"799418019833","No","12/20/2013","12/20/2013"
DS-SLK02-FB,"799418019550","No","12/20/2013","12/20/2013"
DS-PS002-FB,"799418019413","No","12/20/2013","12/20/2013"
DS-PS003-FB,"799418019482","No","12/20/2013","12/20/2013"
DS-PS001-FB,"799418019345","No","12/20/2013","12/20/2013"
DS-SLK196-FB,"799418019765","No","12/20/2013","12/20/2013"
DS-SLK83-FB,"799418019628","No","12/20/2013","12/20/2013"
DS-SLK50-FB,"799418019697","No","12/20/2013","12/20/2013"
DS-DST2-FB,"799665817541","No","12/20/2013","12/20/2013"
DS-DST4-FB,"799665817480","No","12/20/2013","12/20/2013"
DS-TF708-FB,"799665817244","No","12/20/2013","12/20/2013"
DS-TF959-FB,"799665817725","No","12/20/2013","12/20/2013"
DS-ASST100-FB,"799665817664","No","12/20/2013","12/20/2013"
DS-MDSTK5-FB,"799665817305","No","12/20/2013","12/20/2013"
DS-D42012-FB,"799665817428","No","12/20/2013","12/20/2013"
DS-DUPST1-FB,"799665817183","No","12/20/2013","12/20/2013"
DS-D12012-FB,"799665817367","No","12/20/2013","12/20/2013"
DS-TFSN25-FB,"799665817787","No","12/20/2013","12/20/2013"
DS-DXB69-FB,"799665818265","No","12/20/2013","12/20/2013"
DS-TF926-FB,"799665817602","No","12/20/2013","12/20/2013"
DS-TF514-FB,"799665818388","No","12/20/2013","12/20/2013"
DS-TF940-FB,"799665818326","No","12/20/2013","12/20/2013"
DS-SDG6-FB,"799665818500","No","12/20/2013","12/20/2013"
DS-TFSN30-FB,"799665818142","No","12/20/2013","12/20/2013"
DS-DXB66-FB,"799665817848","No","12/20/2013","12/20/2013"
DS-MSTK4-FB,"799665817121","No","12/20/2013","12/20/2013"
DS-TFSN33-FB,"799665818029","No","12/20/2013","12/20/2013"
DS-TF944-FB,"799665818562","No","12/20/2013","12/20/2013"
DS-MSTK5-FB,"799665818449","No","12/20/2013","12/20/2013"
DS-DXB20-FB,"799665818203","No","12/20/2013","12/20/2013"
DS-SLK136-FB,"799665817961","No","12/20/2013","12/20/2013"
DS-SSL28-FB,"799665818081","No","12/20/2013","12/20/2013"
DS-D32012-FB,"799665818623","No","12/20/2013","12/20/2013"
DS-MDSTK2-FB,"799665817909","No","12/20/2013","12/20/2013"
DS-CHX4-FB,"799418019208","No","12/20/2013","12/20/2013"
DS-CHX14-FB,"799418019130","No","12/20/2013","12/20/2013"
DS-SLK33-FB,"799418019062","No","12/20/2013","12/20/2013"
DS-EFCH14-FB,"799665818746","No","12/20/2013","12/20/2013"
DS-EFCH38-FB,"799665818685","No","12/20/2013","12/20/2013"
DS-EFCH10A-FB,"799665818920","No","12/20/2013","12/20/2013"
DS-D22012-FB,"799665818807","No","12/20/2013","12/20/2013"
DS-TLT17-FB,"799665818869","No","12/20/2013","12/20/2013"
JQCH-ROM-CAS,"799665813727","No","12/20/2013","12/20/2013"
JQCH-ROM-SFL,"799665813864","No","12/20/2013","12/20/2013"
JQCH-ROM-FSL,"799665814007","No","12/20/2013","12/20/2013"
JQCH-ROM-RLX,"799418021591","No","12/20/2013","12/20/2013"
PDCH-ROM-CAS,"799665813628","No","12/20/2013","12/20/2013"
PDCH-ROM-SFL,"799665813765","No","12/20/2013","12/20/2013"
PDCH-ROM-FSL,"799665813901","No","12/20/2013","12/20/2013"
PDCH-ROM-RLX,"799418021607","No","12/20/2013","12/20/2013"
PDCH-KBS6-FB,"799665823450","No","12/20/2013","12/20/2013"
SSRW-ROM-CAS,"799665813697","No","12/20/2013","12/20/2013"
SSRW-ROM-SFL,"799665813833","No","12/20/2013","12/20/2013"
SSRW-ROM-FSL,"799665813970","No","12/20/2013","12/20/2013"
SSRW-ROM-RLX,"799418021614","No","12/20/2013","12/20/2013"
PTSCH-ROM-CAS,"799665813642","No","12/20/2013","12/20/2013"
PTSCH-ROM-SFL,"799665813789","No","12/20/2013","12/20/2013"
PTSCH-ROM-FSL,"799665813925","No","12/20/2013","12/20/2013"
PTSCH-ROM-RLX,"799418019949","No","12/20/2013","12/20/2013"
PTSCH-13404-FB,"799665833817","No","12/20/2013","12/20/2013"
PTSCH-13401-FB,"799665833572","No","12/20/2013","12/20/2013"
PTSCH-13402-FB,"799665833657","No","12/20/2013","12/20/2013"
PTSCH-11083-FB,"799665824990","No","12/20/2013","12/20/2013"
PTSCH-11089-FB,"799665824976","No","12/20/2013","12/20/2013"
PTSCH-11091-FB,"799665824839","No","12/20/2013","12/20/2013"
PTSCH-11095-FB,"799665824914","No","12/20/2013","12/20/2013"
PTSCH-11096-FB,"799665824693","No","12/20/2013","12/20/2013"
PTSCH-12012-FB,"799665824655","No","12/20/2013","12/20/2013"
PTSCH-13400-FB,"799665833497","No","12/20/2013","12/20/2013"
PTSCH-13403-FB,"799665833732","No","12/20/2013","12/20/2013"
PTSCH-32012-FB,"799665824853","No","12/20/2013","12/20/2013"
PTSCH-42012-FB,"799665824891","No","12/20/2013","12/20/2013"
PTSCH-52012-FB,"799665824877","No","12/20/2013","12/20/2013"
PTSCH-SLK218-FB,"799665824945","No","12/20/2013","12/20/2013"
PTSCH-72012-FB,"799665824808","No","12/20/2013","12/20/2013"
PTSCH-SLK211-FB,"799665825027","No","12/20/2013","12/20/2013"
PTSCH-11098-FB,"799665824716","No","12/20/2013","12/20/2013"
PTSCH-11100-FB,"799665824754","No","12/20/2013","12/20/2013"
PTSCH-11082-FB,"799665824778","No","12/20/2013","12/20/2013"
PTSCH-11087-FB,"799665824679","No","12/20/2013","12/20/2013"
PTSCH-11093-FB,"799665824730","No","12/20/2013","12/20/2013"
VPCH-ROM-CAS,"799665813659","No","12/20/2013","12/20/2013"
VPCH-ROM-SFL,"799665813796","No","12/20/2013","12/20/2013"
VPCH-ROM-FSL,"799665813932","No","12/20/2013","12/20/2013"
VPCH-ROM-RLX,"799418019956","No","12/20/2013","12/20/2013"
VPCH-192018-FB,"799665830755","No","12/20/2013","12/20/2013"
VPCH-192315-FB,"799665830809","No","12/20/2013","12/20/2013"
VPCH-190622-FB,"799665831165","No","12/20/2013","12/20/2013"
VPCH-120601-FB,"799665830656","No","12/20/2013","12/20/2013"
VPCH-190912-FB,"799665830700","No","12/20/2013","12/20/2013"
VPCH-194023-FB,"799665830953","No","12/20/2013","12/20/2013"
VPCH-184005-FB,"799665831103","No","12/20/2013","12/20/2013"
VPCH-110602-FB,"799665830601","No","12/20/2013","12/20/2013"
VPCH-145002-FB,"799665831059","No","12/20/2013","12/20/2013"
VPCH-194007-FB,"799665830908","No","12/20/2013","12/20/2013"
VPCH-141113-FB,"799665831004","No","12/20/2013","12/20/2013"
CC-ROM-CAS,"799665813666","No","12/20/2013","12/20/2013"
CC-ROM-SFL,"799665813802","No","12/20/2013","12/20/2013"
CC-ROM-FSL,"799665813949","No","12/20/2013","12/20/2013"
CC-ROM-RLX,"799418019963","No","12/20/2013","12/20/2013"
CC-MA3-FB,"799418022772","No","12/20/2013","12/20/2013"
CC-CD17-FB,"799418017495","No","12/20/2013","12/20/2013"
CC-CD38-FB,"799418017709","No","12/20/2013","12/20/2013"
CC-CD22-FB,"799418017563","No","12/20/2013","12/20/2013"
CC-TEALBB29-FB,"799418022635","No","12/20/2013","12/20/2013"
CC-MABB26-FB,"799418017846","No","12/20/2013","12/20/2013"
CC-MA7-FB,"","No","12/20/2013","12/20/2013"
CC-MASB81-FB,"","No","12/20/2013","12/20/2013"
CC-MA1-FB,"","No","12/20/2013","12/20/2013"
CC-MA6-FB,"799418017426","No","12/20/2013","12/20/2013"
CC-CD44-FB,"","No","12/20/2013","12/20/2013"
CC-CD35-FB,"799418017631","No","12/20/2013","12/20/2013"
CC-CD36-FB,"","No","12/20/2013","12/20/2013"
CC-CD37-FB,"","No","12/20/2013","12/20/2013"
CC-MA2-FB,"","No","12/20/2013","12/20/2013"
CC-MA8-FB,"","No","12/20/2013","12/20/2013"
CC-MA4-FB,"","No","12/20/2013","12/20/2013"
CC-CD14-FB,"","No","12/20/2013","12/20/2013"
CC-CD42-FB,"","No","12/20/2013","12/20/2013"
CC-MA5-FB,"799418017358","No","12/20/2013","12/20/2013"
CC-MAMGBB02-FB,"","No","12/20/2013","12/20/2013"
CC-SB73-FB,"","No","12/20/2013","12/20/2013"
CC-MABB32-FB,"","No","12/20/2013","12/20/2013"
CC-CD29-FB,"799418017778","No","12/20/2013","12/20/2013"
CC-CD43-FB,"","No","12/20/2013","12/20/2013"
CC-CD34-FB,"","No","12/20/2013","12/20/2013"
CC-MA71-FB,"","No","12/20/2013","12/20/2013"
CC-MASB78-FB,"","No","12/20/2013","12/20/2013"
PTCH-ROM-CAS,"799665813673","No","12/20/2013","12/20/2013"
PTCH-ROM-SFL,"799665813819","No","12/20/2013","12/20/2013"
PTCH-ROM-FSL,"799665813956","No","12/20/2013","12/20/2013"
PTCH-ROM-RLX,"799418019970","No","12/20/2013","12/20/2013"
LN-ROM-CAS,"799665813680","No","12/20/2013","12/20/2013"
LN-ROM-SFL,"799665813826","No","12/20/2013","12/20/2013"
LN-ROM-FSL,"799665813963","No","12/20/2013","12/20/2013"
LN-ROM-RLX,"799418019987","No","12/20/2013","12/20/2013"
PRTW-ROM-CAS,"799665813734","No","12/20/2013","12/20/2013"
PRTW-ROM-SFL,"799665813871","No","12/20/2013","12/20/2013"
PRTW-ROM-FSL,"799665814014","No","12/20/2013","12/20/2013"
PRTW-ROM-RLX,"799418019994","No","12/20/2013","12/20/2013"
JQCH-HANB4-84,"799418012698","No","01/09/2014","01/09/2014"
JQCH-HANB4-96,"799418012704","No","01/09/2014","01/09/2014"
JQCH-HANB4-108,"799418012711","No","01/09/2014","01/09/2014"
JQCH-HANB4-120,"799418012728","No","01/09/2014","01/09/2014"
JQCH-HANB6-84,"799418012971","No","01/09/2014","01/09/2014"
JQCH-HANB6-96,"799418012988","No","01/09/2014","01/09/2014"
JQCH-HANB6-108,"799418012995","No","01/09/2014","01/09/2014"
JQCH-HANB6-120,"799418013008","No","01/09/2014","01/09/2014"
JQCH-HANB13D-84,"799418013749","No","01/09/2014","01/09/2014"
JQCH-HANB13D-96,"799418013756","No","01/09/2014","01/09/2014"
JQCH-HANB13D-108,"799418013763","No","01/09/2014","01/09/2014"
JQCH-HANB13D-120,"799418013770","No","01/09/2014","01/09/2014"
EFSCH-20134A-84,"799418015101","No","01/09/2014","01/09/2014"
EFSCH-20134A-96,"799418015118","No","01/09/2014","01/09/2014"
EFSCH-20134A-108,"799418015125","No","01/09/2014","01/09/2014"
EFSCH-20134A-120,"799418015132","No","01/09/2014","01/09/2014"
EFSCH-20134F1-84,"799418015248","No","01/09/2014","01/09/2014"
EFSCH-20134F1-96,"799418015255","No","01/09/2014","01/09/2014"
EFSCH-20134F1-108,"799418015262","No","01/09/2014","01/09/2014"
EFSCH-20134F1-120,"799418015279","No","01/09/2014","01/09/2014"
EFSCH-20134E1-84,"799418014890","No","01/09/2014","01/09/2014"
EFSCH-20134E1-96,"799418014906","No","01/09/2014","01/09/2014"
 	EFSCH-20134E1-108,"799418014913","No","01/09/2014","01/09/2014"
EFSCH-20134E1-120,"799418014920","No","01/09/2014","01/09/2014"
EFSCH-20136A-84,"799418015316","No","01/09/2014","01/09/2014"
EFSCH-20136A-96,"799418015323","No","01/09/2014","01/09/2014"
EFSCH-20136A-108,"799418015330","No","01/09/2014","01/09/2014"
EFSCH-20136A-120,"799418015347","No","01/09/2014","01/09/2014"
PTSCH-11096-84,"610395223542","No","01/10/2014","01/10/2014"
PTSCH-11096-96,"610395223559","No","01/10/2014","01/10/2014"
PTSCH-11096-108,"610395223566","No","01/10/2014","01/10/2014"
PTSCH-11096-120,"610395223573","No","01/10/2014","01/10/2014"
PDCH-KBS6-84,"797734455809","No","02/14/2015","02/14/2015"
PDCH-KBS6-96,"797734455816","No","02/14/2015","02/14/2015"
PDCH-KBS6-108,"797734455823","No","02/14/2015","02/14/2015"
PDCH-KBS6-120,"797734455830","No","02/14/2015","02/14/2015"
PDCH-KBS5-84,"797734455762","No","01/11/2014","01/11/2014"
PDCH-KBS5-96,"797734455779","No","01/11/2014","01/11/2014"
PDCH-KBS5-108,"797734455786","No","01/11/2014","01/11/2014"
PDCH-KBS5-120,"797734455793","No","01/11/2014","01/11/2014"
PDCH-KBS7-84,"797734455922","No","01/11/2014","01/11/2014"
PDCH-KBS7-96,"797734455939","No","01/11/2014","01/11/2014"
PDCH-KBS7-108,"797734455946","No","01/11/2014","01/11/2014"
PDCH-KBS7-120,"797734455953","No","01/11/2014","01/11/2014"
PDCH-KBS18-84,"797734458794","No","01/11/2014","01/11/2014"
PDCH-KBS18-96,"797734458800","No","01/11/2014","01/11/2014"
PDCH-KBS18-108,"797734458817","No","01/11/2014","01/11/2014"
PDCH-KBS18-120,"797734458824","No","01/11/2014","01/11/2014"
PDCH-KBS15-84,"797734458671","No","01/11/2014","01/11/2014"
PDCH-KBS15-96,"797734458688","No","01/11/2014","01/11/2014"
PDCH-KBS15-108,"797734458695","No","01/11/2014","01/11/2014"
PDCH-KBS15-120,"797734458701","No","01/11/2014","01/11/2014"
PDCH-KBS16-84,"797734458718","No","01/11/2014","01/11/2014"
PDCH-KBS16-96,"797734458725","No","01/11/2014","01/11/2014"
PDCH-KBS16-108,"797734458732","No","01/11/2014","01/11/2014"
PDCH-KBS16-120,"797734458749","No","01/11/2014","01/11/2014"
PDCH-KBS3-84,"797734455687","No","01/11/2014","01/11/2014"
PDCH-KBS3-96,"797734455694","No","01/11/2014","01/11/2014"
PDCH-KBS3-108,"797734455700","No","01/11/2014","01/11/2014"
PDCH-KBS3-120,"797734455717","No","01/11/2014","01/11/2014"
PDCH-KBS8-84,"797734455847","No","01/11/2014","01/11/2014"
PDCH-KBS8-96,"797734455854","No","01/11/2014","01/11/2014"
PDCH-KBS8-108,"797734455861","No","01/11/2014","01/11/2014"
PDCH-KBS8-120,"797734455878","No","01/11/2014","01/11/2014"
PDCH-KBS1-84,"797734455601","No","01/11/2014","01/11/2014"
PDCH-KBS1-96,"797734455618","No","01/11/2014","01/11/2014"
PDCH-KBS1-108,"797734455625","No","01/11/2014","01/11/2014"
PDCH-KBS1-120,"797734455632","No","01/11/2014","01/11/2014"
PDCH-KBS2-84,"797734455649","No","01/11/2014","01/11/2014"
PDCH-KBS2-96,"797734455656","No","01/11/2014","01/11/2014"
PDCH-KBS2-108,"797734455663","No","01/11/2014","01/11/2014"
PDCH-KBS2-120,"797734455670","No","01/11/2014","01/11/2014"
PDCH-KBS14-84,"797734456127","No","01/11/2014","01/11/2014"
PDCH-KBS14-96,"797734456134","No","01/11/2014","01/11/2014"
PDCH-KBS14-108,"797734456141","No","01/11/2014","01/11/2014"
PDCH-KBS14-120,"797734456158","No","01/11/2014","01/11/2014"
PDCH-KBS9-84,"797734455885","No","01/11/2014","01/11/2014"
PDCH-KBS9-96,"797734455892","No","01/11/2014","01/11/2014"
