SKU,Price,BASE CUSTOM PRICE
"PTFFLK-C23B-120","99.0000","99.0000"
"PTFFLK-C23B-84","69.0000","69.0000"
"PTFFLK-C23B-96","79.0000","79.0000"
"PTFFLK-C25-108","89.0000","89.0000"
"PTFFLK-C25-120","99.0000","99.0000"
"PTFFLK-C25-84","69.0000","69.0000"
"PTFFLK-C25-96","79.0000","79.0000"
"PTFFLK-C26-108","89.0000","89.0000"
"PTFFLK-C26-120","99.0000","99.0000"
"PTFFLK-C26-84","69.0000","69.0000"
"PTFFLK-C26-96","79.0000","79.0000"
"PTFFLK-C30-108","89.0000","89.0000"
"PTFFLK-C30-120","99.0000","99.0000"
"PTFFLK-C30-84","69.0000","69.0000"
"PTFFLK-C30-96","79.0000","79.0000"
"PTFFLK-C5-108","89.0000","89.0000"
"PTFFLK-C5-120","99.0000","99.0000"
"PTFFLK-C5-84","69.0000","69.0000"
"PTFFLK-C5-96","79.0000","79.0000"
"PTFFLK-C7-108","89.0000","89.0000"
"PTFFLK-C7-120","99.0000","99.0000"
"PTFFLK-C7-84","69.0000","69.0000"
"PTFFLK-C7-96","79.0000","79.0000"
"PTSCH-11082-108","109.0000","109.0000"
"PTSCH-11082-120","119.0000","119.0000"
"PTSCH-11082-84","89.0000","89.0000"
"PTSCH-11082-96","99.0000","99.0000"
"PTSCH-11082-FB","20.0000","20.0000"
"PTSCH-11083-108","109.0000","109.0000"
"PTSCH-11083-120","119.0000","119.0000"
"PTSCH-11083-84","89.0000","89.0000"
"PTSCH-11083-96","99.0000","99.0000"
"PTSCH-11083-FB","20.0000","20.0000"
"PTSCH-11087-108","109.0000","109.0000"
"PTSCH-11087-120","119.0000","119.0000"
"PTSCH-11087-84","89.0000","89.0000"
"PTSCH-11087-96","99.0000","99.0000"
"PTSCH-11087-FB","20.0000","20.0000"
"PTSCH-11089-108","109.0000","109.0000"
"PTSCH-11089-120","119.0000","119.0000"
"PTSCH-11089-84","89.0000","89.0000"
"PTSCH-11089-96","99.0000","99.0000"
"PTSCH-11089-FB","20.0000","20.0000"
"PTSCH-11091-108","109.0000","109.0000"
"PTSCH-11091-120","119.0000","119.0000"
"PTSCH-11091-84","89.0000","89.0000"
"PTSCH-11091-96","99.0000","99.0000"
"PTSCH-11091-FB","20.0000","20.0000"
"PTSCH-11093-108","109.0000","109.0000"
"PTSCH-11093-120","119.0000","119.0000"
"PTSCH-11093-63","0.0000","0.0000"
"PTSCH-11093-84","89.0000","89.0000"
"PTSCH-11093-96","99.0000","99.0000"
"PTSCH-11093-FB","20.0000","20.0000"
"PTSCH-11095-108","109.0000","109.0000"
"PTSCH-11095-120","119.0000","119.0000"
"PTSCH-11095-84","89.0000","89.0000"
"PTSCH-11095-96","99.0000","99.0000"
"PTSCH-11095-FB","20.0000","20.0000"
"PTSCH-11096-108","109.0000","109.0000"
"PTSCH-11096-120","119.0000","119.0000"
"PTSCH-11096-84","89.0000","89.0000"
"PTSCH-11096-96","99.0000","99.0000"
"PTSCH-11096-FB","20.0000","20.0000"
"PTSCH-11098-108","109.0000","109.0000"
"PTSCH-11098-120","119.0000","119.0000"
"PTSCH-11098-84","89.0000","89.0000"
"PTSCH-11098-96","99.0000","99.0000"
"PTSCH-11098-FB","20.0000","20.0000"
"PTSCH-11100-108","109.0000","109.0000"
"PTSCH-11100-108","20.0000","20.0000"
"PTSCH-11100-120","30.0000","30.0000"
"PTSCH-11100-120","119.0000","119.0000"
"PTSCH-11100-84","89.0000","89.0000"
"PTSCH-11100-84","0.0000","0.0000"
"PTSCH-11100-96","10.0000","10.0000"
"PTSCH-11100-96","99.0000","99.0000"
"PTSCH-11100-FB","20.0000","20.0000"
"PTSCH-12012-108","109.0000","109.0000"
"PTSCH-12012-120","119.0000","119.0000"
"PTSCH-12012-84","89.0000","89.0000"
"PTSCH-12012-96","99.0000","99.0000"
"PTSCH-12012-FB","20.0000","20.0000"
"PTSCH-13400-108","109.0000","109.0000"
"PTSCH-13400-120","119.0000","119.0000"
"PTSCH-13400-84","89.0000","89.0000"
"PTSCH-13400-96","99.0000","99.0000"
"PTSCH-13400-FB","20.0000","20.0000"
"PTSCH-13401-108","109.0000","109.0000"
"PTSCH-13401-120","119.0000","119.0000"
"PTSCH-13401-84","89.0000","89.0000"
"PTSCH-13401-96","99.0000","99.0000"
"PTSCH-13401-FB","20.0000","20.0000"
"PTSCH-13402-108","109.0000","109.0000"
"PTSCH-13402-120","119.0000","119.0000"
"PTSCH-13402-84","89.0000","89.0000"
"PTSCH-13402-96","99.0000","99.0000"
"PTSCH-13402-FB","20.0000","20.0000"
"PTSCH-13403-108","109.0000","109.0000"
"PTSCH-13403-120","119.0000","119.0000"
"PTSCH-13403-84","89.0000","89.0000"
"PTSCH-13403-96","99.0000","99.0000"
"PTSCH-13403-FB","20.0000","20.0000"
"PTSCH-13404-108","109.0000","109.0000"
"PTSCH-13404-120","119.0000","119.0000"
"PTSCH-13404-84","89.0000","89.0000"
"PTSCH-13404-96","99.0000","99.0000"
"PTSCH-13404-FB","20.0000","20.0000"
"PTSCH-32012-108","109.0000","109.0000"
"PTSCH-32012-120","119.0000","119.0000"
"PTSCH-32012-84","89.0000","89.0000"
"PTSCH-32012-96","99.0000","99.0000"
"PTSCH-32012-FB","20.0000","20.0000"
"PTSCH-42012-108","109.0000","109.0000"
"PTSCH-42012-120","119.0000","119.0000"
"PTSCH-42012-84","89.0000","89.0000"
"PTSCH-42012-96","99.0000","99.0000"
"PTSCH-42012-FB","20.0000","20.0000"
"PTSCH-52012-108","109.0000","109.0000"
"PTSCH-52012-120","119.0000","119.0000"
"PTSCH-52012-84","89.0000","89.0000"
"PTSCH-52012-96","99.0000","99.0000"
"PTSCH-52012-FB","20.0000","20.0000"
"PTSCH-72012-108","109.0000","109.0000"
"PTSCH-72012-120","119.0000","119.0000"
"PTSCH-72012-84","89.0000","89.0000"
"PTSCH-72012-96","99.0000","99.0000"
"PTSCH-72012-FB","20.0000","20.0000"
"PTSCH-ROM-CAS","0.0000","0.0000"
"PTSCH-ROM-FSL","0.0000","0.0000"
"PTSCH-ROM-RLX","0.0000","0.0000"
"PTSCH-ROM-SFL","0.0000","0.0000"
"PTSCH-SLK211-108","109.0000","109.0000"
"PTSCH-SLK211-120","119.0000","119.0000"
"PTSCH-SLK211-84","89.0000","89.0000"
"PTSCH-SLK211-96","99.0000","99.0000"
"PTSCH-SLK211-FB","20.0000","20.0000"
"PTSCH-SLK218-108","109.0000","109.0000"
"PTSCH-SLK218-120","119.0000","119.0000"
"PTSCH-SLK218-84","89.0000","89.0000"
"PTSCH-SLK218-96","99.0000","99.0000"
"PTSCH-SLK218-FB","20.0000","20.0000"
"PTSCH1-11093-63","0.0000","0.0000"
"SH-ORG12-108","89.0000","89.0000"
"SH-ORG12-120","99.0000","99.0000"
"SH-ORG12-84","69.0000","69.0000"
"SH-ORG12-96","79.0000","79.0000"
"SH-ORG2-108","89.0000","89.0000"
"SH-ORG2-120","99.0000","99.0000"
"SH-ORG2-84","69.0000","69.0000"
"SH-ORG2-96","79.0000","79.0000"
"SH-ORG48-108","89.0000","89.0000"
"SH-ORG48-120","99.0000","99.0000"
"SH-ORG48-84","69.0000","69.0000"
"SH-ORG48-96","79.0000","79.0000"
"SHCH-EMB20131A-108","49.0000","49.0000"
"SHCH-EMB20131A-120","54.0000","54.0000"
"SHCH-EMB20131A-84","39.0000","39.0000"
"SHCH-EMB20131A-96","44.0000","44.0000"
"SHCH-EMB20131B-108","49.0000","49.0000"
"SHCH-EMB20131B-120","54.0000","54.0000"
"SHCH-EMB20131B-84","39.0000","39.0000"
"SHCH-EMB20131B-96","44.0000","44.0000"
"SHCH-EMB20132A-108","49.0000","49.0000"
"SHCH-EMB20132A-120","54.0000","54.0000"
"SHCH-EMB20132A-84","39.0000","39.0000"
"SHCH-EMB20132A-96","44.0000","44.0000"
"SHCH-EMB20132B-108","49.0000","49.0000"
"SHCH-EMB20132B-120","54.0000","54.0000"
"SHCH-EMB20132B-84","39.0000","39.0000"
"SHCH-EMB20132B-96","44.0000","44.0000"
"SHCH-EMB20133A-108","54.0000","54.0000"
"SHCH-EMB20133A-120","59.0000","59.0000"
"SHCH-EMB20133A-84","44.0000","44.0000"
"SHCH-EMB20133A-96","49.0000","49.0000"
"SHCH-EMB20133B-108","54.0000","54.0000"
"SHCH-EMB20133B-120","59.0000","59.0000"
"SHCH-EMB20133B-84","44.0000","44.0000"
"SHCH-EMB20133B-96","49.0000","49.0000"
"SHCH-EMB20135-108","59.0000","59.0000"
"SHCH-EMB20135-120","64.0000","64.0000"
"SHCH-EMB20135-84","49.0000","49.0000"
"SHCH-EMB20135-96","54.0000","54.0000"
"SHCH-EMB20136-108","75.0000","75.0000"
"SHCH-EMB20136-120","80.0000","80.0000"
"SHCH-EMB20136-84","65.0000","65.0000"
"SHCH-EMB20136-96","70.0000","70.0000"
"SHCH-EMB20137-108","79.0000","79.0000"
"SHCH-EMB20137-120","84.0000","84.0000"
"SHCH-EMB20137-84","69.0000","69.0000"
"SHCH-EMB20137-96","74.0000","74.0000"
"SHCH-EMB20138-108","65.0000","65.0000"
"SHCH-EMB20138-120","70.0000","70.0000"
"SHCH-EMB20138-84","55.0000","55.0000"
"SHCH-EMB20138-96","60.0000","60.0000"
"SHCH-EMBOCS3231-108","59.0000","59.0000"
"SHCH-EMBOCS3231-84","49.0000","49.0000"
"SHCH-EMBOCS3231-96","54.0000","54.0000"
"SHCH-EMBOCS3293-108","59.0000","59.0000"
"SHCH-EMBOCS3293-84","49.0000","49.0000"
"SHCH-EMBOCS3293-96","54.0000","54.0000"
"SHCH-EMBOCS3595-108","79.0000","79.0000"
"SHCH-EMBOCS3595-120","84.0000","84.0000"
"SHCH-EMBOCS3595-84","69.0000","69.0000"
"SHCH-EMBOCS3595-96","74.0000","74.0000"
"SHCH-EMBOCS4084-108","59.0000","59.0000"
"SHCH-EMBOCS4084-84","49.0000","49.0000"
"SHCH-EMBOCS4084-96","54.0000","54.0000"
"SHCH-LH1211-108","49.0000","49.0000"
"SHCH-LH1211-84","39.0000","39.0000"
"SHCH-LH1211-96","44.0000","44.0000"
"SHCH-LH1222-108","49.0000","49.0000"
"SHCH-LH1222-84","39.0000","39.0000"
"SHCH-LH1222-96","44.0000","44.0000"
"SHCH-LH130-108","49.0000","49.0000"
"SHCH-LH130-84","39.0000","39.0000"
"SHCH-LH130-96","44.0000","44.0000"
"SHCH-LH159-108","49.0000","49.0000"
"SHCH-LH159-84","39.0000","39.0000"
"SHCH-LH159-96","44.0000","44.0000"
"SHCH-LH20132-108","49.0000","49.0000"
"SHCH-LH20132-84","39.0000","39.0000"
"SHCH-LH20132-96","44.0000","44.0000"
"SHCH-LH20133-108","49.0000","49.0000"
"SHCH-LH20133-84","39.0000","39.0000"
"SHCH-LH20133-96","44.0000","44.0000"
"SHCH-LH20134-108","49.0000","49.0000"
"SHCH-LH20134-84","39.0000","39.0000"
"SHCH-LH20134-96","44.0000","44.0000"
"SHCH-LH20135-108","49.0000","49.0000"
"SHCH-LH20135-84","39.0000","39.0000"
"SHCH-LH20135-96","44.0000","44.0000"
"SHCH-LH20136-108","49.0000","49.0000"
"SHCH-LH20136-108","49.0000","49.0000"
"SHCH-LH20136-84","39.0000","39.0000"
"SHCH-LH20136-84","39.0000","39.0000"
"SHCH-LH20136-96","44.0000","44.0000"
"SHCH-LH20136-96","44.0000","44.0000"
"SHCH-LH94A-108","49.0000","49.0000"
"SHCH-LH94A-84","39.0000","39.0000"
"SHCH-LH94A-96","44.0000","44.0000"
"SHCH-LH96-108","49.0000","49.0000"
"SHCH-LH96-84","39.0000","39.0000"
"SHCH-LH96-96","44.0000","44.0000"
"SHCH-LH97-108","49.0000","49.0000"
"SHCH-LH97-108","49.0000","49.0000"
"SHCH-LH97-84","39.0000","39.0000"
"SHCH-LH97-84","39.0000","39.0000"
"SHCH-LH97-96","44.0000","44.0000"
"SHCH-LH97-96","44.0000","44.0000"
"SHCH-LHOCS333-108","49.0000","49.0000"
"SHCH-LHOCS333-84","39.0000","39.0000"
"SHCH-LHOCS333-96","44.0000","44.0000"
"SHCH-ORG1-108-PR","32.9900","32.9900"
"SHCH-ORG1-120-PR","37.9900","37.9900"
"SHCH-ORG1-84-PR","19.9900","19.9900"
"SHCH-ORG1-96-PR","26.9900","26.9900"
"SHCH-ORG2-108-PR","32.9900","32.9900"
"SHCH-ORG2-120-PR","37.9900","37.9900"
"SHCH-ORG2-84-PR","19.9900","19.9900"
"SHCH-ORG2-96-PR","26.9900","26.9900"
"SHCH-ORG6-108-PR","32.9900","32.9900"
"SHCH-ORG6-120-PR","37.9900","37.9900"
"SHCH-ORG6-84-PR","19.9900","19.9900"
"SHCH-ORG6-96-PR","26.9900","26.9900"
"SHCH-OUR1921ASH-108","34.9900","34.9900"
"SHCH-OUR1921ASH-84","24.9900","24.9900"
"SHCH-OUR1921ASH-96","29.9900","29.9900"
"SHCH-OUR1922COC-108","34.9900","34.9900"
"SHCH-OUR1922COC-84","24.9900","24.9900"
"SHCH-OUR1922COC-96","29.9900","29.9900"
"SHCH-OUR1923NAT-108","34.9900","34.9900"
"SHCH-OUR1923NAT-84","24.9900","24.9900"
"SHCH-OUR1923NAT-96","29.9900","29.9900"
"SHCH-OUR1925BLU-108","34.9900","34.9900"
"SHCH-OUR1925BLU-84","24.9900","24.9900"
"SHCH-OUR1925BLU-96","29.9900","29.9900"
"SHCH-VOL1-108-DLDW","128.0000","128.0000"
"SHCH-VOL1-108-DLSW","89.0000","89.0000"
"SHCH-VOL1-108-PR","32.9900","32.9900"
"SHCH-VOL1-108-SLDW","42.9900","42.9900"
"SHCH-VOL1-120-DLDW","138.0000","138.0000"
"SHCH-VOL1-120-DLSW","94.0000","94.0000"
"SHCH-VOL1-120-PR","37.9900","37.9900"
"SHCH-VOL1-120-SLDW","45.9900","45.9900"
"SHCH-VOL1-84-DLDW","108.0000","108.0000"
"SHCH-VOL1-84-DLSW","69.0000","69.0000"
"SHCH-VOL1-84-PR","19.9900","19.9900"
"SHCH-VOL1-84-SLDW","35.9900","35.9900"
"SHCH-VOL1-96-DLDW","118.0000","118.0000"
"SHCH-VOL1-96-DLSW","79.0000","79.0000"
"SHCH-VOL1-96-PR","26.9900","26.9900"
"SHCH-VOL1-96-SLDW","39.9900","39.9900"
"SHCH-VOL1-SW","0.9900","0.9900"
"SHCH-VOL3-108-DLDW","128.0000","128.0000"
"SHCH-VOL3-108-DLSW","89.0000","89.0000"
"SHCH-VOL3-108-PR","32.9900","32.9900"
"SHCH-VOL3-108-SLDW","42.9900","42.9900"
"SHCH-VOL3-120-DLDW","138.0000","138.0000"
"SHCH-VOL3-120-DLSW","94.0000","94.0000"
"SHCH-VOL3-120-PR","37.9900","37.9900"
"SHCH-VOL3-120-SLDW","45.9900","45.9900"
"SHCH-VOL3-84-DLDW","108.0000","108.0000"
"SHCH-VOL3-84-DLSW","69.0000","69.0000"
"SHCH-VOL3-84-PR","19.9900","19.9900"
"SHCH-VOL3-84-SLDW","35.9900","35.9900"
"SHCH-VOL3-96-DLDW","118.0000","118.0000"
"SHCH-VOL3-96-DLSW","79.0000","79.0000"
"SHCH-VOL3-96-PR","26.9900","26.9900"
"SHCH-VOL3-96-SLDW","39.9900","39.9900"
"SHCH-VOL3-SW","0.9900","0.9900"
"SHFLNCH-M011-108","35.0000","35.0000"
"SHFLNCH-M011-120","40.0000","40.0000"
"SHFLNCH-M011-84","25.0000","25.0000"
"SHFLNCH-M011-96","30.0000","30.0000"
"SHFLNCH-M012-108","35.0000","35.0000"
"SHFLNCH-M012-120","40.0000","40.0000"
"SHFLNCH-M012-84","25.0000","25.0000"
"SHFLNCH-M012-96","30.0000","30.0000"
"SHFLNCH-M013-108","35.0000","35.0000"
"SHFLNCH-M013-120","40.0000","40.0000"
"SHFLNCH-M013-84","25.0000","25.0000"
"SHFLNCH-M013-96","30.0000","30.0000"
"SHFLNCH-M015-108","35.0000","35.0000"
"SHFLNCH-M015-84","24.0000","25.0000"
"SHFLNCH-M015-96","30.0000","30.0000"
"SHLNCH-J0105-108","46.0000","46.0000"
"SHLNCH-J0105-120","49.0000","49.0000"
"SHLNCH-J0105-84","39.0000","39.0000"
"SHLNCH-J0105-96","44.0000","44.0000"
"SHLNCH-J0106-108","46.0000","46.0000"
"SHLNCH-J0106-120","49.0000","49.0000"
"SHLNCH-J0106-84","39.0000","39.0000"
"SHLNCH-J0106-96","44.0000","44.0000"
"SS-ROM-CAS","0.0000","0.0000"
"SS-ROM-FSL","0.0000","0.0000"
"SS-ROM-RLX","0.0000","0.0000"
"SS-ROM-SFL","0.0000","0.0000"
"SS-SBN1-108-RU","289.0000","289.0000"
"SS-SBN1-120-RU","299.0000","299.0000"
"SS-SBN1-84-RU","259.0000","259.0000"
"SS-SBN1-96-RU","279.0000","279.0000"
"SS-SBN11-108","199.0000","199.0000"
"SS-SBN11-120","209.0000","209.0000"
"SS-SBN11-84","179.0000","179.0000"
"SS-SBN11-96","189.0000","189.0000"
"SS-SBN11-FB","45.0000","45.0000"
"SS-SBR13-108","199.0000","199.0000"
"SS-SBR13-108-RU","289.0000","289.0000"
"SS-SBR13-120","209.0000","209.0000"
"SS-SBR13-120-RU","299.0000","299.0000"
"SS-SBR13-84","179.0000","179.0000"
"SS-SBR13-84-RU","259.0000","259.0000"
"SS-SBR13-96","189.0000","189.0000"
"SS-SBR13-96-RU","279.0000","279.0000"
"SS-SBR13-FB","45.0000","45.0000"
"SS-SCB01-108","199.0000","199.0000"
"SS-SCB01-120","209.0000","209.0000"
"SS-SCB01-84","179.0000","179.0000"
"SS-SCB01-84-RU","259.0000","259.0000"
"SS-SCB01-96","189.0000","189.0000"
"SS-SCB01-FB","45.0000","45.0000"
"SS-SCB02-96-RU","279.0000","279.0000"
"SS-SCB03-108-RU","289.0000","289.0000"
"SS-SCB04-120-RU","299.0000","299.0000"
"SS-SCY22-108-RU","289.0000","289.0000"
"SS-SCY22-120-RU","299.0000","299.0000"
"SS-SCY22-84-RU","259.0000","259.0000"
"SS-SCY22-96-RU","279.0000","279.0000"
"SS-SCY22-FB","45.0000","45.0000"
"SS-SG05-108","199.0000","199.0000"
"SS-SG05-108-RU","289.0000","289.0000"
"SS-SG05-120","209.0000","209.0000"
"SS-SG05-120-RU","299.0000","299.0000"
"SS-SG05-84","179.0000","179.0000"
"SS-SG05-84-RU","259.0000","259.0000"
"SS-SG05-96","189.0000","189.0000"
"SS-SG05-96-RU","279.0000","279.0000"
"SS-SG05-FB","45.0000","45.0000"
"SS-SG17-108-RU","289.0000","289.0000"
"SS-SG17-120-RU","299.0000","299.0000"
"SS-SG17-84-RU","259.0000","259.0000"
"SS-SG17-96-RU","279.0000","279.0000"
"SS-SG17-FB","45.0000","45.0000"
"SS-SGD21-108","199.0000","199.0000"
"SS-SGD21-108-RU","289.0000","289.0000"
"SS-SGD21-120","209.0000","209.0000"
"SS-SGD21-120-RU","299.0000","299.0000"
"SS-SGD21-84","179.0000","179.0000"
"SS-SGD21-84-RU","259.0000","259.0000"
"SS-SGD21-96","189.0000","189.0000"
"SS-SGD21-96-RU","279.0000","279.0000"
"SS-SGD21-FB","45.0000","45.0000"
"SS-SMB19-108","199.0000","199.0000"
"SS-SMB19-108-RU","289.0000","289.0000"
"SS-SMB19-120","209.0000","209.0000"
"SS-SMB19-120-RU","299.0000","299.0000"
"SS-SMB19-84","179.0000","179.0000"
"SS-SMB19-84-RU","259.0000","259.0000"
"SS-SMB19-96","189.0000","189.0000"
"SS-SMB19-96-RU","279.0000","279.0000"
"SS-SMB19-FB","45.0000","45.0000"
"SS-SMR04-108","199.0000","199.0000"
"SS-SMR04-108-RU","289.0000","289.0000"
"SS-SMR04-120","209.0000","209.0000"
"SS-SMR04-120-RU","299.0000","299.0000"
"SS-SMR04-84","179.0000","179.0000"
"SS-SMR04-84-RU","259.0000","259.0000"
"SS-SMR04-96","189.0000","189.0000"
"SS-SMR04-96-RU","279.0000","279.0000"
"SS-SMR04-FB","45.0000","45.0000"
"SS-SPW28-108","199.0000","199.0000"
"SS-SPW28-108-RU","289.0000","289.0000"
"SS-SPW28-120","299.0000","299.0000"
"SS-SPW28-120","299.0000","299.0000"
"SS-SPW28-84","179.0000","179.0000"
"SS-SPW28-84-RU","259.0000","259.0000"
"SS-SPW28-96","189.0000","189.0000"
"SS-SPW28-96-RU","279.0000","279.0000"
"SS-SPW28-FB","45.0000","45.0000"
"SS-SSB02-108","199.0000","199.0000"
"SS-SSB02-108-RU","289.0000","289.0000"
"SS-SSB02-120","209.0000","209.0000"
"SS-SSB02-120-RU","299.0000","299.0000"
"SS-SSB02-84","179.0000","179.0000"
"SS-SSB02-84-RU","259.0000","259.0000"
"SS-SSB02-96","189.0000","189.0000"
"SS-SSB02-96-RU","279.0000","279.0000"
"SS-SSB02-FB","45.0000","45.0000"
"SS-STG16-108","199.0000","199.0000"
"SS-STG16-108-RU","289.0000","289.0000"
"SS-STG16-120","209.0000","209.0000"
"SS-STG16-120-RU","299.0000","299.0000"
"SS-STG16-84","179.0000","179.0000"
"SS-STG16-84-RU","259.0000","259.0000"
"SS-STG16-96","189.0000","189.0000"
"SS-STG16-96-RU","279.0000","279.0000"
"SS-STG16-FB","45.0000","45.0000"
"SSRW-LF935-108","184.0000","184.0000"
"SSRW-LF935-120","194.0000","194.0000"
"SSRW-LF935-84","159.0000","159.0000"
"SSRW-LF935-96","174.0000","174.0000"
"SSRW-LF951-108","184.0000","184.0000"
"SSRW-LF951-120","194.0000","194.0000"
"SSRW-LF951-84","159.0000","159.0000"
"SSRW-LF951-96","174.0000","174.0000"
"SSRW-LF952-108","184.0000","184.0000"
"SSRW-LF952-120","194.0000","194.0000"
"SSRW-LF952-84","159.0000","159.0000"
"SSRW-LF952-96","174.0000","174.0000"
"SSRW-LF953-108","184.0000","184.0000"
"SSRW-LF953-120","194.0000","194.0000"
"SSRW-LF953-84","159.0000","159.0000"
"SSRW-LF953-96","174.0000","174.0000"
"SSRW-LF954-108","184.0000","184.0000"
"SSRW-LF954-120","194.0000","194.0000"
"SSRW-LF954-84","159.0000","159.0000"
"SSRW-LF954-96","174.0000","174.0000"
"SSRW-LF956-108","184.0000","184.0000"
"SSRW-LF956-120","194.0000","194.0000"
"SSRW-LF956-84","159.0000","159.0000"
"SSRW-LF956-96","174.0000","174.0000"
"SSRW-LF959-108","184.0000","184.0000"
"SSRW-LF959-120","194.0000","194.0000"
"SSRW-LF959-84","159.0000","159.0000"
"SSRW-LF959-96","174.0000","174.0000"
"SSRW-ROM-CAS","0.0000","0.0000"
"SSRW-ROM-FSL","0.0000","0.0000"
"SSRW-ROM-RLX","0.0000","0.0000"
"SSRW-ROM-SFL","0.0000","0.0000"
"SSTF-1-108","219.0000","219.0000"
"SSTF-1-120","234.0000","234.0000"
"SSTF-1-84","189.0000","189.0000"
"SSTF-1-96","204.0000","204.0000"
"SSTF-2-108","219.0000","219.0000"
"SSTF-2-120","234.0000","234.0000"
"SSTF-2-84","189.0000","189.0000"
"SSTF-2-96","204.0000","204.0000"
"SSTF-3-108","219.0000","219.0000"
"SSTF-3-120","234.0000","234.0000"
"SSTF-3-84","189.0000","189.0000"
"SSTF-3-96","204.0000","204.0000"
"SSTF-4-108","219.0000","219.0000"
"SSTF-4-120","234.0000","234.0000"
"SSTF-4-84","189.0000","189.0000"
"SSTF-4-96","204.0000","204.0000"
"SSTF-5-108","219.0000","219.0000"
"SSTF-5-120","234.0000","234.0000"
"SSTF-5-84","189.0000","189.0000"
"SSTF-5-96","204.0000","204.0000"
"SSTF-6-108","219.0000","219.0000"
"SSTF-6-120","234.0000","234.0000"
"SSTF-6-84","189.0000","189.0000"
"SSTF-6-96","204.0000","204.0000"
"SSTF-7-108","219.0000","219.0000"
"SSTF-7-120","234.0000","234.0000"
"SSTF-7-84","189.0000","189.0000"
"SSTF-7-96","204.0000","204.0000"
"SSTF-8-108","219.0000","219.0000"
"SSTF-8-120","234.0000","234.0000"
"SSTF-8-84","189.0000","189.0000"
"SSTF-8-96","204.0000","204.0000"
"VCCH-VET1201-108","55.0000","55.0000"
"VCCH-VET1201-120","139.0000","139.0000"
"VCCH-VET1201-84","99.0000","45.0000"
"VCCH-VET1201-96","119.0000","119.0000"
"VCCH-VET12010-108","129.0000","129.0000"
"VCCH-VET12010-120","139.0000","139.0000"
"VCCH-VET12010-84","99.0000","99.0000"
"VCCH-VET12010-96","119.0000","119.0000"
"VCCH-VET1202-108","129.0000","129.0000"
"VCCH-VET1202-120","139.0000","139.0000"
"VCCH-VET1202-84","99.0000","99.0000"
"VCCH-VET1202-96","119.0000","119.0000"
"VCCH-VET1203-108","129.0000","129.0000"
"VCCH-VET1203-120","139.0000","139.0000"
"VCCH-VET1203-84","99.0000","99.0000"
"VCCH-VET1203-96","119.0000","119.0000"
"VCCH-VET1204-108","129.0000","129.0000"
"VCCH-VET1204-120","139.0000","139.0000"
"VCCH-VET1204-84","99.0000","99.0000"
"VCCH-VET1204-96","119.0000","119.0000"
"VCCH-VET1205-108","129.0000","129.0000"
"VCCH-VET1205-120","139.0000","139.0000"
"VCCH-VET1205-84","99.0000","99.0000"
"VCCH-VET1205-96","119.0000","119.0000"
"VCCH-VET1206-108","129.0000","129.0000"
"VCCH-VET1206-120","139.0000","139.0000"
"VCCH-VET1206-84","99.0000","99.0000"
"VCCH-VET1206-96","119.0000","119.0000"
"VCCH-VET1207-108","129.0000","129.0000"
"VCCH-VET1207-120","139.0000","139.0000"
"VCCH-VET1207-84","99.0000","99.0000"
"VCCH-VET1207-96","119.0000","119.0000"
"VCCH-VET1208-108","129.0000","129.0000"
"VCCH-VET1208-120","139.0000","139.0000"
"VCCH-VET1208-84","99.0000","99.0000"
"VCCH-VET1208-96","119.0000","119.0000"
"VCCH-VET1209-108","129.0000","129.0000"
"VCCH-VET1209-120","139.0000","139.0000"
"VCCH-VET1209-84","99.0000","99.0000"
"VCCH-VET1209-96","119.0000","119.0000"
"VPCH-110602-108","104.0000","104.0000"
"VPCH-110602-108-GRBO","104.0000","104.0000"
"VPCH-110602-120","114.0000","114.0000"
"VPCH-110602-120-GRBO","114.0000","114.0000"
"VPCH-110602-84","79.0000","79.0000"
"VPCH-110602-84-GRBO","79.0000","79.0000"
"VPCH-110602-96","94.0000","94.0000"
"VPCH-110602-96-GRBO","94.0000","94.0000"
"VPCH-110602-FB","18.0000","18.0000"
"VPCH-120601-108","104.0000","104.0000"
"VPCH-120601-120","114.0000","114.0000"
"VPCH-120601-84","79.0000","79.0000"
"VPCH-120601-96","94.0000","94.0000"
"VPCH-120601-FB","18.0000","18.0000"
"VPCH-141113-108","104.0000","104.0000"
"VPCH-141113-120","114.0000","114.0000"
"VPCH-141113-84","79.0000","79.0000"
"VPCH-141113-96","94.0000","94.0000"
"VPCH-141113-FB","18.0000","18.0000"
"VPCH-145002-108","104.0000","104.0000"
"VPCH-145002-108-GRBO","104.0000","104.0000"
"VPCH-145002-120","114.0000","114.0000"
"VPCH-145002-120-GRBO","114.0000","114.0000"
"VPCH-145002-84","79.0000","79.0000"
"VPCH-145002-84-GRBO","79.0000","79.0000"
"VPCH-145002-96","94.0000","94.0000"
"VPCH-145002-96-GRBO","94.0000","94.0000"
"VPCH-145002-FB","18.0000","18.0000"
"VPCH-184005-108","104.0000","104.0000"
"VPCH-184005-108-GRBO","104.0000","104.0000"
"VPCH-184005-120","114.0000","114.0000"
"VPCH-184005-120-GRBO","114.0000","114.0000"
"VPCH-184005-84","79.0000","79.0000"
"VPCH-184005-84-GRBO","79.0000","79.0000"
"VPCH-184005-96","94.0000","94.0000"
"VPCH-184005-96-GRBO","94.0000","94.0000"
"VPCH-184005-FB","18.0000","18.0000"
