SKU,UPC,Inventory On Hand, Location,Hemming Allowed
DS-EFCH14-1,"13","-24","Livermore Warehouse","No"
 ,SKU,UPC,Inventory On Hand, Location,Safety Lock Qty,Avilable For Channel Sales/HPD Website
,"FHLCH-416017-120","799665833176","0","Atlanta Warehouse","0","0"
,"FHLCH-416017-CUS","799418017198","0","Livermore Warehouse","0",""
,"FHLCH-416017-CUS","799418017198","0","Atlanta Warehouse","0",""
FHLCH-YL7178117,"","0","Livermore Warehouse","No"
,"FHLCH-YL7178117-84","799665828417","0","Atlanta Warehouse","0","0"
,"FHLCH-YL7178117-96","799665828424","0","Atlanta Warehouse","0","0"
,"FHLCH-YL7178117-108","799665828448","0","Atlanta Warehouse","0","0"
,"FHLCH-YL7178117-120","799665828431","0","Atlanta Warehouse","0","0"
,"FHLCH-YL7178117-CUS","799665828455","0","Livermore Warehouse","0",""
FHLCH-YL7178103,"","0","Livermore Warehouse","No"
,"FHLCH-YL7178103-84","799665828578","55","Atlanta Warehouse","0","55"
,"FHLCH-YL7178103-96","799665828585","105","Atlanta Warehouse","0","105"
,"FHLCH-YL7178103-108","799665828608","112","Atlanta Warehouse","0","112"
,"FHLCH-YL7178103-120","799665828592","58","Atlanta Warehouse","0","58"
,"FHLCH-YL7178103-CUS","799665828615","0","Livermore Warehouse","0",""
FHLCH-YL3010B,"","287","Livermore Warehouse","No"
,"FHLCH-YL3010B-84","799665828974","38","Atlanta Warehouse","0","38"
,"FHLCH-YL3010B-96","799665828981","118","Atlanta Warehouse","0","118"
,"FHLCH-YL3010B-108","799665829001","131","Atlanta Warehouse","0","131"
,"FHLCH-YL3010B-CUS","799665829018","0","Livermore Warehouse","0",""
LN-5179,"","47","Livermore Warehouse","No"
,"LN-5179-84","799418018768","0","Livermore Warehouse","0","0"
,"LN-5179-84","799418018768","0","Atlanta Warehouse","0","0"
,"LN-5179-96","799418018775","24","Atlanta Warehouse","0","24"
,"LN-5179-96","799418018775","24","Livermore Warehouse","0","24"
,"LN-5179-108","799418018782","23","Atlanta Warehouse","0","23"
,"LN-5179-108","799418018782","23","Livermore Warehouse","0","23"
,"LN-5179-120","799418018799","0","Livermore Warehouse","0","0"
,"LN-5179-120","799418018799","0","Atlanta Warehouse","0","0"
,"LN-5179-CUS","799418018812","0","Livermore Warehouse","0",""
LN-5100,"","0","Livermore Warehouse","No"
,"LN-5100-84","799418018416","0","Atlanta Warehouse","0","0"
,"LN-5100-84","799418018416","0","Livermore Warehouse","0","0"
,"LN-5100-96","799418018423","0","Livermore Warehouse","0","0"
,"LN-5100-108","799418018430","0","Livermore Warehouse","0","0"
,"LN-5100-108","799418018430","0","Atlanta Warehouse","0","0"
,"LN-5100-120","799418018447","0","Livermore Warehouse","0","0"
,"LN-5100-120","799418018447","0","Atlanta Warehouse","0","0"
,"LN-5100-CUS","799418018461","0","Livermore Warehouse","0",""
LN-5175,"","50","Livermore Warehouse","No"
,"LN-5175-84","799418018485","0","Atlanta Warehouse","0","0"
,"LN-5175-84","799418018485","0","Livermore Warehouse","0","0"
,"LN-5175-96","799418018492","22","Atlanta Warehouse","0","22"
,"LN-5175-96","799418018492","22","Livermore Warehouse","0","22"
,"LN-5175-108","799418018508","28","Atlanta Warehouse","0","28"
,"LN-5175-108","799418018508","28","Livermore Warehouse","0","28"
,"LN-5175-120","799418018515","0","Livermore Warehouse","0","0"
,"LN-5175-120","799418018515","0","Atlanta Warehouse","0","0"
,"LN-5175-CUS","799418018539","0","Livermore Warehouse","0",""
CZCH-CTZ12,"","0","Livermore Warehouse","No"
,"CZCH-CTZ12-84","610395220916","27","Livermore Warehouse","0","27"
,"CZCH-CTZ12-96","610395220923","49","Livermore Warehouse","0","49"
,"CZCH-CTZ12-108","610395220930","38","Livermore Warehouse","0","38"
,"CZCH-CTZ12-120","610395220947","0","Livermore Warehouse","0","0"
,"CZCH-CTZ12-CUS","799418016917","0","Livermore Warehouse","0",""
CZCH-CTZ9,"","0","Livermore Warehouse","No"
,"CZCH-CTZ9-84","610395221470","0","Livermore Warehouse","0","0"
,"CZCH-CTZ9-96","610395221487","0","Livermore Warehouse","0","0"
,"CZCH-CTZ9-108","610395221494","0","Livermore Warehouse","0","0"
,"CZCH-CTZ9-120","610395221500","0","Livermore Warehouse","0","0"
,"CZCH-CTZ9-CUS","799418017037","0","Livermore Warehouse","0",""
CRC-MYTH72,"","0","Livermore Warehouse","No"
,"CRC-MYTH72-84","799418017921","0","Livermore Warehouse","0","0"
,"CRC-MYTH72-96","799418017938","0","Livermore Warehouse","0","0"
,"CRC-MYTH72-108","799418017945","0","Livermore Warehouse","0","0"
,"CRC-MYTH72-120","799418017952","0","Livermore Warehouse","0","0"
,"CRC-MYTH72-CUS","799418017976","0","Livermore Warehouse","0",""
CRC-MYTH809,"","0","Livermore Warehouse","No"
,"CRC-MYTH809-84","799418018201","0","Livermore Warehouse","0","0"
,"CRC-MYTH809-96","799418018218","0","Livermore Warehouse","0","0"
,"CRC-MYTH809-108","799418018225","0","Livermore Warehouse","0","0"
,"CRC-MYTH809-120","799418018232","0","Livermore Warehouse","0","0"
,"CRC-MYTH809-CUS","799418018256","0","Livermore Warehouse","0",""
PRTW-D27,"","235","Livermore Warehouse","No"
,"PRTW-D27-84","799665826970","24","Atlanta Warehouse","0","24"
,"PRTW-D27-84","799665826970","24","Livermore Warehouse","0","24"
,"PRTW-D27-96","799665826987","87","Livermore Warehouse","0","87"
,"PRTW-D27-96","799665826987","87","Atlanta Warehouse","0","87"
,"PRTW-D27-108","799665827007","96","Atlanta Warehouse","0","96"
,"PRTW-D27-108","799665827007","96","Livermore Warehouse","0","96"
,"PRTW-D27-120","799665826994","28","Atlanta Warehouse","0","28"
,"PRTW-D27-120","799665826994","28","Livermore Warehouse","0","28"
,"PRTW-D27-CUS","799665827014","0","Livermore Warehouse","0",""
PRTW-D33,"","77","Livermore Warehouse","No"
,"PRTW-D33-84","799665827458","0","Livermore Warehouse","0","0"
,"PRTW-D33-96","799665827465","0","Atlanta Warehouse","0","0"
,"PRTW-D33-96","799665827465","0","Livermore Warehouse","0","0"
,"PRTW-D33-108","799665827489","47","Livermore Warehouse","0","47"
,"PRTW-D33-108","799665827489","47","Atlanta Warehouse","0","47"
,"PRTW-D33-120","799665827472","30","Livermore Warehouse","0","30"
,"PRTW-D33-120","799665827472","30","Atlanta Warehouse","0","30"
,"PRTW-D33-CUS","799665827496","0","Livermore Warehouse","0",""
PRTW-D29B,"","113","Livermore Warehouse","No"
,"PRTW-D29B-84","799665827137","0","Livermore Warehouse","0","0"
,"PRTW-D29B-84","799665827137","0","Atlanta Warehouse","0","0"
,"PRTW-D29B-96","799665827144","24","Atlanta Warehouse","0","24"
,"PRTW-D29B-96","799665827144","24","Livermore Warehouse","0","24"
,"PRTW-D29B-108","799665827168","52","Atlanta Warehouse","0","52"
,"PRTW-D29B-108","799665827168","52","Livermore Warehouse","0","52"
,"PRTW-D29B-120","799665827151","37","Atlanta Warehouse","0","37"
,"PRTW-D29B-120","799665827151","37","Livermore Warehouse","0","37"
,"PRTW-D29B-CUS","799665827175","0","Livermore Warehouse","0",""
PRTW-D26,"","98","Livermore Warehouse","No"
,"PRTW-D26-84","799665826895","0","Livermore Warehouse","0","0"
,"PRTW-D26-84","799665826895","0","Atlanta Warehouse","0","0"
,"PRTW-D26-96","799665826901","0","Livermore Warehouse","0","0"
,"PRTW-D26-96","799665826901","0","Atlanta Warehouse","0","0"
,"PRTW-D26-108","799665826925","68","Livermore Warehouse","0","68"
,"PRTW-D26-108","799665826925","68","Atlanta Warehouse","0","68"
,"PRTW-D26-120","799665826918","30","Atlanta Warehouse","0","30"
,"PRTW-D26-120","799665826918","30","Livermore Warehouse","0","30"
,"PRTW-D26-CUS","799665826932","0","Livermore Warehouse","0",""
PRTW-D31,"","203","Livermore Warehouse","No"
,"PRTW-D31-84","799665827298","26","Livermore Warehouse","0","26"
,"PRTW-D31-84","799665827298","26","Atlanta Warehouse","0","26"
,"PRTW-D31-96","799665827304","61","Atlanta Warehouse","0","61"
,"PRTW-D31-96","799665827304","61","Livermore Warehouse","0","61"
,"PRTW-D31-108","799665827328","78","Atlanta Warehouse","0","78"
,"PRTW-D31-108","799665827328","78","Livermore Warehouse","0","78"
,"PRTW-D31-120","799665827311","38","Atlanta Warehouse","0","38"
,"PRTW-D31-120","799665827311","38","Livermore Warehouse","0","38"
,"PRTW-D31-CUS","799665827335","0","Livermore Warehouse","0",""
PRTW-D21,"","0","Livermore Warehouse","No"
,"PRTW-D21-84","799665826659","0","Livermore Warehouse","0","0"
,"PRTW-D21-96","799665826666","0","Livermore Warehouse","0","0"
,"PRTW-D21-108","799665826680","0","Livermore Warehouse","0","0"
,"PRTW-D21-108","799665826680","0","Atlanta Warehouse","0","0"
,"PRTW-D21-120","799665826673","0","Livermore Warehouse","0","0"
,"PRTW-D21-120","799665826673","0","Atlanta Warehouse","0","0"
,"PRTW-D21-CUS","799665826697","0","Livermore Warehouse","0",""
PRTW-D24B,"","97","Livermore Warehouse","No"
,"PRTW-D24B-84","799665822996","0","Livermore Warehouse","0","0"
,"PRTW-D24B-84","799665822996","0","Atlanta Warehouse","0","0"
,"PRTW-D24B-96","799665823009","48","Livermore Warehouse","0","48"
,"PRTW-D24B-96","799665823009","48","Atlanta Warehouse","0","48"
,"PRTW-D24B-108","799665823023","49","Livermore Warehouse","0","49"
,"PRTW-D24B-108","799665823023","49","Atlanta Warehouse","0","49"
,"PRTW-D24B-120","799665823016","0","Livermore Warehouse","0","0"
,"PRTW-D24B-120","799665823016","0","Atlanta Warehouse","0","0"
,"PRTW-D24B-CUS","799665823030","0","Livermore Warehouse","0",""
PRTW-D32,"","228","Livermore Warehouse","No"
,"PRTW-D32-84","799665827373","26","Atlanta Warehouse","0","26"
,"PRTW-D32-84","799665827373","26","Livermore Warehouse","0","26"
,"PRTW-D32-96","799665827380","75","Atlanta Warehouse","0","75"
,"PRTW-D32-96","799665827380","75","Livermore Warehouse","0","75"
,"PRTW-D32-108","799665827403","102","Livermore Warehouse","0","102"
,"PRTW-D32-108","799665827403","102","Atlanta Warehouse","0","102"
,"PRTW-D32-120","799665827397","25","Livermore Warehouse","0","25"
,"PRTW-D32-120","799665827397","25","Atlanta Warehouse","0","25"
,"PRTW-D32-CUS","799665827410","0","Livermore Warehouse","0",""
PRTW-D02,"","-4","Livermore Warehouse","No"
,"PRTW-D02-84","610395233176","57","Livermore Warehouse","0","57"
,"PRTW-D02-84","610395233176","57","Atlanta Warehouse","0","57"
,"PRTW-D02-96","610395233183","83","Livermore Warehouse","0","83"
,"PRTW-D02-96","610395233183","83","Atlanta Warehouse","0","83"
,"PRTW-D02-108","610395233190","99","Atlanta Warehouse","0","99"
,"PRTW-D02-108","610395233190","99","Livermore Warehouse","0","99"
,"PRTW-D02-120","610395233206","60","Livermore Warehouse","0","60"
,"PRTW-D02-120","610395233206","60","Atlanta Warehouse","0","60"
,"PRTW-D02-CUS","799665827779","0","Livermore Warehouse","0",""
PRTW-D06A,"","298","Livermore Warehouse","No"
,"PRTW-D06A-84","610395233251","30","Atlanta Warehouse","0","30"
,"PRTW-D06A-84","610395233251","30","Livermore Warehouse","0","30"
,"PRTW-D06A-96","610395233268","102","Atlanta Warehouse","0","102"
,"PRTW-D06A-96","610395233268","102","Livermore Warehouse","0","102"
,"PRTW-D06A-108","610395233275","87","Livermore Warehouse","0","87"
,"PRTW-D06A-108","610395233275","87","Atlanta Warehouse","0","87"
,"PRTW-D06A-120","610395233282","79","Livermore Warehouse","0","79"
,"PRTW-D06A-120","610395233282","79","Atlanta Warehouse","0","79"
,"PRTW-D06A-CUS","799665827854","0","Livermore Warehouse","0",""
PRTW-D11,"","635","Livermore Warehouse","No"
,"PRTW-D11-84","610395233411","55","Atlanta Warehouse","0","55"
,"PRTW-D11-84","610395233411","55","Livermore Warehouse","0","55"
,"PRTW-D11-96","610395233428","244","Atlanta Warehouse","0","244"
,"PRTW-D11-96","610395233428","244","Livermore Warehouse","0","244"
,"PRTW-D11-108","610395233435","243","Livermore Warehouse","0","243"
,"PRTW-D11-108","610395233435","243","Atlanta Warehouse","0","243"
,"PRTW-D11-120","610395233442","93","Atlanta Warehouse","0","93"
,"PRTW-D11-120","610395233442","93","Livermore Warehouse","0","93"
,"PRTW-D11-CUS","799665828011","0","Livermore Warehouse","0",""
PRTW-D17,"","220","Livermore Warehouse","No"
,"PRTW-D17-84","610395233053","0","Atlanta Warehouse","0","0"
,"PRTW-D17-84","610395233053","0","Livermore Warehouse","0","0"
,"PRTW-D17-96","610395233060","47","Livermore Warehouse","0","47"
,"PRTW-D17-96","610395233060","47","Atlanta Warehouse","0","47"
,"PRTW-D17-108","610395233077","136","Livermore Warehouse","0","136"
,"PRTW-D17-108","610395233077","136","Atlanta Warehouse","0","136"
,"PRTW-D17-120","610395233084","37","Livermore Warehouse","0","37"
,"PRTW-D17-120","610395233084","37","Atlanta Warehouse","0","37"
,"PRTW-D17-CUS","799665827656","0","Livermore Warehouse","0",""
PRTW-D23,"","116","Livermore Warehouse","No"
,"PRTW-D23-84","799665826819","33","Livermore Warehouse","0","33"
,"PRTW-D23-84","799665826819","33","Atlanta Warehouse","0","33"
,"PRTW-D23-96","799665826826","0","Livermore Warehouse","0","0"
,"PRTW-D23-96","799665826826","0","Atlanta Warehouse","0","0"
,"PRTW-D23-108","799665826840","35","Livermore Warehouse","0","35"
,"PRTW-D23-108","799665826840","35","Atlanta Warehouse","0","35"
,"PRTW-D23-120","799665826833","48","Atlanta Warehouse","0","48"
,"PRTW-D23-120","799665826833","48","Livermore Warehouse","0","48"
,"PRTW-D23-CUS","799665826857","0","Livermore Warehouse","0",""
PRTW-D28,"","149","Livermore Warehouse","No"
,"PRTW-D28-84","799665823153","0","Atlanta Warehouse","0","0"
,"PRTW-D28-84","799665823153","0","Livermore Warehouse","0","0"
,"PRTW-D28-96","799665823160","34","Livermore Warehouse","0","34"
,"PRTW-D28-96","799665823160","34","Atlanta Warehouse","0","34"
,"PRTW-D28-108","799665823184","79","Atlanta Warehouse","0","79"
,"PRTW-D28-108","799665823184","79","Livermore Warehouse","0","79"
,"PRTW-D28-120","799665823177","36","Atlanta Warehouse","0","36"
,"PRTW-D28-120","799665823177","36","Livermore Warehouse","0","36"
,"PRTW-D28-CUS","799665823191","0","Livermore Warehouse","0",""
PRTW-D25,"","0","Livermore Warehouse","No"
,"PRTW-D25-84","799665823078","0","Livermore Warehouse","0","0"
,"PRTW-D25-84","799665823078","0","Atlanta Warehouse","0","0"
,"PRTW-D25-96","799665823085","0","Atlanta Warehouse","0","0"
,"PRTW-D25-96","799665823085","0","Livermore Warehouse","0","0"
,"PRTW-D25-108","799665823108","0","Livermore Warehouse","0","0"
,"PRTW-D25-120","799665823092","0","Livermore Warehouse","0","0"
,"PRTW-D25-CUS","799665823115","0","Livermore Warehouse","0",""
CC-CD22,"","-1","Livermore Warehouse","No"
,"CC-CD22-84","799418017501","0","Livermore Warehouse","0","0"
,"CC-CD22-96","799418017518","30","Livermore Warehouse","0","30"
,"CC-CD22-108","799418017525","24","Livermore Warehouse","0","24"
,"CC-CD22-120","799418017532","0","Livermore Warehouse","0","0"
,"CC-CD22-CUS","799418017556","0","Livermore Warehouse","0",""
CC-CD29,"","52","Livermore Warehouse","No"
,"CC-CD29-84","799418017716","0","Livermore Warehouse","0","0"
,"CC-CD29-84","799418017716","0","Atlanta Warehouse","0","0"
,"CC-CD29-96","799418017723","26","Atlanta Warehouse","0","26"
,"CC-CD29-96","799418017723","26","Livermore Warehouse","0","26"
,"CC-CD29-108","799418017730","26","Atlanta Warehouse","0","26"
,"CC-CD29-108","799418017730","26","Livermore Warehouse","0","26"
,"CC-CD29-120","799418017747","0","Atlanta Warehouse","0","0"
,"CC-CD29-120","799418017747","0","Livermore Warehouse","0","0"
,"CC-CD29-CUS","799418017761","0","Livermore Warehouse","0",""
CC-MA6,"","66","Livermore Warehouse","No"
,"CC-MA6-84","799418017365","0","Livermore Warehouse","0","0"
,"CC-MA6-96","799418017372","44","Livermore Warehouse","0","44"
,"CC-MA6-96","799418017372","44","Atlanta Warehouse","0","44"
,"CC-MA6-108","799418017389","22","Livermore Warehouse","0","22"
,"CC-MA6-120","799418017396","0","Livermore Warehouse","0","0"
,"CC-MA6-CUS","799418017419","0","Livermore Warehouse","0",""
CC-CD17,"","0","Livermore Warehouse","No"
,"CC-CD17-84","799418017433","0","Livermore Warehouse","0","0"
,"CC-CD17-96","799418017440","0","Atlanta Warehouse","0","0"
,"CC-CD17-96","799418017440","0","Livermore Warehouse","0","0"
,"CC-CD17-108","799418017457","0","Atlanta Warehouse","0","0"
,"CC-CD17-108","799418017457","0","Livermore Warehouse","0","0"
,"CC-CD17-120","799418017464","0","Livermore Warehouse","0","0"
,"CC-CD17-CUS","799418017488","0","Livermore Warehouse","0",""
CC-CD38,"","0","Livermore Warehouse","No"
,"CC-CD38-84","799418017648","0","Livermore Warehouse","0","0"
,"CC-CD38-96","799418017655","0","Livermore Warehouse","0","0"
,"CC-CD38-108","799418017662","0","Livermore Warehouse","0","0"
,"CC-CD38-108","799418017662","0","Atlanta Warehouse","0","0"
,"CC-CD38-120","799418017679","0","Livermore Warehouse","0","0"
,"CC-CD38-CUS","799418017693","0","Livermore Warehouse","0",""
CC-MABB26,"","28","Livermore Warehouse","No"
,"CC-MABB26-84","799418017785","0","Livermore Warehouse","0","0"
,"CC-MABB26-96","799418017792","0","Livermore Warehouse","0","0"
,"CC-MABB26-108","799418017808","28","Livermore Warehouse","0","28"
,"CC-MABB26-120","799418017815","0","Livermore Warehouse","0","0"
,"CC-MABB26-CUS","799418017839","0","Livermore Warehouse","0",""
CC-CD35,"","51","Livermore Warehouse","No"
,"CC-CD35-84","799418017570","0","Livermore Warehouse","0","0"
,"CC-CD35-84","799418017570","0","Atlanta Warehouse","0","0"
,"CC-CD35-96","799418017587","30","Livermore Warehouse","0","30"
,"CC-CD35-108","799418017594","21","Livermore Warehouse","0","21"
,"CC-CD35-120","799418017600","0","Livermore Warehouse","0","0"
,"CC-CD35-120","799418017600","0","Atlanta Warehouse","0","0"
,"CC-CD35-CUS","799418017624","0","Livermore Warehouse","0",""
CC-MA5,"","88","Livermore Warehouse","No"
,"CC-MA5-84","799418017297","0","Livermore Warehouse","0","0"
,"CC-MA5-84","799418017297","0","Atlanta Warehouse","0","0"
,"CC-MA5-96","799418017303","28","Livermore Warehouse","0","28"
,"CC-MA5-108","799418017310","60","Livermore Warehouse","0","60"
,"CC-MA5-108","799418017310","60","Atlanta Warehouse","0","60"
,"CC-MA5-120","799418017327","0","Livermore Warehouse","0","0"
,"CC-MA5-CUS","799418017341","0","Livermore Warehouse","0",""
PRTW-D12,"","0","Livermore Warehouse","No"
,"PRTW-D12-84","610395233374","0","Atlanta Warehouse","0","0"
,"PRTW-D12-84","610395233374","0","Livermore Warehouse","0","0"
,"PRTW-D12-96","610395233381","0","Atlanta Warehouse","0","0"
,"PRTW-D12-96","610395233381","0","Livermore Warehouse","0","0"
,"PRTW-D12-108","610395233398","0","Atlanta Warehouse","0","0"
,"PRTW-D12-108","610395233398","0","Livermore Warehouse","0","0"
,"PRTW-D12-120","610395233404","0","Atlanta Warehouse","0","0"
,"PRTW-D12-120","610395233404","0","Livermore Warehouse","0","0"
,"PRTW-D12-CUS","799665827977","0","Livermore Warehouse","0",""
PRTW-D01,"","215","Livermore Warehouse","No"
,"PRTW-D01-84","610395233299","24","Atlanta Warehouse","0","24"
,"PRTW-D01-84","610395233299","24","Livermore Warehouse","0","24"
,"PRTW-D01-96","610395233305","57","Livermore Warehouse","0","57"
,"PRTW-D01-96","610395233305","57","Atlanta Warehouse","0","57"
,"PRTW-D01-108","610395233312","95","Livermore Warehouse","0","95"
,"PRTW-D01-108","610395233312","95","Atlanta Warehouse","0","95"
,"PRTW-D01-120","610395233329","39","Livermore Warehouse","0","39"
,"PRTW-D01-120","610395233329","39","Atlanta Warehouse","0","39"
