z2t_ID,ZipCode,SalesTaxRate,RateState,ReportingCodeState,RateCounty,ReportingCodeCounty,RateCity,ReportingCodeCity,RateSpecialDistrict,ReportingCodeSpecialDistrict,City,PostOffice,State,County,ShippingTaxable,PrimaryRecord
72667,90001,9,7.5,0,1.5,218,0,,0,,Firestone Park,Los Angeles,CA,Los Angeles,0,0
72668,90001,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72672,90002,9,7.5,0,1.5,218,0,,0,,Watts,Los Angeles,CA,Los Angeles,0,0
72670,90002,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72677,90003,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72676,90003,9,7.5,0,1.5,218,0,,0,,Broadway Manchester,Los Angeles,CA,Los Angeles,0,0
72679,90004,9,7.5,0,1.5,218,0,,0,,Oakwood,Los Angeles,CA,Los Angeles,0,0
72678,90004,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72681,90005,9,7.5,0,1.5,218,0,,0,,Sanford,Los Angeles,CA,Los Angeles,0,0
72680,90005,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72683,90006,9,7.5,0,1.5,218,0,,0,,Pico Heights,Los Angeles,CA,Los Angeles,0,0
72682,90006,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72684,90007,9,7.5,0,1.5,218,0,,0,,Dockweiler,Los Angeles,CA,Los Angeles,0,0
72685,90007,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72691,90008,9,7.5,0,1.5,218,0,,0,,Baldwin Hills,Los Angeles,CA,Los Angeles,0,0
72686,90008,9,7.5,0,1.5,218,0,,0,,Crenshaw,Los Angeles,CA,Los Angeles,0,0
72692,90008,9,7.5,0,1.5,218,0,,0,,Leimert Park,Los Angeles,CA,Los Angeles,0,0
72690,90008,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
360886,90008,9,7.5,0,1.5,218,0,,0,,View Park,Los Angeles,CA,Los Angeles,0,0
271057,90009,9,7.5,0,1.5,218,0,,0,,Los Angeles International,Los Angeles,CA,Los Angeles,0,0
72693,90009,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72695,90009,9,7.5,0,1.5,218,0,,0,,Los Angeles Afb,Los Angeles,CA,Los Angeles,0,0
72696,90009,9,7.5,0,1.5,218,0,,0,,Los Angls Afb,Los Angeles,CA,Los Angeles,0,0
72698,90010,9,7.5,0,1.5,218,0,,0,,Sanford,Los Angeles,CA,Los Angeles,0,0
72697,90010,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72699,90011,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72700,90012,9,7.5,0,1.5,218,0,,0,,Federal,Los Angeles,CA,Los Angeles,0,0
72701,90012,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72705,90013,9,7.5,0,1.5,218,0,,0,,Federal,Los Angeles,CA,Los Angeles,0,0
72706,90013,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72707,90014,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72708,90015,9,7.5,0,1.5,218,0,,0,,Del Valle Finance,Los Angeles,CA,Los Angeles,0,0
72709,90015,9,7.5,0,1.5,218,0,,0,,Dowtown Carrier Annex,Los Angeles,CA,Los Angeles,0,0
72711,90015,9,7.5,0,1.5,218,0,,0,,Textile Finance,Los Angeles,CA,Los Angeles,0,0
72710,90015,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72713,90016,9,7.5,0,1.5,218,0,,0,,West Adams,Los Angeles,CA,Los Angeles,0,0
72712,90016,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72714,90017,9,7.5,0,1.5,218,0,,0,,Foy,Los Angeles,CA,Los Angeles,0,0
72715,90017,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72719,90018,9,7.5,0,1.5,218,0,,0,,Cimarron,Los Angeles,CA,Los Angeles,0,0
72720,90018,9,7.5,0,1.5,218,0,,0,,Dockweiler,Los Angeles,CA,Los Angeles,0,0
72721,90018,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72723,90019,9,7.5,0,1.5,218,0,,0,,Rimpau,Los Angeles,CA,Los Angeles,0,0
72722,90019,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72725,90020,9,7.5,0,1.5,218,0,,0,,Sanford,Los Angeles,CA,Los Angeles,0,0
72724,90020,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72727,90021,9,7.5,0,1.5,218,0,,0,,Market,Los Angeles,CA,Los Angeles,0,0
72726,90021,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72729,90022,9,7.5,0,1.5,218,0,,0,,East Los Angeles,Los Angeles,CA,Los Angeles,0,0
72728,90022,9.5,7.5,0,1.5,218,0.5,,0,,Commerce,Los Angeles,CA,Los Angeles,0,0
72733,90022,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72735,90023,9.5,7.5,0,1.5,218,0.5,,0,,Commerce,Los Angeles,CA,Los Angeles,0,0
72737,90023,9,7.5,0,1.5,218,0,,0,,Lugo,Los Angeles,CA,Los Angeles,0,0
72736,90023,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72739,90024,9,7.5,0,1.5,218,0,,0,,Village,Los Angeles,CA,Los Angeles,0,0
72738,90024,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72742,90025,9,7.5,0,1.5,218,0,,0,,West Los Angeles,Los Angeles,CA,Los Angeles,0,0
72740,90025,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72747,90026,9,7.5,0,1.5,218,0,,0,,Echo Park,Los Angeles,CA,Los Angeles,0,0
72748,90026,9,7.5,0,1.5,218,0,,0,,Edendale,Los Angeles,CA,Los Angeles,0,0
72750,90026,9,7.5,0,1.5,218,0,,0,,Silver Lake,Los Angeles,CA,Los Angeles,0,0
72749,90026,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72751,90027,9,7.5,0,1.5,218,0,,0,,Hollywood,Los Angeles,CA,Los Angeles,0,0
72753,90027,9,7.5,0,1.5,218,0,,0,,Los Feliz,Los Angeles,CA,Los Angeles,0,0
72752,90027,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72754,90028,9,7.5,0,1.5,218,0,,0,,Hollywood,Los Angeles,CA,Los Angeles,0,0
72755,90028,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72757,90029,9,7.5,0,1.5,218,0,,0,,Vermont,Los Angeles,CA,Los Angeles,0,0
72756,90029,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72761,90030,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72762,90031,9,7.5,0,1.5,218,0,,0,,Lincoln Heights,Los Angeles,CA,Los Angeles,0,0
72763,90031,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72766,90032,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72767,90033,9,7.5,0,1.5,218,0,,0,,Boyle Heights,Los Angeles,CA,Los Angeles,0,0
72768,90033,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72770,90034,9,7.5,0,1.5,218,0,,0,,Palms,Los Angeles,CA,Los Angeles,0,0
72769,90034,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72775,90035,9,7.5,0,1.5,218,0,,0,,Preuss,Los Angeles,CA,Los Angeles,0,0
72771,90035,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72802,90036,9,7.5,0,1.5,218,0,,0,,Farmer Market,Los Angeles,CA,Los Angeles,0,0
72804,90036,9,7.5,0,1.5,218,0,,0,,Miracle Mile,Los Angeles,CA,Los Angeles,0,0
72803,90036,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
271058,90036,9,7.5,0,1.5,218,0,,0,,Wilshire La Brea,Los Angeles,CA,Los Angeles,0,0
72806,90037,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72807,90037,9,7.5,0,1.5,218,0,,0,,Green,Los Angeles,CA,Los Angeles,0,0
72812,90038,9,7.5,0,1.5,218,0,,0,,Wilcox,Los Angeles,CA,Los Angeles,0,0
72811,90038,9,7.5,0,1.5,218,0,,0,,West Hollywood,Los Angeles,CA,Los Angeles,0,0
72808,90038,9,7.5,0,1.5,218,0,,0,,Hollywood,Los Angeles,CA,Los Angeles,0,0
72809,90038,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72818,90039,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72817,90039,9,7.5,0,1.5,218,0,,0,,Griffith,Los Angeles,CA,Los Angeles,0,0
72819,90040,9.5,7.5,0,1.5,218,0.5,,0,,Commerce,Los Angeles,CA,Los Angeles,0,0
72820,90040,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72822,90041,9,7.5,0,1.5,218,0,,0,,Eagle Rock,Los Angeles,CA,Los Angeles,0,0
72823,90041,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72824,90042,9,7.5,0,1.5,218,0,,0,,Highland Park,Los Angeles,CA,Los Angeles,0,0
72825,90042,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72826,90043,9,7.5,0,1.5,218,0,,0,,La Tijera,Los Angeles,CA,Los Angeles,0,0
72833,90043,9,7.5,0,1.5,218,0,,0,,View Park,Los Angeles,CA,Los Angeles,0,0
72834,90043,9,7.5,0,1.5,218,0,,0,,Windsor Hills,Los Angeles,CA,Los Angeles,0,0
72827,90043,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72835,90044,9,7.5,0,1.5,218,0,,0,,Hancock,Los Angeles,CA,Los Angeles,0,0
72836,90044,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
271059,90044,9,7.5,0,1.5,218,0,,0,,August F Haw,Los Angeles,CA,Los Angeles,0,0
72841,90045,9,7.5,0,1.5,218,0,,0,,Bradley International,Los Angeles,CA,Los Angeles,0,0
72839,90045,9,7.5,0,1.5,218,0,,0,,Playa Vista,Los Angeles,CA,Los Angeles,0,0
72840,90045,9,7.5,0,1.5,218,0,,0,,Westchester,Los Angeles,CA,Los Angeles,0,0
72838,90045,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72849,90046,9,7.5,0,1.5,218,0,,0,,West Hollywood,Los Angeles,CA,Los Angeles,0,0
72842,90046,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72851,90047,9,7.5,0,1.5,218,0,,0,,Wagner,Los Angeles,CA,Los Angeles,0,0
72850,90047,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72856,90048,9,7.5,0,1.5,218,0,,0,,West Hollywood,Los Angeles,CA,Los Angeles,0,0
72853,90048,9,7.5,0,1.5,218,0,,0,,Briggs,Los Angeles,CA,Los Angeles,0,0
72852,90048,9,7.5,0,1.5,218,0,,0,,Bicentennial,Los Angeles,CA,Los Angeles,0,0
72854,90048,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72857,90049,9,7.5,0,1.5,218,0,,0,,Barrington,Los Angeles,CA,Los Angeles,0,0
72859,90049,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72863,90050,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72864,90051,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
271060,90051,9,7.5,0,1.5,218,0,,0,,August F Haw,Los Angeles,CA,Los Angeles,0,0
72866,90052,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72867,90053,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72868,90054,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72869,90055,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72873,90056,9,7.5,0,1.5,218,0,,0,,Baldwin Hills,Los Angeles,CA,Los Angeles,0,0
72870,90056,9,7.5,0,1.5,218,0,,0,,Crenshaw,Los Angeles,CA,Los Angeles,0,0
72872,90056,9,7.5,0,1.5,218,0,,0,,Windsor Hills,Los Angeles,CA,Los Angeles,0,0
72871,90056,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72874,90057,9,7.5,0,1.5,218,0,,0,,Flint,Los Angeles,CA,Los Angeles,0,0
72878,90057,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72880,90058,9,7.5,0,1.5,218,0,,0,,Vernon,Los Angeles,CA,Los Angeles,0,0
72879,90058,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72881,90059,9,7.5,0,1.5,218,0,,0,,Greenmead,Los Angeles,CA,Los Angeles,0,0
72882,90059,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
271061,90059,9,7.5,0,1.5,218,0,,0,,August F Haw,Los Angeles,CA,Los Angeles,0,0
72884,90060,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72886,90061,9,7.5,0,1.5,218,0,,0,,South,Los Angeles,CA,Los Angeles,0,0
72885,90061,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
271062,90061,9,7.5,0,1.5,218,0,,0,,August F Haw,Los Angeles,CA,Los Angeles,0,0
72893,90062,9,7.5,0,1.5,218,0,,0,,Westvern,Los Angeles,CA,Los Angeles,0,0
72888,90062,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72894,90063,9,7.5,0,1.5,218,0,,0,,Hazard,Los Angeles,CA,Los Angeles,0,0
72895,90063,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72897,90064,9,7.5,0,1.5,218,0,,0,,Rancho Park,Los Angeles,CA,Los Angeles,0,0
72896,90064,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72898,90065,9,7.5,0,1.5,218,0,,0,,Glassell,Los Angeles,CA,Los Angeles,0,0
72900,90065,9,7.5,0,1.5,218,0,,0,,Glassell Park,Los Angeles,CA,Los Angeles,0,0
72899,90065,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72902,90066,9,7.5,0,1.5,218,0,,0,,Mar Vista,Los Angeles,CA,Los Angeles,0,0
72901,90066,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72903,90067,9,7.5,0,1.5,218,0,,0,,Century City,Los Angeles,CA,Los Angeles,0,0
72908,90067,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72909,90068,9,7.5,0,1.5,218,0,,0,,Hollywood,Los Angeles,CA,Los Angeles,0,0
72910,90068,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72913,90069,9,7.5,0,1.5,218,0,,0,,West Hollywood,West Hollywood,CA,Los Angeles,0,1
72911,90069,9,7.5,0,1.5,218,0,,0,,Los Angeles,West Hollywood,CA,Los Angeles,0,0
72914,90070,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72916,90071,9,7.5,0,1.5,218,0,,0,,Arco,Los Angeles,CA,Los Angeles,0,0
72917,90071,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
271063,90071,9,7.5,0,1.5,218,0,,0,,Arco Plaza,Los Angeles,CA,Los Angeles,0,0
72918,90072,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72919,90072,9,7.5,0,1.5,218,0,,0,,Santa Western,Los Angeles,CA,Los Angeles,0,0
72923,90073,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72926,90073,9,7.5,0,1.5,218,0,,0,,Veterans Adm,Los Angeles,CA,Los Angeles,0,0
72924,90073,9,7.5,0,1.5,218,0,,0,,Veterans Admin,Los Angeles,CA,Los Angeles,0,0
72925,90073,9,7.5,0,1.5,218,0,,0,,Veterans Administration,Los Angeles,CA,Los Angeles,0,0
72927,90073,9,7.5,0,1.5,218,0,,0,,Veterans Admn,Los Angeles,CA,Los Angeles,0,0
72928,90074,9,7.5,0,1.5,218,0,,0,,Bank Of America,Los Angeles,CA,Los Angeles,0,0
72929,90074,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72930,90075,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72931,90076,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72932,90077,9,7.5,0,1.5,218,0,,0,,Barrington,Los Angeles,CA,Los Angeles,0,0
72933,90077,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72934,90078,9,7.5,0,1.5,218,0,,0,,Hollywood,Los Angeles,CA,Los Angeles,0,0
72935,90078,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72940,90079,9,7.5,0,1.5,218,0,,0,,Textile Boxes,Los Angeles,CA,Los Angeles,0,0
72939,90079,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72941,90080,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72942,90081,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72943,90082,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72944,90083,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72945,90084,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
84840,90084,9,7.5,0,1.5,218,0,,0,,Wells Fargo,Los Angeles,CA,Los Angeles,0,0
72946,90086,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72947,90087,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72948,90088,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
84841,90088,9,7.5,0,1.5,218,0,,0,,Wells Fargo,Los Angeles,CA,Los Angeles,0,0
72950,90089,9,7.5,0,1.5,218,0,,0,,University Of Southern Ca,Los Angeles,CA,Los Angeles,0,0
72949,90089,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
84220,90090,9,7.5,0,1.5,218,0,,0,,Dodgertown,Dodgertown,CA,Los Angeles,0,1
84221,90090,9,7.5,0,1.5,218,0,,0,,Los Angeles Dodgers,Dodgertown,CA,Los Angeles,0,0
84222,90090,9,7.5,0,1.5,218,0,,0,,Los Angeles,Dodgertown,CA,Los Angeles,0,0
72951,90091,9,7.5,0,1.5,218,0,,0,,Commerce,Los Angeles,CA,Los Angeles,0,0
72955,90091,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72957,90093,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72959,90094,9,7.5,0,1.5,218,0,,0,,Playa Vista,Los Angeles,CA,Los Angeles,0,1
72958,90094,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,0
72960,90095,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
271064,90095,9,7.5,0,1.5,218,0,,0,,Uc Los Angeles,Los Angeles,CA,Los Angeles,0,0
72963,90096,9,7.5,0,1.5,218,0,,0,,Shared Firm Zip Code,Los Angeles,CA,Los Angeles,0,0
72962,90096,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72964,90099,9,7.5,0,1.5,218,0,,0,,Bar Code Term Annex,Los Angeles,CA,Los Angeles,0,0
72965,90099,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
271065,90099,9,7.5,0,1.5,218,0,,0,,Los Angeles Brm,Los Angeles,CA,Los Angeles,0,0
72977,90189,9,7.5,0,1.5,218,0,,0,,Citibank,Los Angeles,CA,Los Angeles,0,0
72976,90189,9,7.5,0,1.5,218,0,,0,,Los Angeles,Los Angeles,CA,Los Angeles,0,1
72979,90201,9,7.5,0,1.5,218,0,,0,,Bell Gardens,Bell,CA,Los Angeles,0,1
72980,90201,9,7.5,0,1.5,218,0,,0,,Cudahy,Bell,CA,Los Angeles,0,0
72978,90201,9,7.5,0,1.5,218,0,,0,,Bell,Bell,CA,Los Angeles,0,0
72981,90202,9,7.5,0,1.5,218,0,,0,,Bell,Bell Gardens,CA,Los Angeles,0,1
72982,90202,9,7.5,0,1.5,218,0,,0,,Bell Gardens,Bell Gardens,CA,Los Angeles,0,0
72983,90209,9,7.5,0,1.5,218,0,,0,,Beverly Hills,Beverly Hills,CA,Los Angeles,0,1
72988,90210,9,7.5,0,1.5,218,0,,0,,Beverly Hills,Beverly Hills,CA,Los Angeles,0,1
72989,90211,9,7.5,0,1.5,218,0,,0,,Beverly Hills,Beverly Hills,CA,Los Angeles,0,1
72990,90212,9,7.5,0,1.5,218,0,,0,,Beverly Hills,Beverly Hills,CA,Los Angeles,0,1
72991,90213,9,7.5,0,1.5,218,0,,0,,Beverly Hills,Beverly Hills,CA,Los Angeles,0,1
83628,90220,9,7.5,0,1.5,218,0,,0,,Crystal City,Compton,CA,Los Angeles,0,0
72993,90220,9,7.5,0,1.5,218,0,,0,,Rancho Dominguez,Compton,CA,Los Angeles,0,0
72992,90220,9,7.5,0,1.5,218,0,,0,,Compton,Compton,CA,Los Angeles,0,1
72995,90221,9,7.5,0,1.5,218,0,,0,,Compton,Compton,CA,Los Angeles,0,1
72996,90221,9,7.5,0,1.5,218,0,,0,,East Rancho Dominguez,Compton,CA,Los Angeles,0,0
73004,90222,9,7.5,0,1.5,218,0,,0,,Rosewood,Compton,CA,Los Angeles,0,0
72998,90222,9,7.5,0,1.5,218,0,,0,,Compton,Compton,CA,Los Angeles,0,1
73005,90223,9,7.5,0,1.5,218,0,,0,,Compton,Compton,CA,Los Angeles,0,1
73006,90224,9,7.5,0,1.5,218,0,,0,,Compton,Compton,CA,Los Angeles,0,1
73007,90224,9,7.5,0,1.5,218,0,,0,,Rancho Dominguez,Compton,CA,Los Angeles,0,0
73009,90230,9.5,7.5,0,1.5,218,0.5,,0,,Culver City,Culver City,CA,Los Angeles,0,1
73010,90230,9,7.5,0,1.5,218,0,,0,,Los Angeles,Culver City,CA,Los Angeles,0,0
73011,90231,9.5,7.5,0,1.5,218,0.5,,0,,Culver City,Culver City,CA,Los Angeles,0,1
73012,90232,9.5,7.5,0,1.5,218,0.5,,0,,Culver City,Culver City,CA,Los Angeles,0,1
73013,90233,9.5,7.5,0,1.5,218,0.5,,0,,Culver City,Culver City,CA,Los Angeles,0,1
73014,90239,9,7.5,0,1.5,218,0,,0,,Downey,Downey,CA,Los Angeles,0,1
73015,90240,9,7.5,0,1.5,218,0,,0,,Downey,Downey,CA,Los Angeles,0,1
73020,90241,9,7.5,0,1.5,218,0,,0,,Downey,Downey,CA,Los Angeles,0,1
73021,90242,9,7.5,0,1.5,218,0,,0,,Downey,Downey,CA,Los Angeles,0,1
73022,90245,9,7.5,0,1.5,218,0,,0,,El Segundo,El Segundo,CA,Los Angeles,0,1
73023,90247,9,7.5,0,1.5,218,0,,0,,Gardena,Gardena,CA,Los Angeles,0,1
73024,90248,9,7.5,0,1.5,218,0,,0,,Gardena,Gardena,CA,Los Angeles,0,1
73025,90249,9,7.5,0,1.5,218,0,,0,,Gardena,Gardena,CA,Los Angeles,0,1
73027,90250,9,7.5,0,1.5,218,0,,0,,Holly Park,Hawthorne,CA,Los Angeles,0,0
73028,90250,9,7.5,0,1.5,218,0,,0,,Hollyglen,Hawthorne,CA,Los Angeles,0,0
73026,90250,9,7.5,0,1.5,218,0,,0,,Hawthorne,Hawthorne,CA,Los Angeles,0,1
73029,90251,9,7.5,0,1.5,218,0,,0,,Hawthorne,Hawthorne,CA,Los Angeles,0,1
73030,90254,9,7.5,0,1.5,218,0,,0,,Hermosa Beach,Hermosa Beach,CA,Los Angeles,0,1
73035,90255,9,7.5,0,1.5,218,0,,0,,Walnut Park,Huntington Park,CA,Los Angeles,0,0
73034,90255,9,7.5,0,1.5,218,0,,0,,Huntington Park,Huntington Park,CA,Los Angeles,0,1
73037,90260,9,7.5,0,1.5,218,0,,0,,Lawndale,Lawndale,CA,Los Angeles,0,1
73038,90261,9,7.5,0,1.5,218,0,,0,,Lawndale,Lawndale,CA,Los Angeles,0,1
73039,90262,9,7.5,0,1.5,218,0,,0,,Lynwood,Lynwood,CA,Los Angeles,0,1
73040,90263,9,7.5,0,1.5,218,0,,0,,Malibu,Malibu,CA,Los Angeles,0,1
317167,90263,9,7.5,0,1.5,218,0,,0,,Pepperdine University,Malibu,CA,Los Angeles,0,0
73041,90264,9,7.5,0,1.5,218,0,,0,,Malibu,Malibu,CA,Los Angeles,0,1
73042,90265,9,7.5,0,1.5,218,0,,0,,Malibu,Malibu,CA,Los Angeles,0,1
73043,90266,9,7.5,0,1.5,218,0,,0,,Manhattan Beach,Manhattan Beach,CA,Los Angeles,0,1
73045,90267,9,7.5,0,1.5,218,0,,0,,Manhattan Beach,Manhattan Beach,CA,Los Angeles,0,1
73051,90270,9,7.5,0,1.5,218,0,,0,,Maywood,Maywood,CA,Los Angeles,0,1
93966,90270,9,7.5,0,1.5,218,0,,0,,Bell Gardens,Maywood,CA,Los Angeles,0,0
73052,90272,9,7.5,0,1.5,218,0,,0,,Pacific Palisades,Pacific Palisades,CA,Los Angeles,0,1
