SKU,SalePrice,BaseCustomPrice,DisplayOrder,Weight
PDCH-HANB44-CUS,0,0,5,2.4
PDCH-HANB44-SW,0.99,0,999,0.05
PDCH-HANB46,108,0,999,5
PDCH-HANB46-108,128,128,2,6
PDCH-HANB46-120,138,138,2,6
PDCH-HANB46-84,108,108,1,5
PDCH-HANB46-96,118,118,2,5
PDCH-HANB46-CUS,0,0,5,2.4
PDCH-HANB46-SW,0.99,0,999,0.05
PDCH-HANB52,108,0,999,5
PDCH-HANB52-108,128,128,2,6
PDCH-HANB52-120,138,138,2,6
PDCH-HANB52-84,108,108,1,5
PDCH-HANB52-96,118,118,2,5
PDCH-HANB52-CUS,0,0,5,2.4
PDCH-HANB52-SW,0.99,0,999,0.05
PDCH-HANB56,108,0,999,5
PDCH-HANB56-108,128,128,2,6
PDCH-HANB56-120,138,138,2,6
PDCH-HANB56-84,108,108,1,5
PDCH-HANB56-96,118,118,2,5
PDCH-HANB56-CUS,0,0,5,2.4
PDCH-HANB56-SW,0.99,0,999,0.05
PDCH-HANB57,108,0,999,5
PDCH-HANB57-108,128,128,2,6
PDCH-HANB57-120,138,138,2,6
PDCH-HANB57-84,108,108,1,5
PDCH-HANB57-96,118,118,2,5
PDCH-HANB57-CUS,0,0,5,2.4
PDCH-HANB57-SW,0.99,0,999,0.05
PDCH-HANB60,108,0,999,5
PDCH-HANB60-108,128,128,2,6
PDCH-HANB60-120,138,138,2,6
PDCH-HANB60-84,108,108,1,5
PDCH-HANB60-96,118,118,2,5
PDCH-HANB60-CUS,0,0,5,2.4
PDCH-HANB60-SW,0.99,0,999,0.05
PDCH-HANB80,108,0,999,5
PDCH-HANB80-108,128,128,2,6
PDCH-HANB80-120,138,138,2,6
PDCH-HANB80-84,108,108,1,5
PDCH-HANB80-96,118,118,2,5
PDCH-HANB80-CUS,0,0,5,2.4
PDCH-HANB80-SW,0.99,0,999,0.05
PDCH-HANB81,108,0,0,5
PDCH-HANB81-108,128,128,2,6
PDCH-HANB81-120,138,138,2,6
PDCH-HANB81-84,108,108,1,5
PDCH-HANB81-96,118,118,2,5
PDCH-HANB81-CUS,0,0,5,2.4
PDCH-HANB81-SW,0.99,0,999,0.05
PDCH-HANB83,108,0,999,5
PDCH-HANB83-108,128,128,2,6
PDCH-HANB83-120,138,138,2,6
PDCH-HANB83-84,108,108,1,5
PDCH-HANB83-96,118,118,2,5
PDCH-HANB83-CUS,0,0,5,2.4
PDCH-HANB83-SW,0.99,0,999,0.05
PDCH-HANB85,108,0,999,5
PDCH-HANB85-108,128,128,2,6
PDCH-HANB85-120,138,138,2,6
PDCH-HANB85-84,108,108,1,5
PDCH-HANB85-96,118,118,2,5
PDCH-HANB85-CUS,0,0,5,2.4
PDCH-HANB85-SW,0.99,0,999,0.05
PDCH-KBS1,79,0,999,5
PDCH-KBS1-108,99,99,2,6
PDCH-KBS1-120,109,109,2,6
PDCH-KBS1-84,79,79,1,5
PDCH-KBS1-96,89,89,2,5
PDCH-KBS1-CUS,0,0,5,2.4
PDCH-KBS1-SW,0.99,0,999,0.05
PDCH-KBS10,59,0,0,10
PDCH-KBS10-96,0,0,1,0
PDCH-KBS11,79,0,999,5
PDCH-KBS11-108,99,99,2,6
PDCH-KBS11-120,109,109,2,6
PDCH-KBS11-84,79,79,1,5
PDCH-KBS11-96,89,89,2,5
PDCH-KBS11-CUS,0,0,5,2.4
PDCH-KBS11-SW,0.99,0,999,0.05
PDCH-KBS14,79,0,999,5
PDCH-KBS14-108,99,99,2,6
PDCH-KBS14-120,109,109,2,6
PDCH-KBS14-84,79,79,1,5
PDCH-KBS14-96,89,89,2,5
PDCH-KBS14-CUS,0,0,5,2.4
PDCH-KBS14-SW,0.99,0,999,0.05
PDCH-KBS15,79,0,999,5
PDCH-KBS15-108,99,99,2,6
PDCH-KBS15-120,109,109,2,6
PDCH-KBS15-84,79,79,1,5
PDCH-KBS15-96,89,89,2,5
PDCH-KBS15-CUS,0,0,5,2.4
PDCH-KBS15-SW,0.99,0,999,0.05
PDCH-KBS16,79,0,999,5
PDCH-KBS16-108,99,99,2,6
PDCH-KBS16-120,109,109,2,6
PDCH-KBS16-84,79,79,1,5
PDCH-KBS16-96,89,89,2,5
PDCH-KBS16-CUS,0,0,5,2.4
PDCH-KBS17,69,0,0,10
PDCH-KBS17-108,25,25,3,0
PDCH-KBS17-120,35,35,4,0
PDCH-KBS17-84,0,0,1,0
PDCH-KBS17-96,15,15,2,0
PDCH-KBS18,79,0,0,0
PDCH-KBS18,79,0,999,5
PDCH-KBS18-108,99,99,2,6
PDCH-KBS18-120,109,109,2,6
PDCH-KBS18-84,79,79,1,5
PDCH-KBS18-96,0,0,1,5
PDCH-KBS18-96,89,89,2,5
PDCH-KBS18-CUS,0,0,5,2.4
PDCH-KBS18-SW,0.99,0,999,0.05
PDCH-KBS2,69,0,0,0
PDCH-KBS2,79,0,999,5
PDCH-KBS2-108,99,99,2,6
PDCH-KBS2-120,109,109,2,6
PDCH-KBS2-84,79,79,1,5
PDCH-KBS2-96,89,89,2,5
PDCH-KBS2-CUS,0,0,5,2.4
PDCH-KBS2-SW,0.99,0,999,0.05
PDCH-KBS3,79,0,0,5
PDCH-KBS3-108,99,99,2,6
PDCH-KBS3-120,109,109,2,6
PDCH-KBS3-84,79,79,1,5
PDCH-KBS3-96,89,89,2,5
PDCH-KBS3-CUS,0,0,5,2.4
PDCH-KBS3-SW,0.99,0,999,0.05
PDCH-KBS5,79,0,0,5
PDCH-KBS5-108,99,99,2,6
PDCH-KBS5-120,109,109,2,6
PDCH-KBS5-84,79,79,1,5
PDCH-KBS5-96,89,89,2,5
PDCH-KBS5-CUS,0,0,5,2.4
PDCH-KBS5-SW,0.99,0,999,0.05
PDCH-KBS6,79,0,0,5
PDCH-KBS6-108,99,99,2,6
PDCH-KBS6-120,109,109,2,6
PDCH-KBS6-84,79,79,1,5
PDCH-KBS6-96,89,89,2,5
PDCH-KBS6-CUS,0,0,5,2.4
PDCH-KBS6-FB,15,15,1,1
PDCH-KBS6-SW,0.99,0,999,0.05
PDCH-KBS7,79,0,999,5
PDCH-KBS7-108,99,99,2,6
PDCH-KBS7-120,109,109,2,6
PDCH-KBS7-84,79,79,1,5
PDCH-KBS7-96,89,89,2,5
PDCH-KBS7-CUS,0,0,5,2.4
PDCH-KBS7-SW,0.99,0,999,0.05
PDCH-KBS8,79,0,999,5
PDCH-KBS8-108,99,99,2,6
PDCH-KBS8-120,109,109,2,6
PDCH-KBS8-84,79,79,1,5
PDCH-KBS8-96,89,89,2,5
PDCH-KBS8-CUS,0,0,5,2.4
PDCH-KBS8-SW,0.99,0,999,0.05
PDCH-KBS9,79,0,999,5
PDCH-KBS9-108,99,99,2,6
PDCH-KBS9-120,109,109,2,6
PDCH-KBS9-84,79,79,1,5
PDCH-KBS9-96,89,89,2,5
PDCH-KBS9-CUS,0,0,5,2.4
PDCH-KBS9-SW,0.99,0,999,0.05
PDCH-ROM,0,0,999,0
PDCH-ROM-CAS,0,0,1,2.4
PDCH-ROM-FSL,0,0,3,2.4
PDCH-ROM-RLX,0,0,4,2.4
PDCH-ROM-SFL,0,0,2,2.4
PRTW-D01,99,0,24,6
PRTW-D01-108,129,129,2,7
PRTW-D01-120,139,139,2,8
PRTW-D01-84,99,99,1,6
PRTW-D01-96,119,119,2,7
PRTW-D01-CUS,0,0,5,2.4
PRTW-D01-SW,0.99,0,999,0.05
PRTW-D02,99,0,7,6
PRTW-D02,198.99,0,,0
PRTW-D02-108,129,129,2,7
PRTW-D02-108,238.99,238.99,3,7
PRTW-D02-120,139,139,2,8
PRTW-D02-120,258.99,258.99,4,8
PRTW-D02-84,99,99,1,6
PRTW-D02-84,198.99,198.99,1,6
PRTW-D02-96,119,119,2,7
PRTW-D02-96,218.99,218.99,2,7
PRTW-D02-CUS,0,0,5,2.4
PRTW-D02-SW,0.99,0,999,0.05
PRTW-D04,99,0,26,6
PRTW-D04-108,129,129,2,7
PRTW-D04-120,139,139,2,8
PRTW-D04-84,99,99,1,6
PRTW-D04-96,119,119,2,7
PRTW-D04-CUS,0,0,5,2.4
PRTW-D04-SW,0.99,0,999,0.05
PRTW-D05,99,0,15,6
PRTW-D05-108,129,129,2,7
PRTW-D05-120,139,139,2,8
PRTW-D05-84,99,99,1,6
PRTW-D05-96,119,119,2,7
PRTW-D05-CUS,0,0,5,2.4
PRTW-D05-SW,0.99,0,999,0.05
PRTW-D06A,99,0,25,6
PRTW-D06A-108,129,129,2,7
PRTW-D06A-120,139,139,2,8
PRTW-D06A-84,99,99,1,6
PRTW-D06A-96,119,119,2,7
PRTW-D06A-CUS,0,0,5,2.4
PRTW-D06A-SW,0.99,0,999,0.05
PRTW-D06B,99,0,27,6
PRTW-D06B-108,129,129,2,7
PRTW-D06B-120,139,139,2,8
PRTW-D06B-84,99,99,1,6
PRTW-D06B-96,119,119,2,7
PRTW-D06B-CUS,0,0,5,2.4
PRTW-D06B-SW,0.99,0,999,0.05
PRTW-D09,99,0,30,6
PRTW-D09-108,129,129,2,7
PRTW-D09-120,139,139,2,8
PRTW-D09-84,99,99,1,6
PRTW-D09-96,119,119,2,7
PRTW-D09-CUS,0,0,5,2.4
PRTW-D09-SW,0.99,0,999,0.05
PRTW-D11,99,0,19,6
PRTW-D11-108,129,129,2,7
PRTW-D11-120,139,139,2,8
PRTW-D11-84,99,99,1,6
PRTW-D11-96,119,119,2,7
PRTW-D11-CUS,0,0,5,2.4
PRTW-D11-SW,0.99,0,999,0.05
PRTW-D12,99,0,23,6
PRTW-D12-108,129,129,2,7
PRTW-D12-120,139,139,2,8
PRTW-D12-84,99,99,1,6
PRTW-D12-96,119,119,2,7
PRTW-D12-CUS,0,0,5,2.4
PRTW-D12-SW,0.99,0,999,0.05
PRTW-D13,99,0,14,6
PRTW-D13-108,129,129,2,7
PRTW-D13-120,139,139,2,8
PRTW-D13-84,99,99,1,6
PRTW-D13-96,119,119,2,7
PRTW-D13-CUS,0,0,5,2.4
PRTW-D13-SW,0.99,0,999,0.05
PRTW-D15,99,0,5,6
PRTW-D15-108,129,129,2,7
PRTW-D15-120,139,139,2,8
PRTW-D15-84,99,99,1,6
PRTW-D15-96,119,119,2,7
PRTW-D15-CUS,0,0,5,2.4
PRTW-D15-SW,0.99,0,999,0.05
PRTW-D16,99,0,4,6
PRTW-D16-108,129,129,2,7
PRTW-D16-120,139,139,2,8
PRTW-D16-84,99,99,1,6
PRTW-D16-96,119,119,2,7
PRTW-D16-CUS,0,0,5,2.4
PRTW-D16-SW,0.99,0,999,0.05
PRTW-D17,99,0,0,6
PRTW-D17-108,129,129,2,7
PRTW-D17-120,139,139,2,8
PRTW-D17-84,99,99,1,6
PRTW-D17-96,119,119,2,7
PRTW-D17-CUS,0,0,5,2.4
PRTW-D17-SW,0.99,0,999,0.05
PRTW-D20,99,0,29,6
PRTW-D20-108,129,129,2,7
PRTW-D20-120,139,139,2,8
PRTW-D20-84,99,99,1,6
PRTW-D20-96,119,119,2,7
PRTW-D20-CUS,0,0,5,2.4
PRTW-D20-SW,0.99,0,999,0.05
PRTW-D21,99,0,11,6
PRTW-D21-108,129,129,2,7
PRTW-D21-120,139,139,2,8
PRTW-D21-84,99,99,1,6
PRTW-D21-96,119,119,2,7
PRTW-D21-CUS,0,0,5,2.4
PRTW-D21-SW,0.99,0,999,0.05
PRTW-D22,99,0,31,6
PRTW-D22-108,129,129,2,7
PRTW-D22-120,139,139,2,8
PRTW-D22-84,99,99,1,6
PRTW-D22-96,119,119,2,7
PRTW-D22-CUS,0,0,5,2.4
PRTW-D22-SW,0.99,0,999,0.05
PRTW-D23,99,0,20,6
PRTW-D23,198.99,0,0,0
PRTW-D23-108,129,129,2,7
PRTW-D23-108,238.99,238.99,3,7
PRTW-D23-120,139,139,2,8
PRTW-D23-120,258.99,258.99,4,8
PRTW-D23-84,99,99,1,6
PRTW-D23-84,198.99,198.99,1,6
PRTW-D23-96,119,119,2,7
PRTW-D23-96,218.99,218.99,2,7
PRTW-D23-CUS,0,0,5,2.4
PRTW-D23-SW,0.99,0,999,0.05
PRTW-D24A,99,0,13,6
PRTW-D24A-108,129,129,2,7
PRTW-D24A-120,139,139,2,8
PRTW-D24A-84,99,99,1,6
PRTW-D24A-96,119,119,2,7
PRTW-D24A-CUS,0,0,5,2.4
PRTW-D24A-SW,0.99,0,999,0.05
PRTW-D24B,99,0,12,6
PRTW-D24B-108,129,129,2,7
PRTW-D24B-120,139,139,2,8
PRTW-D24B-84,99,99,1,6
PRTW-D24B-96,119,119,2,7
PRTW-D24B-CUS,0,0,5,2.4
PRTW-D24B-SW,0.99,0,999,0.05
PRTW-D25,99,0,22,6
PRTW-D25-108,129,129,2,7
PRTW-D25-120,139,139,2,8
PRTW-D25-84,99,99,1,6
PRTW-D25-96,119,119,2,7
PRTW-D25-CUS,0,0,5,2.4
PRTW-D25-SW,0.99,0,999,0.05
PRTW-D26,99,0,10,6
PRTW-D26-108,129,129,2,7
PRTW-D26-120,139,139,2,8
PRTW-D26-84,99,99,1,6
PRTW-D26-96,119,119,2,7
PRTW-D26-CUS,0,0,5,2.4
PRTW-D26-SW,0.99,0,999,0.05
PRTW-D27,99,0,6,6
PRTW-D27-108,129,129,2,7
PRTW-D27-120,139,139,2,8
PRTW-D27-84,99,99,1,6
PRTW-D27-96,119,119,2,7
PRTW-D27-CUS,0,0,5,2.4
PRTW-D27-SW,0.99,0,999,0.05
PRTW-D28,99,0,21,6
PRTW-D28,198.99,0,,0
PRTW-D28-108,129,129,2,7
PRTW-D28-108,238.99,238.99,3,7
PRTW-D28-120,139,139,2,8
PRTW-D28-120,258.99,258.99,4,8
PRTW-D28-84,99,99,1,6
PRTW-D28-84,198.99,198.99,1,6
PRTW-D28-96,119,119,2,7
PRTW-D28-96,218.99,218.99,2,7
PRTW-D28-CUS,0,0,5,2.4
PRTW-D28-SW,0.99,0,999,0.05
PRTW-D29A,99,0,16,6
PRTW-D29A-108,129,129,2,7
PRTW-D29A-120,139,139,2,8
PRTW-D29A-84,99,99,1,6
PRTW-D29A-96,119,119,2,7
PRTW-D29A-CUS,0,0,5,2.4
PRTW-D29A-SW,0.99,0,999,0.05
PRTW-D29B,99,0,17,6
PRTW-D29B-108,129,129,2,7
PRTW-D29B-120,139,139,2,8
PRTW-D29B-84,99,99,1,6
PRTW-D29B-96,119,119,2,7
PRTW-D29B-CUS,0,0,5,2.4
PRTW-D29B-SW,0.99,0,999,0.05
PRTW-D30,99,0,28,6
PRTW-D30-108,129,129,2,7
PRTW-D30-120,139,139,2,8
PRTW-D30-84,99,99,1,6
PRTW-D30-96,119,119,2,7
PRTW-D30-CUS,0,0,5,2.4
PRTW-D30-SW,0.99,0,999,0.05
PRTW-D31,99,0,2,6
PRTW-D31-108,129,129,2,7
PRTW-D31-120,139,139,2,8
PRTW-D31-84,99,99,1,6
PRTW-D31-96,119,119,2,7
PRTW-D31-CUS,0,0,5,2.4
PRTW-D31-SW,0.99,0,999,0.05
PRTW-D32,99,0,1,6
PRTW-D32-108,129,129,2,7
PRTW-D32-120,139,139,2,8
PRTW-D32-84,99,99,1,6
PRTW-D32-96,119,119,2,7
PRTW-D32-CUS,0,0,5,2.4
PRTW-D32-SW,0.99,0,999,0.05
PRTW-D33,99,0,3,6
PRTW-D33-108,129,129,2,7
PRTW-D33-120,139,139,2,8
PRTW-D33-84,99,99,1,6
PRTW-D33-96,119,119,2,7
PRTW-D33-CUS,0,0,5,2.4
PRTW-D33-SW,0.99,0,999,0.05
PRTW-ROM,0,0,999,0
PRTW-ROM-CAS,0,0,1,2.4
PRTW-ROM-FSL,0,0,3,2.4
PRTW-ROM-RLX,0,0,4,2.4
PRTW-ROM-SFL,0,0,2,2.4
PTCH-001-108-RU,139,139,2,7
PTCH-001-120-RU,159,159,2,7
PTCH-001-84-RU,99,99,1,6
PTCH-001-96-RU,119,119,2,6
PTCH-001-RU,99,0,999,6
PTCH-001-RU-CUS,0,0,5,2.4
PTCH-003-108-RU,139,139,2,7
PTCH-003-84-RU,99,99,1,6
PTCH-003-96-RU,119,119,2,6
PTCH-003-RU,99,0,999,6
PTCH-003-RU-CUS,0,0,5,2.4
PTCH-005-108-RU,139,139,3,0
PTCH-005-120-RU,159,159,4,0
PTCH-005-84-RU,99,99,1,0
PTCH-005-96-RU,119,119,2,0
PTCH-005-RU,99,0,999,6
PTCH-005-RUVAL,119,0,999,0
PTCH-005-RUVAL-108,139,139,2,7
PTCH-005-RUVAL-120,159,159,2,7
PTCH-005-RUVAL-84,99,99,1,6
PTCH-005-RUVAL-96,119,119,2,6
PTCH-1-20-RU-CUS,0,0,5,0
PTCH-100-108-RU,139,139,2,7
PTCH-100-120-RU,159,159,2,7
PTCH-100-84-RU,99,99,1,6
PTCH-100-96-RU,119,119,2,6
PTCH-100-RU,99,0,999,6
PTCH-100-RU-CUS,0,0,5,2.4
PTCH-102-108-RU,139,139,2,7
PTCH-102-120-RU,159,159,2,7
PTCH-102-84-RU,99,99,1,6
PTCH-102-96-RU,119,119,2,6
PTCH-102-RU,99,0,999,6
PTCH-102-RU-CUS,0,0,5,2.4
PTCH-104-108-RU,139,139,3,0
PTCH-104-120-RU,159,159,4,0
PTCH-104-84-RU,99,99,1,0
PTCH-104-96-RU,119,119,2,0
PTCH-104-RU,99,0,999,6
PTCH-104-RU-CUS,0,0,5,2.4
PTCH-1066-108-RU,139,139,2,7
PTCH-1066-120-RU,159,159,2,7
PTCH-1066-84-RU,99,99,1,6
PTCH-1066-96-RU,119,119,2,6
PTCH-1066-RU,99,0,999,6
PTCH-1066-RU-CUS,0,0,5,2.4
PTCH-1066-RUVAL,119,0,999,0
PTCH-1066-RUVAL-108,159,159,2,7
PTCH-1066-RUVAL-120,179,179,2,7
PTCH-1066-RUVAL-84,119,119,1,6
PTCH-1066-RUVAL-96,139,139,2,6
PTCH-112-108-RU,139,139,2,7
PTCH-112-84-RU,99,99,1,6
PTCH-112-96-RU,119,119,2,6
PTCH-112-RU,99,0,999,6
PTCH-112-RU-CUS,0,0,5,2.4
PTCH-112-RUVAL,119,0,999,0
PTCH-112-RUVAL-108,159,159,2,7
PTCH-112-RUVAL-120,179,179,2,7
PTCH-112-RUVAL-84,119,119,1,6
PTCH-112-RUVAL-96,139,139,2,6
PTCH-112-RUVAL-cus,0,0,0,0
PTCH-120-108-RU,139,139,2,7
PTCH-120-108-RU,139,139,3,7
PTCH-120-120-RU,159,159,4,7
PTCH-120-84-RU,99,99,1,6
PTCH-120-96-RU,119,119,2,6
PTCH-120-RU,0,0,999,0
PTCH-120-RU,99,0,0,6
PTCH-120-RU-CUS,0,0,5,2.4
PTCH-130907-108-RU,139,139,2,7
PTCH-130907-120-RU,159,159,2,7
PTCH-130907-84-RU,99,99,1,6
PTCH-130907-96-RU,119,119,2,6
PTCH-130907-RU,99,0,999,6
PTCH-130907-RU-CUS,0,0,5,2.4
PTCH-190912-108-RU,139,139,2,7
PTCH-190912-84-RU,99,99,1,6
PTCH-190912-96-RU,119,119,2,6
PTCH-190912-RU,99,0,999,6
PTCH-190912-RU-CUS,0,0,5,2.4
PTCH-194010-108-RU,139,139,2,7
PTCH-194010-120-RU,159,159,2,7
PTCH-194010-84-RU,99,99,1,6
PTCH-194010-96-RU,119,119,2,6
PTCH-194010-RU,99,0,999,6
PTCH-194010-RU-CUS,0,0,5,2.4
PTCH-202-108-RU,139,139,2,7
PTCH-202-120-RU,159,159,2,7
PTCH-202-84-RU,99,99,1,6
PTCH-202-96-RU,119,119,2,6
PTCH-202-RU,99,0,999,6
PTCH-202-RU-CUS,0,0,5,2.4
PTCH-203-108-RU,139,139,2,7
PTCH-203-120-RU,159,159,2,7
PTCH-203-84-RU,99,99,1,6
PTCH-203-96-RU,119,119,2,6
PTCH-203-RU,99,0,0,6
PTCH-203-RU-CUS,0,0,5,2.4
PTCH-204-108-RU,139,139,2,7
PTCH-204-120-RU,159,159,2,7
PTCH-204-84-RU,99,99,1,6
PTCH-204-96-RU,119,119,2,6
PTCH-204-RU,99,0,999,6
PTCH-204-RU-CUS,0,0,5,2.4
PTCH-205-108-RU,139,139,2,7
PTCH-205-120-RU,159,159,2,7
PTCH-205-84-RU,99,99,1,6
PTCH-205-96-RU,119,119,2,6
PTCH-205-RU,99,0,999,6
PTCH-205-RU-CUS,0,0,5,2.4
PTCH-206-108-RU,139,139,2,7
PTCH-206-120-RU,159,159,2,7
PTCH-206-84-RU,99,99,1,6
PTCH-206-96-RU,119,119,2,6
PTCH-206-RU,99,0,999,6
PTCH-206-RU-CUS,0,0,5,2.4
PTCH-207-108-RU,139,139,2,7
PTCH-207-120-RU,159,159,2,7
PTCH-207-84-RU,99,99,1,6
PTCH-207-96-RU,119,119,2,6
PTCH-207-RU,99,0,999,6
PTCH-207-RU-CUS,0,0,5,2.4
PTCH-208-108-RU,139,139,2,7
PTCH-208-120-RU,159,159,2,7
PTCH-208-84-RU,99,99,1,6
PTCH-208-96-RU,119,119,2,6
PTCH-208-RU,99,0,999,6
PTCH-208-RU-CUS,0,0,5,2.4
PTCH-209-108-RU,139,139,2,7
PTCH-209-120-RU,159,159,2,7
PTCH-209-84-RU,99,99,1,6
PTCH-209-96-RU,119,119,2,6
PTCH-209-RU,99,0,999,6
PTCH-209-RU-CUS,0,0,5,2.4
PTCH-27-108-RU,139,139,2,7
PTCH-27-120-RU,159,159,2,7
PTCH-27-84-RU,99,99,1,6
PTCH-27-96-RU,119,119,2,6
PTCH-27-RU,99,0,999,6
PTCH-27-RU-CUS,0,0,5,2.4
PTCH-29-108-RU,139,139,2,7
PTCH-29-120-RU,159,159,2,7
PTCH-29-84-RU,99,99,1,6
PTCH-29-96-RU,119,119,2,6
PTCH-29-RU,99,0,999,6
PTCH-29-RU-CUS,0,0,5,2.4
PTCH-41-108-RU,139,139,2,7
PTCH-41-120-RU,159,159,2,7
PTCH-41-84-RU,99,99,1,6
PTCH-41-96-RU,119,119,2,6
PTCH-41-RU,99,0,999,6
PTCH-41-RU-CUS,0,0,5,2.4
PTCH-5-RU,99,0,999,6
PTCH-5-RU-CUS,0,0,5,2.4
PTCH-5-RUVAL,119,0,999,0
PTCH-5-RUVAL-108,159,159,2,7
PTCH-5-RUVAL-120,179,179,2,7
PTCH-5-RUVAL-84,119,119,1,6
PTCH-5-RUVAL-96,139,139,2,6
PTCH-54-108-RU,139,139,2,7
PTCH-54-120-RU,159,159,2,7
PTCH-54-84-RU,99,99,1,6
PTCH-54-96-RU,119,119,2,6
PTCH-54-RU,99,0,999,6
PTCH-54-RU-CUS,0,0,5,2.4
PTCH-87-108-RU,139,139,2,7
PTCH-87-120-RU,159,159,2,7
PTCH-87-84-RU,99,99,1,6
PTCH-87-96-RU,119,119,2,6
PTCH-87-RU,99,0,999,6
PTCH-87-RU-CUS,0,0,5,2.4
PTCH-JTSP001,89,0,16,6
PTCH-JTSP001-108,25,25,3,7
PTCH-JTSP001-108,114,114,2,7
PTCH-JTSP001-120,124,124,2,7
PTCH-JTSP001-84,0,0,1,6
PTCH-JTSP001-84,89,89,1,6
PTCH-JTSP001-96,15,15,2,6
PTCH-JTSP001-96,104,104,2,6
PTCH-JTSP001-CUS,0,0,5,2.4
PTCH-JTSP001-SW,0.99,0,999,0.05
PTCH-JTSP003,69,0,0,1
PTCH-JTSP003,89,0,18,6
PTCH-JTSP003-108,114,114,2,7
PTCH-JTSP003-120,124,124,2,7
PTCH-JTSP003-84,89,89,1,6
PTCH-JTSP003-96,104,104,2,6
PTCH-JTSP003-CUS,0,0,5,2.4
PTCH-JTSP003-SW,0.99,0,999,0.05
PTCH-JTSP005,89,0,10,6
PTCH-JTSP005-108,114,114,2,7
PTCH-JTSP005-108-RU,139,139,2,0
PTCH-JTSP005-120,124,124,2,7
PTCH-JTSP005-84,89,89,1,6
PTCH-JTSP005-96,104,104,2,6
PTCH-JTSP005-CUS,0,0,5,2.4
PTCH-JTSP005-RU-CUS,0,0,0,0
PTCH-JTSP005-SW,0.99,0,999,0.05
PTCH-JTSP100,69,0,0,1
PTCH-JTSP100,89,0,7,6
PTCH-JTSP100-108,25,25,3,7
PTCH-JTSP100-108,114,114,2,7
PTCH-JTSP100-120,35,35,4,7
PTCH-JTSP100-120,124,124,2,7
PTCH-JTSP100-84,0,0,1,6
PTCH-JTSP100-84,89,89,1,6
PTCH-JTSP100-96,15,15,2,6
PTCH-JTSP100-96,104,104,2,6
PTCH-JTSP100-CUS,0,0,5,2.4
PTCH-JTSP100-SW,0.99,0,999,0.05
PTCH-JTSP102,69,0,0,1
PTCH-JTSP102,89,0,12,6
PTCH-JTSP102-108,25,25,3,7
PTCH-JTSP102-108,114,114,2,7
PTCH-JTSP102-120,35,35,4,7
PTCH-JTSP102-120,124,124,2,7
PTCH-JTSP102-84,0,0,1,6
PTCH-JTSP102-84,89,89,1,6
PTCH-JTSP102-96,15,15,2,6
PTCH-JTSP102-96,104,104,2,6
PTCH-JTSP102-CUS,0,0,5,2.4
PTCH-JTSP102-SW,0.99,0,999,0.05
PTCH-JTSP104,89,0,23,6
PTCH-JTSP104-108,114,114,2,7
PTCH-JTSP104-120,124,124,2,7
PTCH-JTSP104-84,89,89,1,6
PTCH-JTSP104-96,104,104,2,6
PTCH-JTSP104-CUS,0,0,5,2.4
PTCH-JTSP104-SW,0.99,0,999,0.05
PTCH-JTSP1066,89,0,2,6
PTCH-JTSP1066-108,114,114,2,7
PTCH-JTSP1066-120,124,124,2,7
PTCH-JTSP1066-84,89,89,1,6
PTCH-JTSP1066-96,104,104,2,6
PTCH-JTSP1066-CUS,0,0,5,2.4
PTCH-JTSP1066-SW,0.99,0,999,0.05
PTCH-JTSP112,89,0,4,6
PTCH-JTSP112-108,114,114,2,7
PTCH-JTSP112-120,124,124,2,7
PTCH-JTSP112-120-RU,159,159,2,0
PTCH-JTSP112-84,89,89,1,6
PTCH-JTSP112-96,104,104,2,6
PTCH-JTSP112-CUS,0,0,5,2.4
PTCH-JTSP112-SW,0.99,0,999,0.05
PTCH-JTSP120,89,0,8,6
PTCH-JTSP120-108,114,114,2,7
PTCH-JTSP120-120,124,124,2,7
PTCH-JTSP120-84,89,89,1,6
PTCH-JTSP120-96,104,104,2,6
PTCH-JTSP120-CUS,0,0,5,2.4
PTCH-JTSP120-SW,0.99,0,999,0.05
PTCH-JTSP130907,89,0,0,6
PTCH-JTSP130907,94,0,,22
PTCH-JTSP130907-108,0,0,0,7
PTCH-JTSP130907-108,114,114,2,7
PTCH-JTSP130907-120,10,10,0,7
PTCH-JTSP130907-120,124,124,2,7
PTCH-JTSP130907-84,89,89,1,6
PTCH-JTSP130907-96,104,104,2,6
PTCH-JTSP130907-CUS,0,0,5,2.4
PTCH-JTSP130907-SW,0.99,0,999,0.05
PTCH-JTSP190912,89,0,11,6
PTCH-JTSP190912-108,114,114,2,7
PTCH-JTSP190912-120,124,124,2,7
PTCH-JTSP190912-84,89,89,1,6
PTCH-JTSP190912-96,104,104,2,6
PTCH-JTSP190912-CUS,0,0,5,2.4
PTCH-JTSP190912-SW,0.99,0,999,0.05
PTCH-JTSP194010,89,0,13,6
PTCH-JTSP194010-108,114,114,2,7
PTCH-JTSP194010-120,124,124,2,7
PTCH-JTSP194010-84,89,89,1,6
PTCH-JTSP194010-96,104,104,2,6
PTCH-JTSP194010-CUS,0,0,5,2.4
PTCH-JTSP194010-SW,0.99,0,999,0.05
PTCH-JTSP202,89,0,21,6
PTCH-JTSP202-108,114,114,2,7
PTCH-JTSP202-120,124,124,2,7
PTCH-JTSP202-84,89,89,1,6
PTCH-JTSP202-96,104,104,2,6
PTCH-JTSP202-CUS,0,0,5,2.4
PTCH-JTSP202-SW,0.99,0,999,0.05
PTCH-JTSP203,89,0,19,6
