Part Number,Description,Quantity of Products,ETA Backorder date,DISCONTINUED,Qty
""SHCH-ORG2-108-PR"",""Custom Off White Solid Faux Organza Sheer"",""405"","""",""No"",""""
""SHCH-VOL3-84-PR"",""Pair (2 Panels) Solid Off White Voile Poly Sheer Curtain"",""591"","""",""No"",""""
""SHCH-VOL3-96-PR"",""Pair (2 Panels) Solid Off White Voile Poly Sheer Curtain"",""1434"","""",""No"",""""
""SHCH-VOL3-108-PR"",""Pair (2 Panels) Solid Off White Voile Poly Sheer Curtain"",""1546"","""",""No"",""""
""SHCH-VOL3-120-PR"",""Pair (2 Panels) Solid Off White Voile Poly Sheer Curtain"",""553"","""",""No"",""""
""SHCH-VOL1-84-PR"",""Pair (2 Panels) Solid White Voile Poly Sheer Curtain"",""332"","""",""No"",""""
""SHCH-VOL1-96-PR"",""Pair (2 Panels) Solid White Voile Poly Sheer Curtain"",""1092"","""",""No"",""""
""SHCH-VOL1-108-PR"",""Pair (2 Panels) Solid White Voile Poly Sheer Curtain"",""1061"","""",""No"",""""
""SHCH-VOL1-120-PR"",""Pair (2 Panels) Solid White Voile Poly Sheer Curtain"",""557"","""",""No"",""""
""SHCH-ORG1-120-PR"",""Pair (2 Panels) White Solid Faux Organza Sheer Curtain"",""326"","""",""No"",""""
""SHCH-ORG1-84-PR"",""Pair (2 Panels) White Solid Faux Organza Sheer Curtain"",""206"","""",""No"",""""
""SHCH-ORG1-96-PR"",""Pair (2 Panels) White Solid Faux Organza Sheer Curtain"",""510"","""",""No"",""""
""SHCH-ORG1-108-PR"",""Pair (2 Panels) White Solid Faux Organza Sheer Curtain"",""555"","""",""No"",""""
""SHCH-LH94A-84"",""Palazzo Gold Banded Sheer Curtain"",""193"","""",""No"",""""
""SHCH-LH159-84"",""Palazzo White Banded Sheer Curtain"",""80"","""",""No"",""""
""SHCH-LH159-96"",""Palazzo White Banded Sheer Curtain"",""148"","""",""No"",""""
""SHCH-LH159-108"",""Palazzo White Banded Sheer Curtain"",""144"","""",""No"",""""
""PRTW-D21-96"",""Palu Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D21-108"",""Palu Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D21-120"",""Palu Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D21-84"",""Palu Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D27-84"",""Panama Printed Cotton Curtain"",""44"","""",""No"",""""
""PRTW-D27-96"",""Panama Printed Cotton Curtain"",""87"","""",""No"",""""
""PRTW-D27-108"",""Panama Printed Cotton Curtain"",""99"","""",""No"",""""
""PRTW-D27-120"",""Panama Printed Cotton Curtain"",""41"","""",""No"",""""
""PTFFLK-C30-84"",""Parisian Tan Flocked Faux Silk Curtain"",""78"","""",""No"",""""
""PTFFLK-C30-96"",""Parisian Tan Flocked Faux Silk Curtain"",""133"","""",""No"",""""
""PTFFLK-C30-108"",""Parisian Tan Flocked Faux Silk Curtain"",""101"","""",""No"",""""
""PTFFLK-C30-120"",""Parisian Tan Flocked Faux Silk Curtain"",""83"","""",""No"",""""
""BOCH-PL1607-108"",""Parisian Taupe Bellino Blackout Curtain"",""143"","""",""No"",""""
""BOCH-PL1607-120"",""Parisian Taupe Bellino Blackout Curtain"",""32"","""",""No"",""""
""BOCH-PL1607-84"",""Parisian Taupe Bellino Blackout Curtain"",""66"","""",""No"",""""
""BOCH-PL1607-96"",""Parisian Taupe Bellino Blackout Curtain"",""144"","""",""No"",""""
""PTFFLK-C22B-84"",""Pavillion Pearl Flocked Faux Silk Curtain"",""0"","""",""No"",""""
""PTFFLK-C22B-96"",""Pavillion Pearl Flocked Faux Silk Curtain"",""0"","""",""No"",""""
""PTFFLK-C22B-108"",""Pavillion Pearl Flocked Faux Silk Curtain"",""0"","""",""No"",""""
""PTFFLK-C22B-120"",""Pavillion Pearl Flocked Faux Silk Curtain"",""0"","""",""No"",""""
""PTFFLK-C22A-120"",""Pavillion Silver Flocked Faux Silk Curtain"",""51"","""",""No"",""""
""PTFFLK-C22A-84"",""Pavillion Silver Flocked Faux Silk Curtain"",""40"","""",""No"",""""
""PTFFLK-C22A-96"",""Pavillion Silver Flocked Faux Silk Curtain"",""119"","""",""No"",""""
""PTFFLK-C22A-108"",""Pavillion Silver Flocked Faux Silk Curtain"",""105"","""",""No"",""""
""FHLCH-416017-84"",""Pepper Gray Heavy Faux Linen Curtain"",""60"","""",""No"",""""
""FHLCH-416017-96"",""Pepper Gray Heavy Faux Linen Curtain"",""119"","""",""No"",""""
""FHLCH-416017-108"",""Pepper Gray Heavy Faux Linen Curtain"",""94"","""",""No"",""""
""FHLCH-416017-120"",""Pepper Gray Heavy Faux Linen Curtain"",""31"","""",""No"",""""
""BOCH-PL1609-120"",""Persimmon Bellino Blackout Curtain"",""116"","""",""No"",""""
""BOCH-PL1609-84"",""Persimmon Bellino Blackout Curtain"",""58"","""",""No"",""""
""BOCH-PL1609-96"",""Persimmon Bellino Blackout Curtain"",""132"","""",""No"",""""
""BOCH-PL1609-108"",""Persimmon Bellino Blackout Curtain"",""179"","""",""No"",""""
""PRTW-D30-120"",""Picante Stripes Printed Cotton Curtain"",""37"","""",""No"",""""
""PRTW-D30-84"",""Picante Stripes Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D30-96"",""Picante Stripes Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D30-108"",""Picante Stripes Printed Cotton Curtain"",""38"","""",""No"",""""
""SHCH-LH130-96"",""Piera Taupe Gray Patterned Sheer Curtain"",""156"","""",""No"",""""
""SHCH-LH130-108"",""Piera Taupe Gray Patterned Sheer Curtain"",""0"","""",""No"",""""
""SHCH-LH130-84"",""Piera Taupe Gray Patterned Sheer Curtain"",""95"","""",""No"",""""
""BOCH-KC91B-84"",""Pink Polka Dot Blackout Curtain"",""194"","""",""No"",""""
""BOCH-KC91B-96"",""Pink Polka Dot Blackout Curtain"",""186"","""",""No"",""""
""BOCH-KC91B-108"",""Pink Polka Dot Blackout Curtain"",""249"","""",""No"",""""
""BOCH-KC91B-120"",""Pink Polka Dot Blackout Curtain"",""124"","""",""No"",""""
""PTFFLK-C21B-108"",""Piscean Bone Flocked Faux Silk Curtain"",""95"","""",""No"",""""
""PTFFLK-C21B-120"",""Piscean Bone Flocked Faux Silk Curtain"",""47"","""",""No"",""""
""PTFFLK-C21B-96"",""Piscean Bone Flocked Faux Silk Curtain"",""70"","""",""No"",""""
""PTFFLK-C21B-84"",""Piscean Bone Flocked Faux Silk Curtain"",""40"","""",""No"",""""
""PTFFLK-C21A-120"",""Piscean Pearl Flocked Faux Silk Curtain"",""40"","""",""No"",""""
""PTFFLK-C21A-84"",""Piscean Pearl Flocked Faux Silk Curtain"",""48"","""",""No"",""""
""PTFFLK-C21A-96"",""Piscean Pearl Flocked Faux Silk Curtain"",""78"","""",""No"",""""
""PTFFLK-C21A-108"",""Piscean Pearl Flocked Faux Silk Curtain"",""72"","""",""No"",""""
""BOCH-KC8-96"",""Pistachio Stripe Blackout Curtain"",""246"","""",""No"",""""
""BOCH-KC8-108"",""Pistachio Stripe Blackout Curtain"",""205"","""",""No"",""""
""BOCH-KC8-120"",""Pistachio Stripe Blackout Curtain"",""156"","""",""No"",""""
""BOCH-KC8-84"",""Pistachio Stripe Blackout Curtain"",""133"","""",""No"",""""
""PTFFLK-C26-84"",""Pompeii Blue Flocked Faux Silk Curtain"",""53"","""",""No"",""""
""PTFFLK-C26-96"",""Pompeii Blue Flocked Faux Silk Curtain"",""67"","""",""No"",""""
""PTFFLK-C26-108"",""Pompeii Blue Flocked Faux Silk Curtain"",""59"","""",""No"",""""
""PTFFLK-C26-120"",""Pompeii Blue Flocked Faux Silk Curtain"",""45"","""",""No"",""""
""FHLCH-314052-96"",""Poppyseed Heavy Faux Linen Curtain"",""114"","""",""No"",""""
""FHLCH-314052-108"",""Poppyseed Heavy Faux Linen Curtain"",""92"","""",""No"",""""
""FHLCH-314052-120"",""Poppyseed Heavy Faux Linen Curtain"",""23"","""",""No"",""""
""FHLCH-314052-84"",""Poppyseed Heavy Faux Linen Curtain"",""64"","""",""No"",""""
""BOCH-KC28-84"",""Portside Stripe Blackout Curtain"",""0"","""",""No"",""""
""BOCH-KC28-96"",""Portside Stripe Blackout Curtain"",""92"","""",""No"",""""
""BOCH-KC28-108"",""Portside Stripe Blackout Curtain"",""119"","""",""No"",""""
""BOCH-KC28-120"",""Portside Stripe Blackout Curtain"",""71"","""",""No"",""""
""BOCH-201305-84"",""Precious Pink Blackout Curtain"",""0"","""",""No"",""""
""BOCH-201305-96"",""Precious Pink Blackout Curtain"",""97"","""",""No"",""""
""BOCH-201305-108"",""Precious Pink Blackout Curtain"",""213"","""",""No"",""""
""BOCH-201305-120"",""Precious Pink Blackout Curtain"",""110"","""",""No"",""""
""BOCH-201305-84-GR"",""Precious Pink Grommet Blackout Curtain"",""123"","""",""No"",""""
""BOCH-201305-96-GR"",""Precious Pink Grommet Blackout Curtain"",""243"","""",""No"",""""
""BOCH-201305-108-GR"",""Precious Pink Grommet Blackout Curtain"",""249"","""",""No"",""""
""BOCH-201305-120-GR"",""Precious Pink Grommet Blackout Curtain"",""124"","""",""No"",""""
""PTFFLK-C2-120"",""Renaissance Paprika Flocked Faux Silk Curtain"",""37"","""",""No"",""""
""PTFFLK-C2-108"",""Renaissance Paprika Flocked Faux Silk Curtain"",""83"","""",""No"",""""
""PTFFLK-C2-84"",""Renaissance Paprika Flocked Faux Silk Curtain"",""29"","""",""No"",""""
""PTFFLK-C2-96"",""Renaissance Paprika Flocked Faux Silk Curtain"",""88"","""",""No"",""""
""SHCH-LH20132-108"",""Sabrina Taupe Patterned Sheer Curtain"",""146"","""",""No"",""""
""SHCH-LH20132-84"",""Sabrina Taupe Patterned Sheer Curtain"",""93"","""",""No"",""""
""SHCH-LH20132-96"",""Sabrina Taupe Patterned Sheer Curtain"",""124"","""",""No"",""""
""PRTW-D04-84"",""Sahara Desert Printed Cotton Curtain"",""49"","""",""No"",""""
""PRTW-D04-96"",""Sahara Desert Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D04-108"",""Sahara Desert Printed Cotton Curtain"",""110"","""",""No"",""""
""PRTW-D04-120"",""Sahara Desert Printed Cotton Curtain"",""92"","""",""No"",""""
""BOCH-PL1601-84"",""Sand Dollar Bellino Blackout Curtain"",""70"","""",""No"",""""
""BOCH-PL1601-96"",""Sand Dollar Bellino Blackout Curtain"",""96"","""",""No"",""""
""BOCH-PL1601-108"",""Sand Dollar Bellino Blackout Curtain"",""60"","""",""No"",""""
""BOCH-PL1601-120"",""Sand Dollar Bellino Blackout Curtain"",""0"","""",""No"",""""
""BOCH-KC20-84"",""Santos Blackout Curtain"",""0"","""",""No"",""""
""BOCH-KC20-120"",""Santos Blackout Curtain"",""83"","""",""No"",""""
""BOCH-KC20-96"",""Santos Blackout Curtain"",""62"","""",""No"",""""
""BOCH-KC20-108"",""Santos Blackout Curtain"",""138"","""",""No"",""""
""BOCH-KC25-84"",""Seville Grey & Gold Blackout Curtain"",""94"","""",""No"",""""
""BOCH-KC25-96"",""Seville Grey & Gold Blackout Curtain"",""130"","""",""No"",""""
""BOCH-KC25-108"",""Seville Grey & Gold Blackout Curtain"",""122"","""",""No"",""""
""BOCH-KC25-120"",""Seville Grey & Gold Blackout Curtain"",""26"","""",""No"",""""
""BOCH-KC21-84"",""Seville Grey & Silver Blackout Curtain"",""188"","""",""No"",""""
""BOCH-KC21-96"",""Seville Grey & Silver Blackout Curtain"",""398"","""",""No"",""""
""BOCH-KC21-108"",""Seville Grey & Silver Blackout Curtain"",""398"","""",""No"",""""
""BOCH-KC21-120"",""Seville Grey & Silver Blackout Curtain"",""186"","""",""No"",""""
""VPCH-VET1211-96"",""Signature Amber Gold Doublewide Blackout Velvet Curtain"",""104"","""",""No"",""""
""VPCH-VET1211-108"",""Signature Amber Gold Doublewide Blackout Velvet Curtain"",""162"","""",""No"",""""
""VPCH-VET1211-120"",""Signature Amber Gold Doublewide Blackout Velvet Curtain"",""63"","""",""No"",""""
""VPCH-VET1211-84"",""Signature Amber Gold Doublewide Blackout Velvet Curtain"",""58"","""",""No"",""""
""VPCH-VET1212-108"",""Signature Black Doublewide Blackout Velvet Curtain"",""128"","""",""No"",""""
""VPCH-VET1212-120"",""Signature Black Doublewide Blackout Velvet Curtain"",""60"","""",""No"",""""
""VPCH-VET1212-96"",""Signature Black Doublewide Blackout Velvet Curtain"",""183"","""",""No"",""""
""VPCH-VET1212-84"",""Signature Black Doublewide Blackout Velvet Curtain"",""84"","""",""No"",""""
""VPCH-192018-96"",""Signature Burgundy Blackout Velvet Curtain"",""179"","""",""No"",""""
""VPCH-192018-108"",""Signature Burgundy Blackout Velvet Curtain"",""200"","""",""No"",""""
""VPCH-192018-120"",""Signature Burgundy Blackout Velvet Curtain"",""118"","""",""No"",""""
""VPCH-192018-84"",""Signature Burgundy Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-VET1216-84"",""Signature Burgundy Doublewide Blackout Velvet Curtain"",""41"","""",""No"",""""
""VPCH-VET1216-96"",""Signature Burgundy Doublewide Blackout Velvet Curtain"",""130"","""",""No"",""""
""VPCH-VET1216-108"",""Signature Burgundy Doublewide Blackout Velvet Curtain"",""149"","""",""No"",""""
""VPCH-VET1216-120"",""Signature Burgundy Doublewide Blackout Velvet Curtain"",""53"","""",""No"",""""
""VPCH-192018-108-GRBO"",""Signature Burgundy Grommet Blackout Velvet Curtain"",""74"","""",""No"",""""
""VPCH-192018-120-GRBO"",""Signature Burgundy Grommet Blackout Velvet Curtain"",""46"","""",""No"",""""
""VPCH-192018-84-GRBO"",""Signature Burgundy Grommet Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-192018-96-GRBO"",""Signature Burgundy Grommet Blackout Velvet Curtain"",""78"","""",""No"",""""
""VPCH-192315-120"",""Signature Eggplant Blackout Velvet Curtain"",""149"","""",""No"",""""
""VPCH-192315-84"",""Signature Eggplant Blackout Velvet Curtain"",""80"","""",""No"",""""
""VPCH-192315-96"",""Signature Eggplant Blackout Velvet Curtain"",""186"","""",""No"",""""
""VPCH-192315-108"",""Signature Eggplant Blackout Velvet Curtain"",""274"","""",""No"",""""
""VPCH-VET1218-84"",""Signature Eggplant Doublewide Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-VET1218-96"",""Signature Eggplant Doublewide Blackout Velvet Curtain"",""82"","""",""No"",""""
""VPCH-VET1218-108"",""Signature Eggplant Doublewide Blackout Velvet Curtain"",""85"","""",""No"",""""
""VPCH-VET1218-120"",""Signature Eggplant Doublewide Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-192315-84-GRBO"",""Signature Eggplant Grommet Blackout Velvet Curtain"",""93"","""",""No"",""""
""VPCH-192315-96-GRBO"",""Signature Eggplant Grommet Blackout Velvet Curtain"",""267"","""",""No"",""""
""VPCH-192315-108-GRBO"",""Signature Eggplant Grommet Blackout Velvet Curtain"",""275"","""",""No"",""""
""VPCH-192315-120-GRBO"",""Signature Eggplant Grommet Blackout Velvet Curtain"",""120"","""",""No"",""""
""VPCH-193810-84"",""Signature Federal Blue Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-193810-96"",""Signature Federal Blue Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-193810-108"",""Signature Federal Blue Blackout Velvet Curtain"",""158"","""",""No"",""""
""VPCH-193810-120"",""Signature Federal Blue Blackout Velvet Curtain"",""65"","""",""No"",""""
""SHCH-OUR1921ASH-108"",""Signature Havannah Ash Striped Linen & Voile Weaved Sheer Curtain"",""0"","""",""No"",""""
""SHCH-OUR1921ASH-84"",""Signature Havannah Ash Striped Linen & Voile Weaved Sheer Curtain"",""268"","""",""No"",""""
""SHCH-OUR1921ASH-96"",""Signature Havannah Ash Striped Linen & Voile Weaved Sheer Curtain"",""175"","""",""No"",""""
""SHCH-OUR1925BLU-84"",""Signature Havannah Blue Striped Linen & Voile Weaved Sheer Curtain"",""69"","""",""No"",""""
""SHCH-OUR1925BLU-96"",""Signature Havannah Blue Striped Linen & Voile Weaved Sheer Curtain"",""26"","""",""No"",""""
""SHCH-OUR1925BLU-108"",""Signature Havannah Blue Striped Linen & Voile Weaved Sheer Curtain"",""176"","""",""No"",""""
""SHCH-OUR1922COC-84"",""Signature Havannah Cocoa Striped Linen & Voile Weaved Sheer Curtain"",""146"","""",""No"",""""
""SHCH-OUR1922COC-96"",""Signature Havannah Cocoa Striped Linen & Voile Weaved Sheer Curtain"",""41"","""",""No"",""""
""SHCH-OUR1922COC-108"",""Signature Havannah Cocoa Striped Linen & Voile Weaved Sheer Curtain"",""270"","""",""No"",""""
""SHCH-OUR1923NAT-84"",""Signature Havannah Natural Striped Linen & Voile Weaved Sheer Curtain"",""267"","""",""No"",""""
""SHCH-OUR1923NAT-96"",""Signature Havannah Natural Striped Linen & Voile Weaved Sheer Curtain"",""79"","""",""No"",""""
""SHCH-OUR1923NAT-108"",""Signature Havannah Natural Striped Linen & Voile Weaved Sheer Curtain"",""111"","""",""No"",""""
""VPCH-190622-84"",""Signature Hunter Green Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-190622-96"",""Signature Hunter Green Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-190622-108"",""Signature Hunter Green Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-190622-120"",""Signature Hunter Green Blackout Velvet Curtain"",""32"","""",""No"",""""
""VPCH-190622-84-GRBO"",""Signature Hunter Green Grommet Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-190622-96-GRBO"",""Signature Hunter Green Grommet Blackout Velvet Curtain"",""116"","""",""No"",""""
""VPCH-190622-108-GRBO"",""Signature Hunter Green Grommet Blackout Velvet Curtain"",""121"","""",""No"",""""
""VPCH-190622-120-GRBO"",""Signature Hunter Green Grommet Blackout Velvet Curtain"",""22"","""",""No"",""""
""VPCH-120601-120"",""Signature Ivory Blackout Velvet Curtain"",""112"","""",""No"",""""
""VPCH-120601-84"",""Signature Ivory Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-120601-96"",""Signature Ivory Blackout Velvet Curtain"",""123"","""",""No"",""""
""VPCH-120601-108"",""Signature Ivory Blackout Velvet Curtain"",""200"","""",""No"",""""
""VPCH-1-20601-CUS"",""Signature Ivory Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-VET1217-84"",""Signature Ivory Doublewide Blackout Velvet Curtain"",""130"","""",""No"",""""
""VPCH-VET1217-96"",""Signature Ivory Doublewide Blackout Velvet Curtain"",""249"","""",""No"",""""
""VPCH-VET1217-108"",""Signature Ivory Doublewide Blackout Velvet Curtain"",""245"","""",""No"",""""
""VPCH-VET1217-120"",""Signature Ivory Doublewide Blackout Velvet Curtain"",""128"","""",""No"",""""
""VPCH-120601-84-GRBO"",""Signature Ivory Grommet Blackout Velvet Curtain"",""58"","""",""No"",""""
""VPCH-120601-96-GRBO"",""Signature Ivory Grommet Blackout Velvet Curtain"",""92"","""",""No"",""""
""VPCH-120601-108-GRBO"",""Signature Ivory Grommet Blackout Velvet Curtain"",""114"","""",""No"",""""
""VPCH-120601-120-GRBO"",""Signature Ivory Grommet Blackout Velvet Curtain"",""73"","""",""No"",""""
""VPCH-190912-84"",""Signature Java Blackout Velvet Curtain"",""64"","""",""No"",""""
""VPCH-190912-96"",""Signature Java Blackout Velvet Curtain"",""201"","""",""No"",""""
""VPCH-190912-108"",""Signature Java Blackout Velvet Curtain"",""262"","""",""No"",""""
""VPCH-190912-120"",""Signature Java Blackout Velvet Curtain"",""112"","""",""No"",""""
""VPCH-VET1214-84"",""Signature Java Doublewide Blackout Velvet Curtain"",""45"","""",""No"",""""
""VPCH-VET1214-96"",""Signature Java Doublewide Blackout Velvet Curtain"",""109"","""",""No"",""""
""VPCH-VET1214-108"",""Signature Java Doublewide Blackout Velvet Curtain"",""128"","""",""No"",""""
""VPCH-VET1214-120"",""Signature Java Doublewide Blackout Velvet Curtain"",""44"","""",""No"",""""
""VPCH-190912-84-GRBO"",""Signature Java Grommet Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-190912-96-GRBO"",""Signature Java Grommet Blackout Velvet Curtain"",""110"","""",""No"",""""
""VPCH-190912-108-GRBO"",""Signature Java Grommet Blackout Velvet Curtain"",""97"","""",""No"",""""
""VPCH-190912-120-GRBO"",""Signature Java Grommet Blackout Velvet Curtain"",""47"","""",""No"",""""
""VPCH-194023-84"",""Signature Midnight Blue Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-194023-96"",""Signature Midnight Blue Blackout Velvet Curtain"",""36"","""",""No"",""""
""VPCH-194023-108"",""Signature Midnight Blue Blackout Velvet Curtain"",""97"","""",""No"",""""
""VPCH-194023-120"",""Signature Midnight Blue Blackout Velvet Curtain"",""49"","""",""No"",""""
""VPCH-VET1215-84"",""Signature Midnight Blue Doublewide Blackout Velvet Curtain"",""37"","""",""No"",""""
""VPCH-VET1215-96"",""Signature Midnight Blue Doublewide Blackout Velvet Curtain"",""117"","""",""No"",""""
""VPCH-VET1215-108"",""Signature Midnight Blue Doublewide Blackout Velvet Curtain"",""194"","""",""No"",""""
""VPCH-VET1215-120"",""Signature Midnight Blue Doublewide Blackout Velvet Curtain"",""61"","""",""No"",""""
""VPCH-194023-84-GRBO"",""Signature Midnight Blue Grommet Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-194023-96-GRBO"",""Signature Midnight Blue Grommet Blackout Velvet Curtain"",""60"","""",""No"",""""
""VPCH-194023-108-GRBO"",""Signature Midnight Blue Grommet Blackout Velvet Curtain"",""129"","""",""No"",""""
""VPCH-194023-120-GRBO"",""Signature Midnight Blue Grommet Blackout Velvet Curtain"",""83"","""",""No"",""""
""VPCH-184005-120"",""Signature Natural Grey Blackout Velvet Curtain"",""91"","""",""No"",""""
""VPCH-184005-108"",""Signature Natural Grey Blackout Velvet Curtain"",""232"","""",""No"",""""
""VPCH-184005-84"",""Signature Natural Grey Blackout Velvet Curtain"",""76"","""",""No"",""""
""VPCH-184005-96"",""Signature Natural Grey Blackout Velvet Curtain"",""180"","""",""No"",""""
""VPCH-184005-108-GRBO"",""Signature Natural Grey Grommet Blackout Velvet Curtain"",""149"","""",""No"",""""
""VPCH-184005-120-GRBO"",""Signature Natural Grey Grommet Blackout Velvet Curtain"",""58"","""",""No"",""""
""VPCH-184005-84-GRBO"",""Signature Natural Grey Grommet Blackout Velvet Curtain"",""24"","""",""No"",""""
""VPCH-184005-96-GRBO"",""Signature Natural Grey Grommet Blackout Velvet Curtain"",""228"","""",""No"",""""
""VPCH-110602-84"",""Signature Off White Blackout Velvet Curtain"",""85"","""",""No"",""""
""VPCH-110602-96"",""Signature Off White Blackout Velvet Curtain"",""110"","""",""No"",""""
""VPCH-110602-108"",""Signature Off White Blackout Velvet Curtain"",""223"","""",""No"",""""
""VPCH-110602-120"",""Signature Off White Blackout Velvet Curtain"",""118"","""",""No"",""""
""VPCH-VET1219-96"",""Signature Off White Doublewide Blackout Velvet Curtain"",""283"","""",""No"",""""
""VPCH-VET1219-108"",""Signature Off White Doublewide Blackout Velvet Curtain"",""283"","""",""No"",""""
""VPCH-VET1219-120"",""Signature Off White Doublewide Blackout Velvet Curtain"",""179"","""",""No"",""""
""VPCH-VET1219-84"",""Signature Off White Doublewide Blackout Velvet Curtain"",""171"","""",""No"",""""
""VPCH-110602-84-GRBO"",""Signature Off White Grommet Blackout Velvet Curtain"",""77"","""",""No"",""""
""VPCH-110602-96-GRBO"",""Signature Off White Grommet Blackout Velvet Curtain"",""165"","""",""No"",""""
""VPCH-110602-108-GRBO"",""Signature Off White Grommet Blackout Velvet Curtain"",""199"","""",""No"",""""
""VPCH-110602-120-GRBO"",""Signature Off White Grommet Blackout Velvet Curtain"",""103"","""",""No"",""""
""SHCH-VOL3-84-DLSW"",""Doublewide Solid Off White Voile Poly Sheer Curtain"",""95"","""",""No"",""""
""SHCH-VOL3-96-DLSW"",""Doublewide Solid Off White Voile Poly Sheer Curtain"",""124"","""",""No"",""""
""SHCH-VOL3-108-DLSW"",""Doublewide Solid Off White Voile Poly Sheer Curtain"",""142"","""",""No"",""""
""SHCH-VOL3-120-DLSW"",""Doublewide Solid Off White Voile Poly Sheer Curtain"",""76"","""",""No"",""""
""VPCH-145002-108"",""Signature Silver Grey Blackout Velvet Curtain"",""203"","""",""No"",""""
""VPCH-145002-120"",""Signature Silver Grey Blackout Velvet Curtain"",""95"","""",""No"",""""
""VPCH-145002-84"",""Signature Silver Grey Blackout Velvet Curtain"",""126"","""",""No"",""""
""VPCH-145002-96"",""Signature Silver Grey Blackout Velvet Curtain"",""111"","""",""No"",""""
""VPCH-VET1213-120"",""Signature Silver Grey Doublewide Blackout Velvet Curtain"",""85"","""",""No"",""""
""VPCH-VET1213-84"",""Signature Silver Grey Doublewide Blackout Velvet Curtain"",""83"","""",""No"",""""
""VPCH-VET1213-96"",""Signature Silver Grey Doublewide Blackout Velvet Curtain"",""190"","""",""No"",""""
""VPCH-VET1213-108"",""Signature Silver Grey Doublewide Blackout Velvet Curtain"",""196"","""",""No"",""""
""VPCH-145002-84-GRBO"",""Signature Silver Grey Grommet Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-145002-96-GRBO"",""Signature Silver Grey Grommet Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-145002-108-GRBO"",""Signature Silver Grey Grommet Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-145002-120-GRBO"",""Signature Silver Grey Grommet Blackout Velvet Curtain"",""41"","""",""No"",""""
""VPCH-194007-84"",""Signature Warm Black Blackout Velvet Curtain"",""133"","""",""No"",""""
""VPCH-194007-96"",""Signature Warm Black Blackout Velvet Curtain"",""99"","""",""No"",""""
""VPCH-194007-108"",""Signature Warm Black Blackout Velvet Curtain"",""107"","""",""No"",""""
""VPCH-194007-120"",""Signature Warm Black Blackout Velvet Curtain"",""35"","""",""No"",""""
""VPCH-194007-120-GRBO"",""Signature Warm Black Grommet Blackout Velvet Curtain"",""102"","""",""No"",""""
""VPCH-194007-84-GRBO"",""Signature Warm Black Grommet Blackout Velvet Curtain"",""88"","""",""No"",""""
""VPCH-194007-96-GRBO"",""Signature Warm Black Grommet Blackout Velvet Curtain"",""266"","""",""No"",""""
""VPCH-194007-108-GRBO"",""Signature Warm Black Grommet Blackout Velvet Curtain"",""255"","""",""No"",""""
""VPCH-141113-96"",""Signature Wheat Blackout Velvet Curtain"",""174"","""",""No"",""""
""VPCH-141113-108"",""Signature Wheat Blackout Velvet Curtain"",""60"","""",""No"",""""
""VPCH-141113-120"",""Signature Wheat Blackout Velvet Curtain"",""0"","""",""No"",""""
""VPCH-141113-84"",""Signature Wheat Blackout Velvet Curtain"",""0"","""",""No"",""""
""SHCH-VOL1-84-DLSW"",""Doublewide Solid White Voile Poly Sheer Curtain"",""82"","""",""No"",""""
""SHCH-VOL1-96-DLSW"",""Doublewide Solid White Voile Poly Sheer Curtain"",""92"","""",""No"",""""
""SHCH-VOL1-108-DLSW"",""Doublewide Solid White Voile Poly Sheer Curtain"",""108"","""",""No"",""""
""SHCH-VOL1-120-DLSW"",""Doublewide Solid White Voile Poly Sheer Curtain"",""76"","""",""No"",""""
""PRTW-D22-108"",""Sorong Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D22-120"",""Sorong Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D22-84"",""Sorong Printed Cotton Curtain"",""0"","""",""No"",""""
""PRTW-D22-96"",""Sorong Printed Cotton Curtain"",""0"","""",""No"",""""
