SKU,Inventory,PRICE,DISCONTINUED,Active,Name,subsku,upc,inventory parent
"VPCH-110602-96","110","94.0000",,Active,"Signature Off White Blackout Velvet Curtain","VPCH-110602-96","797734457162","110"
"VPCH-110602-108","223","104.0000",,Active,"Signature Off White Blackout Velvet Curtain","VPCH-110602-108","797734457179","223"
"VPCH-110602-120","118","114.0000",,Active,"Signature Off White Blackout Velvet Curtain","VPCH-110602-120","610395222811","118"
"VPCH-VET1219-96","283","159.0000",,Active,"Signature Off White Doublewide Blackout Velvet Curtain","VPCH-VET1219-96","799665813574","283"
"VPCH-VET1219-108","283","169.0000",,Active,"Signature Off White Doublewide Blackout Velvet Curtain","VPCH-VET1219-108","799665813581","283"
"VPCH-VET1219-120","179","179.0000",,Active,"Signature Off White Doublewide Blackout Velvet Curtain","VPCH-VET1219-120","799665813598","179"
"VPCH-VET1219-84","171","149.0000",,Active,"Signature Off White Doublewide Blackout Velvet Curtain","VPCH-VET1219-84","799665813567","171"
"VPCH-110602-84-GRBO","77","79.0000",,Active,"Signature Off White Grommet Blackout Velvet Curtain","VPCH-110602-84-GRBO","610395221913","77"
"VPCH-110602-96-GRBO","165","94.0000",,Active,"Signature Off White Grommet Blackout Velvet Curtain","VPCH-110602-96-GRBO","610395221944","165"
"VPCH-110602-108-GRBO","199","104.0000",,Active,"Signature Off White Grommet Blackout Velvet Curtain","VPCH-110602-108-GRBO","610395221920","199"
"VPCH-110602-120-GRBO","103","114.0000",,Active,"Signature Off White Grommet Blackout Velvet Curtain","VPCH-110602-120-GRBO","610395221937","103"
"SHCH-VOL3-84-DLSW","95","19.9900",,Active,"Doublewide Solid Off White Voile Poly Sheer Curtain","SHCH-VOL3-84-DLSW","799665834463","95"
"SHCH-VOL3-96-DLSW","124","26.9900",,Active,"Doublewide Solid Off White Voile Poly Sheer Curtain","SHCH-VOL3-96-DLSW","799665834470","124"
"SHCH-VOL3-108-DLSW","142","32.9900",,Active,"Doublewide Solid Off White Voile Poly Sheer Curtain","SHCH-VOL3-108-DLSW","799665834487","142"
"SHCH-VOL3-120-DLSW","76","37.9900",,Active,"Doublewide Solid Off White Voile Poly Sheer Curtain","SHCH-VOL3-120-DLSW","799665834494","76"
"VPCH-145002-108","203","104.0000",,Active,"Signature Silver Grey Blackout Velvet Curtain","VPCH-145002-108","610395222910","203"
"VPCH-145002-120","95","114.0000",,Active,"Signature Silver Grey Blackout Velvet Curtain","VPCH-145002-120","610395222927","95"
"VPCH-145002-84","126","79.0000",,Active,"Signature Silver Grey Blackout Velvet Curtain","VPCH-145002-84","610395222903","126"
"VPCH-145002-96","111","94.0000",,Active,"Signature Silver Grey Blackout Velvet Curtain","VPCH-145002-96","610395222934","111"
"VPCH-VET1213-120","85","179.0000",,Active,"Signature Silver Grey Doublewide Blackout Velvet Curtain","VPCH-VET1213-120","610395224914","85"
"VPCH-VET1213-84","83","149.0000",,Active,"Signature Silver Grey Doublewide Blackout Velvet Curtain","VPCH-VET1213-84","610395224891","83"
"VPCH-VET1213-96","190","159.0000",,Active,"Signature Silver Grey Doublewide Blackout Velvet Curtain","VPCH-VET1213-96","610395224921","190"
"VPCH-VET1213-108","196","169.0000",,Active,"Signature Silver Grey Doublewide Blackout Velvet Curtain","VPCH-VET1213-108","610395224907","196"
"VPCH-145002-84-GRBO","0","79.0000",,Active,"Signature Silver Grey Grommet Blackout Velvet Curtain","VPCH-145002-84-GRBO","610395221999","0"
"VPCH-145002-96-GRBO","0","94.0000",,Active,"Signature Silver Grey Grommet Blackout Velvet Curtain","VPCH-145002-96-GRBO","610395222026","0"
"VPCH-145002-108-GRBO","0","104.0000",,Active,"Signature Silver Grey Grommet Blackout Velvet Curtain","VPCH-145002-108-GRBO","610395222002","0"
"VPCH-145002-120-GRBO","41","114.0000",,Active,"Signature Silver Grey Grommet Blackout Velvet Curtain","VPCH-145002-120-GRBO","610395222019","41"
"VPCH-194007-84","133","79.0000",,Active,"Signature Warm Black Blackout Velvet Curtain","VPCH-194007-84","610395223184","133"
"VPCH-194007-96","99","94.0000",,Active,"Signature Warm Black Blackout Velvet Curtain","VPCH-194007-96","610395223214","99"
"VPCH-194007-108","107","104.0000",,Active,"Signature Warm Black Blackout Velvet Curtain","VPCH-194007-108","610395223191","107"
"VPCH-194007-120","35","114.0000",,Active,"Signature Warm Black Blackout Velvet Curtain","VPCH-194007-120","610395223207","35"
"VPCH-194007-120-GRBO","102","114.0000",,Active,"Signature Warm Black Grommet Blackout Velvet Curtain","VPCH-194007-120-GRBO","610395222255","102"
"VPCH-194007-84-GRBO","88","79.0000",,Active,"Signature Warm Black Grommet Blackout Velvet Curtain","VPCH-194007-84-GRBO","610395222231","88"
"VPCH-194007-96-GRBO","266","94.0000",,Active,"Signature Warm Black Grommet Blackout Velvet Curtain","VPCH-194007-96-GRBO","610395222262","266"
"VPCH-194007-108-GRBO","255","104.0000",,Active,"Signature Warm Black Grommet Blackout Velvet Curtain","VPCH-194007-108-GRBO","610395222248","255"
"VPCH-141113-96","174","89.0000",,Active,"Signature Wheat Blackout Velvet Curtain","VPCH-141113-96","610395222897","174"
"VPCH-141113-108","60","99.0000",,Active,"Signature Wheat Blackout Velvet Curtain","VPCH-141113-108","610395222873","60"
"VPCH-141113-120","0","109.0000",,Active,"Signature Wheat Blackout Velvet Curtain","VPCH-141113-120","610395222880","0"
"VPCH-141113-84","0","79.0000",,Active,"Signature Wheat Blackout Velvet Curtain","VPCH-141113-84","610395222866","0"
"SHCH-VOL1-84-DLSW","82","19.9900",,Active,"Doublewide Solid White Voile Poly Sheer Curtain","SHCH-VOL1-84-DLSW","799665834425","82"
"SHCH-VOL1-96-DLSW","92","26.9900",,Active,"Doublewide Solid White Voile Poly Sheer Curtain","SHCH-VOL1-96-DLSW","799665834432","92"
"SHCH-VOL1-108-DLSW","108","32.9900",,Active,"Doublewide Solid White Voile Poly Sheer Curtain","SHCH-VOL1-108-DLSW","799665834449","108"
"SHCH-VOL1-120-DLSW","76","37.9900",,Active,"Doublewide Solid White Voile Poly Sheer Curtain","SHCH-VOL1-120-DLSW","799665834456","76"
"DIS-ID511-84","0","169.0000",,Active,"Silver Bell Textured Dupioni Silk Curtain","DIS-ID511-84","610395233558","0"
"DIS-ID511-96","47","179.0000",,Active,"Silver Bell Textured Dupioni Silk Curtain","DIS-ID511-96","610395233565","47"
"DIS-ID511-108","53","189.0000",,Active,"Silver Bell Textured Dupioni Silk Curtain","DIS-ID511-108","610395233534","53"
"DIS-ID511-120","0","204.0000",,Active,"Silver Bell Textured Dupioni Silk Curtain","DIS-ID511-120","610395233541","0"
"PRTW-D22-108","0","238.9900",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-108","799665826765","0"
"PRTW-D22-120","0","258.9900",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-120","799665826758","0"
"PRTW-D22-84","0","198.9900",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-84","799665826734","0"
"PRTW-D22-96","0","218.9900",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-96","799665826741","0"
"PRTW-D22-CUS","0","0.0000",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-CUS","799665826772","0"
"SSRW-LF956-84","0","159.0000",,Active,"Spanish Moss Raw Silk Curtain","SSRW-LF956-84","799665811983","0"
"SSRW-LF956-96","21","174.0000",,Active,"Spanish Moss Raw Silk Curtain","SSRW-LF956-96","799665811990","21"
"SSRW-LF956-108","32","184.0000",,Active,"Spanish Moss Raw Silk Curtain","SSRW-LF956-108","799665811969","32"
"SSRW-LF956-120","0","194.0000",,Active,"Spanish Moss Raw Silk Curtain","SSRW-LF956-120","799665811976","0"
"BOCH-KC1-96","270","49.9900",,Active,"Sundip Stripe Blackout Curtain","BOCH-KC1-96","610395225584","270"
"BOCH-KC1-108","349","54.9900",,Active,"Sundip Stripe Blackout Curtain","BOCH-KC1-108","610395225591","349"
"BOCH-KC1-120","93","59.9900",,Active,"Sundip Stripe Blackout Curtain","BOCH-KC1-120","610395225607","93"
"BOCH-KC1-84","216","44.9900",,Active,"Sundip Stripe Blackout Curtain","BOCH-KC1-84","610395225577","216"
"DIS-ID20-84","0","169.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-84","610395223269","0"
"DIS-ID20-96","0","179.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-96","610395223276","0"
"DIS-ID20-108","90","189.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-108","610395223283","90"
"DIS-ID20-120","0","204.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-120","610395223290","0"
"DIS-ID20-CUS","0","0.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-CUS","797734449136","0"
"PTCH-JTSP1066-120","59","188.0000",,Active,"Syrah Faux Silk Taffeta Curtain","PTCH-JTSP1066-120","797734449433","59"
"SSRW-LF953-84","0","159.0000",,Active,"Terracotta Raw Silk Curtain","SSRW-LF953-84","799665811860","0"
"SSRW-LF953-96","0","174.0000",,Active,"Terracotta Raw Silk Curtain","SSRW-LF953-96","799665811877","0"
"SSRW-LF953-108","0","184.0000",,Active,"Terracotta Raw Silk Curtain","SSRW-LF953-108","799665811846","0"
"SSRW-LF953-120","0","194.0000",,Active,"Terracotta Raw Silk Curtain","SSRW-LF953-120","799665811853","0"
"PRTW-D29B-108","76","238.9900",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-108","799665827168","76"
"PRTW-D29B-120","41","258.9900",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-120","799665827151","41"
"PRTW-D29B-84","0","198.9900",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-84","799665827137","0"
"PRTW-D29B-96","24","218.9900",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-96","799665827144","24"
"PRTW-D29B-CUS","0","0.0000",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-CUS","799665827175","0"
"PRTW-D29A-108","76","238.9900",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-108","799665827083","76"
"PRTW-D29A-120","30","258.9900",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-120","799665827076","30"
"PRTW-D29A-84","0","198.9900",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-84","799665827052","0"
"PRTW-D29A-96","39","218.9900",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-96","799665827069","39"
"PRTW-D29A-CUS","0","0.0000",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-CUS","799665827090","0"
"BOCH-KC23-84","0","49.9900",,Active,"Trellise Blackout Curtain","BOCH-KC23-84","799665825294","0"
"BOCH-KC23-96","0","54.9900",,Active,"Trellise Blackout Curtain","BOCH-KC23-96","799665825300","0"
"BOCH-KC23-108","0","59.9900",,Active,"Trellise Blackout Curtain","BOCH-KC23-108","799665825324","0"
"BOCH-KC23-120","32","64.9900",,Active,"Trellise Blackout Curtain","BOCH-KC23-120","799665825317","32"
"BOCH-KC33-96","135","54.9900",,Active,"Tugra Blackout Curtain","BOCH-KC33-96","799665826109","135"
"BOCH-KC33-108","140","59.9900",,Active,"Tugra Blackout Curtain","BOCH-KC33-108","799665826123","140"
"BOCH-KC33-120","33","64.9900",,Active,"Tugra Blackout Curtain","BOCH-KC33-120","799665826116","33"
"BOCH-KC33-84","110","49.9900",,Active,"Tugra Blackout Curtain","BOCH-KC33-84","799665826093","110"
"SHFLNCH-M013-108","187","35.0000",,Active,"Tumbleweed Faux Linen Sheer Curtain","SHFLNCH-M013-108","610395226475","187"
"SHFLNCH-M013-120","0","25.0000",,Active,"Tumbleweed Faux Linen Sheer Curtain","SHFLNCH-M013-120","610395226482","0"
"SHFLNCH-M013-84","58","25.0000",,Active,"Tumbleweed Faux Linen Sheer Curtain","SHFLNCH-M013-84","610395226451","58"
"SHFLNCH-M013-96","191","30.0000",,Active,"Tumbleweed Faux Linen Sheer Curtain","SHFLNCH-M013-96","610395226468","191"
"BOCH-PL1610-120","0","64.0000",,Active,"Turkish Coffee Bellino Blackout Curtain","BOCH-PL1610-120","799665829797","0"
"BOCH-PL1610-84","28","49.0000",,Active,"Turkish Coffee Bellino Blackout Curtain","BOCH-PL1610-84","799665829773","28"
"BOCH-PL1610-96","0","54.0000",,Active,"Turkish Coffee Bellino Blackout Curtain","BOCH-PL1610-96","799665829780","0"
"BOCH-PL1610-108","0","59.0000",,Active,"Turkish Coffee Bellino Blackout Curtain","BOCH-PL1610-108","799665829803","0"
"CZCH-CTZ6-84","0","39.0000",,Active,"Turquoise Cotenza Curtain","CZCH-CTZ6-84","610395221715","0"
"CZCH-CTZ6-96","0","49.0000",,Active,"Turquoise Cotenza Curtain","CZCH-CTZ6-96","610395221722","0"
"CZCH-CTZ6-108","0","59.0000",,Active,"Turquoise Cotenza Curtain","CZCH-CTZ6-108","610395221739","0"
"CZCH-CTZ6-120","0","69.0000",,Active,"Turquoise Cotenza Curtain","CZCH-CTZ6-120","610395221746","0"
"CZCH-CTZ6-108-GR","0","59.0000",,Active,"Turquoise Cotenza Grommet Curtain","CZCH-CTZ6-108-GR","610395221777","0"
"CZCH-CTZ6-120-GR","0","69.0000",,Active,"Turquoise Cotenza Grommet Curtain","CZCH-CTZ6-120-GR","610395221784","0"
"CZCH-CTZ6-84-GR","0","39.0000",,Active,"Turquoise Cotenza Grommet Curtain","CZCH-CTZ6-84-GR","610395221753","0"
"CZCH-CTZ6-96-GR","0","49.0000",,Active,"Turquoise Cotenza Grommet Curtain","CZCH-CTZ6-96-GR","610395221760","0"
"CZCH-CTZ2-108","42","59.0000",,Active,"Vanilla Cotenza Curtain","CZCH-CTZ2-108","610395221814","42"
"CZCH-CTZ2-120","0","39.0000",,Active,"Vanilla Cotenza Curtain","CZCH-CTZ2-120","610395221821","0"
"CZCH-CTZ2-96","24","49.0000",,Active,"Vanilla Cotenza Curtain","CZCH-CTZ2-96","610395221807","24"
"CZCH-CTZ2-84","0","39.0000",,Active,"Vanilla Cotenza Curtain","CZCH-CTZ2-84","610395221791","0"
"CZCH-CTZ2-120-GR","0","39.0000",,Active,"Vanilla Cotenza Grommet Curtain","CZCH-CTZ2-120-GR","610395221869","0"
"CZCH-CTZ2-84-GR","0","39.0000",,Active,"Vanilla Cotenza Grommet Curtain","CZCH-CTZ2-84-GR","610395221838","0"
"CZCH-CTZ2-96-GR","47","49.0000",,Active,"Vanilla Cotenza Grommet Curtain","CZCH-CTZ2-96-GR","610395221845","47"
"CZCH-CTZ2-108-GR","0","59.0000",,Active,"Vanilla Cotenza Grommet Curtain","CZCH-CTZ2-108-GR","610395221852","0"
"PTSCH-11082-84","0","89.0000",,Active,"Verona Faux Silk Taffeta Stripe Curtain","PTSCH-11082-84","610395223344","0"
"PTSCH-11082-96","0","99.0000",,Active,"Verona Faux Silk Taffeta Stripe Curtain","PTSCH-11082-96","610395223351","0"
"PTSCH-11082-108","0","109.0000",,Active,"Verona Faux Silk Taffeta Stripe Curtain","PTSCH-11082-108","610395223368","0"
"PTSCH-11082-120","0","119.0000",,Active,"Verona Faux Silk Taffeta Stripe Curtain","PTSCH-11082-120","610395223375","0"
"SHCH-EMB20132B-84","63","39.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-84","799665834623","63"
"SHCH-EMB20132B-96","75","44.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-96","799665834630","75"
"SHCH-EMB20132B-108","103","49.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-108","799665834647","103"
"SHCH-EMB20132B-120","46","54.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-120","799665834654","46"
"SHCH-EMB20132B-CUS","0","0.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-CUS","799418016030","0"
"SHCH-EMB20132A-84","41","39.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-84","799665834586","41"
"SHCH-EMB20132A-96","120","44.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-96","799665834593","120"
"SHCH-EMB20132A-108","98","49.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-108","799665834609","98"
"SHCH-EMB20132A-120","30","54.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-120","799665834616","30"
"SHCH-EMB20132A-CUS","0","0.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-CUS","799418016009","0"
"PTCH-JTSP29-120","102","188.0000",,Active,"White Faux Silk Taffeta Curtain","PTCH-JTSP29-120","610395224198","102"
"PTCH-JTSP29-84","69","158.0000",,Active,"White Faux Silk Taffeta Curtain","PTCH-JTSP29-84","610395224204","69"
"SHFLNCH-M011-120","60","40.0000",,Active,"White Orchid Faux Linen Sheer Curtain","SHFLNCH-M011-120","610395226406","60"
"SHFLNCH-M011-84","0","25.0000",,Active,"White Orchid Faux Linen Sheer Curtain","SHFLNCH-M011-84","610395226376","0"
"SHFLNCH-M011-96","98","30.0000",,Active,"White Orchid Faux Linen Sheer Curtain","SHFLNCH-M011-96","610395226383","98"
"SHFLNCH-M011-108","146","35.0000",,Active,"White Orchid Faux Linen Sheer Curtain","SHFLNCH-M011-108","610395226390","146"
"DIS-ID7906-120","39","204.0000",,Active,"Winter Blue Textured Dupioni Silk Curtain","DIS-ID7906-120","797734450125","39"
"DIS-ID7906-84","28","169.0000",,Active,"Winter Blue Textured Dupioni Silk Curtain","DIS-ID7906-84","797734450095","28"
"DIS-ID7906-96","92","179.0000",,Active,"Winter Blue Textured Dupioni Silk Curtain","DIS-ID7906-96","797734450101","92"
"DIS-ID7906-108","68","189.0000",,Active,"Winter Blue Textured Dupioni Silk Curtain","DIS-ID7906-108","797734450118","68"
"PTCH-JTSP207-120","44","188.0000",,Active,"Wisteria Blue Faux Silk Taffeta Curtain","PTCH-JTSP207-120","799665824273","44"
"PTCH-JTSP207-84","25","158.0000",,Active,"Wisteria Blue Faux Silk Taffeta Curtain","PTCH-JTSP207-84","799665824259","25"
"PTCH-JTSP207-108","78","178.0000",,Active,"Wisteria Blue Faux Silk Taffeta Curtain","PTCH-JTSP207-108","799665824280","78"
"PTCH-JTSP207-CUS","0","0.0000",,Active,"Wisteria Blue Faux Silk Taffeta Curtain","PTCH-JTSP207-CUS","799665824297","0"
"SHCH-LHOCS333-84","105","39.0000",,Active,"Zara Taupe Patterned Sheer Curtain","SHCH-LHOCS333-84","799665835279","105"
"SHCH-LHOCS333-96","158","44.0000",,Active,"Zara Taupe Patterned Sheer Curtain","SHCH-LHOCS333-96","799665835286","158"
"SHCH-LHOCS333-108","0","49.0000",,Active,"Zara Taupe Patterned Sheer Curtain","SHCH-LHOCS333-108","799665835293","0"
"PTCH-JTSP005-96-RU","0","168.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-96-RU","797734456844","0"
"PTCH-JTSP005-108-RU","0","178.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-108-RU","797734456851","0"
"PTCH-JTSP005-120-RU","0","188.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-120-RU","797734456868","0"
"PTCH-54-108-RU","0","308.0000",,Active,"Ruched Honey Faux Silk Taffeta Curtain","PTCH-54-108-RU","799665813321","0"
"PTCH-54-84-RU","0","228.0000",,Active,"Ruched Honey Faux Silk Taffeta Curtain","PTCH-54-84-RU","799665813345","0"
"PTCH-JTSP190912-120-RU","0","188.0000",,Active,"Ruched Java Faux Silk Taffeta Curtain","PTCH-JTSP190912-120-RU","797734449471","0"
"PTCH-27-108-RU","0","139.0000",,Active,"Ruched Mushroom Faux Silk Taffeta Curtain","PTCH-27-108-RU","797734457018","0"
"PTCH-27-120-RU","0","159.0000",,Active,"Ruched Mushroom Faux Silk Taffeta Curtain","PTCH-27-120-RU","797734457025","0"
"PTCH-27-84-RU","0","99.0000",,Active,"Ruched Mushroom Faux Silk Taffeta Curtain","PTCH-27-84-RU","797734456998","0"
"PTCH-27-96-RU","0","119.0000",,Active,"Ruched Mushroom Faux Silk Taffeta Curtain","PTCH-27-96-RU","797734457001","0"
"PTCH-JTSP112-120-RU","0","109.0000",,Active,"Ruched Platinum Faux Silk Taffeta Curtain","PTCH-JTSP112-120-RU","797734456905","0"
"PTCH-JTSP204-84","0","158.0000",,Active,"Hollywood Red Faux Silk Taffeta Curtain","PTCH-JTSP204-84","799665824013","0"
"PTCH-JTSP204-96","45","168.0000",,Active,"Hollywood Red Faux Silk Taffeta Curtain","PTCH-JTSP204-96","799665824020","45"
"PTCH-JTSP204-120","33","188.0000",,Active,"Hollywood Red Faux Silk Taffeta Curtain","PTCH-JTSP204-120","799665824037","33"
"PTCH-JTSP204-CUS","0","0.0000",,Active,"Hollywood Red Faux Silk Taffeta Curtain","PTCH-JTSP204-CUS","799665824051","0"
"PTCH-JTSP005-96-RU","0","168.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-96-RU","797734456844","0"
"PTCH-JTSP005-108-RU","0","178.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-108-RU","797734456851","0"
"PTCH-JTSP005-120-RU","0","188.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-120-RU","797734456868","0"
"PTCH-JTSP190912-120-RU","0","188.0000",,Active,"Ruched Java Faux Silk Taffeta Curtain","PTCH-JTSP190912-120-RU","797734449471","0"
"BOCH-KC34C-84","0","49.9900",,Active,"Sunburst Blackout Curtain","BOCH-KC34C-84","799665826178","0"
"BOCH-KC34C-96","60","54.9900",,Active,"Sunburst Blackout Curtain","BOCH-KC34C-96","799665826185","60"
"BOCH-KC34C-108","132","59.9900",,Active,"Sunburst Blackout Curtain","BOCH-KC34C-108","799665826208","132"
"BOCH-KC34C-120","59","64.9900",,Active,"Sunburst Blackout Curtain","BOCH-KC34C-120","799665826192","59"
"PTCH-JTSP130907-96","337","104.0000",,Active,"Antique Beige Faux Silk Taffeta Curtain","PTCH-JTSP130907-96","797734458084","337"
"PTCH-JTSP130907-84","181","89.0000",,Active,"Antique Beige Faux Silk Taffeta Curtain","PTCH-JTSP130907-84","797734458053","181"
"JQCH-HANB1B-120","0","149.0000",,Active,"Copenhagen Natural Jacquard with Organza Overlay Curtain","JQCH-HANB1B-120","799418012445","0"
"PTCH-JTSP190912-120-RU","0","0.0000",,Active,"Ruched Java Faux Silk Taffeta Curtain","PTCH-JTSP190912-120-RU","797734449471","0"
"DIS-ID20-FB","0","40.0000",,Active,"Textured Dupioni Silk cellular Shade","DIS-ID20-FB","799665819026","0"
"DIS-ID15-FB","0","40.0000",,Active,"Textured Dupioni Silk cellular Shade","DIS-ID15-FB","799665819002","0"
"DIS-ID1-FB","0","40.0000",,Active,"Textured Dupioni Silk cellular Shade","DIS-ID1-FB","799665818944","0"
"DIS-ID224-FB","0","40.0000",,Active,"Textured Dupioni Silk cellular Shade","DIS-ID224-FB","799418021348","0"
"DIS-ID124-FB","0","40.0000",,Active,"Textured Dupioni Silk cellular Shade","DIS-ID124-FB","799665818982","0"
"DIS-ID37-FB","0","40.0000",,Active,"Textured Dupioni Silk cellular Shade","DIS-ID37-FB","799665819088","0"
"DIS-ID221-FB","0","40.0000",,Active,"Textured Dupioni Silk cellular Shade","DIS-ID221-FB","799665819040","0"
"DIS-ID112-FB","0","40.0000",,Active,"Textured Dupioni Silk cellular Shade","DIS-ID112-FB","799665818968","0"
"SSRW-ROM-CAS","0","0.0000",,Active,"Raw Silk Roman Shade","SSRW-ROM-CAS","799665813697","0"
"SSRW-ROM-SFL","0","0.0000",,Active,"Raw Silk Roman Shade","SSRW-ROM-SFL","799665813833","0"
"SSRW-ROM-FSL","0","0.0000",,Active,"Raw Silk Roman Shade","SSRW-ROM-FSL","799665813970","0"
"PTSCH-ROM-CAS","0","0.0000",,Active,"Striped Faux Silk Taffeta Roman Shade","PTSCH-ROM-CAS","799665813642","0"
"PTSCH-ROM-SFL","0","0.0000",,Active,"Striped Faux Silk Taffeta Roman Shade","PTSCH-ROM-SFL","799665813789","0"
"PTSCH-ROM-FSL","0","0.0000",,Active,"Striped Faux Silk Taffeta Roman Shade","PTSCH-ROM-FSL","799665813925","0"
"VPCH-ROM-CAS","0","0.0000",,Active,"Signature Blackout Velvet Roman Shade","VPCH-ROM-CAS","799665813659","0"
"VPCH-ROM-SFL","0","0.0000",,Active,"Signature Blackout Velvet Roman Shade","VPCH-ROM-SFL","799665813796","0"
"VPCH-ROM-FSL","0","0.0000",,Active,"Signature Blackout Velvet Roman Shade","VPCH-ROM-FSL","799665813932","0"
"VPCH-120601-FB","0","18.0000",,Active,"Signature Blackout Velvet Roman Shade","VPCH-120601-FB","799665830656","0"
"PTCH-ROM-CAS","0","0.0000",,Active,"Faux Silk Taffeta Roman Shade","PTCH-ROM-CAS","799665813673","0"
"PTCH-ROM-SFL","0","0.0000",,Active,"Faux Silk Taffeta Roman Shade","PTCH-ROM-SFL","799665813819","0"
"PTCH-ROM-FSL","0","0.0000",,Active,"Faux Silk Taffeta Roman Shade","PTCH-ROM-FSL","799665813956","0"
"PRTW-ROM-CAS","0","0.0000",,Active,"Printed Cotton Roman Shade","PRTW-ROM-CAS","799665813734","0"
"PRTW-ROM-SFL","0","0.0000",,Active,"Printed Cotton Roman Shade","PRTW-ROM-SFL","799665813871","0"
"PRTW-ROM-FSL","0","0.0000",,Active,"Printed Cotton Roman Shade","PRTW-ROM-FSL","799665814014","0"
"JQCH-HANB6-84","0","119.0000",,Active,"Dahl Multi Jacquard Curtain","JQCH-HANB6-84","799418012971","0"
"PTSCH-11096-84","0","89.0000",,Active,"Hampton Faux Silk Taffeta Stripe Curtain","PTSCH-11096-84","610395223542","0"
"PTSCH-11096-96","0","99.0000",,Active,"Hampton Faux Silk Taffeta Stripe Curtain","PTSCH-11096-96","610395223559","0"
"PTSCH-11096-108","0","109.0000",,Active,"Hampton Faux Silk Taffeta Stripe Curtain","PTSCH-11096-108","610395223566","0"
"PTSCH-11096-120","0","119.0000",,Active,"Hampton Faux Silk Taffeta Stripe Curtain","PTSCH-11096-120","610395223573","0"
"PTCH-JTSP001-CUS","0","0.0000",,Active,"Azul Faux Silk Taffeta Curtain","PTCH-JTSP001-CUS","799665824617","0"
"PTCH-JTSP208-84","0","89.0000",,Active,"Emerald Green Faux Silk Taffeta Curtain","PTCH-JTSP208-84","799665824334","0"
"PTCH-JTSP208-108","0","114.0000",,Active,"Emerald Green Faux Silk Taffeta Curtain","PTCH-JTSP208-108","799665824365","0"
"PTCH-JTSP208-120","22","124.0000",,Active,"Emerald Green Faux Silk Taffeta Curtain","PTCH-JTSP208-120","799665824358","22"
"PTCH-JTSP208-CUS","0","0.0000",,Active,"Emerald Green Faux Silk Taffeta Curtain","PTCH-JTSP208-CUS","799665824372","0"
"PTCH-JTSP003-96","236","104.0000",,Active,"Mediterranean Faux Solid Taffeta Curtain","PTCH-JTSP003-96","610395223979","236"
"PTCH-JTSP003-108","0","114.0000",,Active,"Mediterranean Faux Solid Taffeta Curtain","PTCH-JTSP003-108","610395223948","0"
"PTCH-JTSP003-CUS","0","0.0000",,Active,"Mediterranean Faux Solid Taffeta Curtain","PTCH-JTSP003-CUS","799665812782","0"
"PTCH-JTSP203-84","0","89.0000",,Active,"Fuchsia Rose Faux Silk Taffeta Curtain","PTCH-JTSP203-84","799665823931","0"
